_timestamp,02_timing/step_time_s,memory/total_memory_sys_MB,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_five_min_percent,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,_runtime,memory/used_memory_sys_percent,disk/counter/disk_write_sys_count,01_general/locally_processed_samples,cpu/logical_core_count,02_timing/backward_time_s,02_timing/opt_step_time_s,disk/time/disk_write_time_sys_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_step,01_general/lr,01_general/step,02_timing/loss_calc_time_s,cpu/interrupts/interrupts_count,process/memory/shared_memory_proc_MB,memory/used_memory_sys_MB,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,01_general/step_based_sps,memory/available_memory_sys_MB,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB,02_timing/dataload_time_s,disk/time/disk_read_time_sys_s,01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits
1680785168.0,0.39480610100054037,,,,,7.1507568359375,,,,,,,232,,,8224.0,,,,,,,,489,0.0001,256.0,,,,,,,,,81.05244553947813,,,,0.004489060999958383,,0.0,,,
1680785169.0,0.39501074100007827,,,,,7.155517578125,,0.005593745999931343,,,,,233,,,8256.0,,0.3568274700000984,3.749000143216108e-06,,,,,490,0.0001,257.0,0.000770377999970151,,,,,,,0.02713642499998059,81.01045535871557,,,,0.004678972999954567,,0.0,,,
1680785169.0,,,38.0,155408.0,12.5,,2.7079999999999984,0.005333206999921458,2896.0,0.0,2.654208,22875.50464,233,12.8,1048.0,,,,,1.0489999999999782,16.375,0.0,8.75,491,,,0.0007175700000061624,289092.0,812.249088,3495.268352,455.0,0.01226414892588036,28.70767387995405,0.025298996999936207,,27508.686848,3320.598528,3275.657216,,0.013999999999999346,,188952.0,0.0,0.02767417979892831
1680785170.0,0.3987601049998375,,,,,7.2989501953125,,,,,,,234,,,8288.0,,0.3629169789999196,1.1927000059586135e-05,,,,,492,0.0001,258.0,,,,,,,,,80.24875005992146,,,,0.004481424999994488,,0.0,,,
1680785170.0,,,38.0,156086.0,12.5,,2.719999999999999,0.006376012999908198,2905.0,0.0,2.654208,22875.50464,234,12.9,1052.0,,,,,1.0519999999996799,16.0,0.0,8.75,493,,,0.0007366840000031516,290249.0,812.249088,3493.113856,456.0,0.053117836539446774,26.417584603002446,0.029858225999987553,,27497.070592,3320.598528,3275.657216,,0.013999999999999346,,189658.0,0.0,0.027787906675146187
1680785171.0,0.3971901939996769,,,,,7.307373046875,,,,,,,235,,,8320.0,,0.3544736500000454,2.080999820464058e-06,,,,,494,0.0001,259.0,,,,,,,,,80.56593663041447,,,,0.005743539999912173,,0.0,,,
1680785171.0,,,38.0,156657.0,12.5,,2.7280000000000086,0.005423814000096172,2917.0,0.0,2.654208,22875.50464,235,12.9,1054.0,,,,,1.0539999999991778,16.0,0.0,8.75,495,,,0.0006848250000075495,291631.0,812.249088,3496.689664,456.0,0.008171615305390937,51.48818293848496,0.025949894000177665,,27488.11264,3320.598528,3275.657216,,0.013999999999999346,,190657.0,0.0,0.02778668407167377
1680785172.0,0.39732866800045485,,,,,7.502197265625,,,,,,,236,,,8352.0,,0.360157197000035,2.0200000108161476e-06,,,,,496,0.0001,260.0,,,,,,,,,80.53785839576864,,,,0.00511091800012764,,0.0,,,
1680785172.0,,,38.0,157195.0,12.5,,2.73599999999999,0.005465358000037668,2928.0,0.0,2.654208,22875.50464,236,12.9,1056.0,,,0.3594966939999722,2.097000106004998e-06,1.0559999999995853,16.0,0.0,8.75,497,,,0.0007470999998986372,292690.0,812.249088,3496.013824,458.0,0.008170919617738817,28.521344999282114,0.026709983999808173,,27488.817152,3320.598528,3275.657216,,0.013999999999999346,,191352.0,0.0,0.026204394563306567
1680785173.0,0.3969998779998605,,,,,7.27001953125,,,,,,,237,,,8384.0,,,,,,,,498,0.0001,261.0,,,,,,,,,80.60455877523279,,,,0.004578645000037795,,0.0,,,
1680785173.0,,,38.0,157667.0,12.5,,2.7479999999999905,0.005489055999987613,2938.0,0.0,2.654208,22875.50464,237,12.9,1058.0,,,0.3587539249999736,2.767000069070491e-06,1.056999999999789,16.0,0.0,8.75,499,,,0.0007343199999922945,293652.0,812.249088,3494.559744,458.0,0.008171522022443969,22.091023504419248,0.026278025999999954,,27490.271232,3320.598528,3275.657216,,0.013999999999999346,,191976.0,0.0,0.018832804658464722
1680785174.0,0.39610512899980677,,,,,6.9591064453125,,,,,,,238,,,8416.0,,,,,,,,500,0.0001,262.0,,,,,,,,,80.78663379290808,,,,0.004847034999784228,,0.0,,,
1680785174.0,,,38.0,158171.0,12.5,,2.7560000000000002,0.0063622329998906935,2949.0,0.0,2.654208,22875.50464,238,12.9,1060.0,,,0.35158122699999694,2.353999889237457e-06,1.058999999999287,16.0,0.0,8.75,501,,,0.0009115379998547724,294713.0,812.249088,3494.854656,460.0,0.008170948767761779,29.752403360918905,0.031629957000177455,,27489.83296,3320.598528,3275.657216,,0.013999999999999346,,192682.0,0.0,0.025151201672251492
1680785175.0,0.39632901399977527,,,,,7.09619140625,,,,,,,239,,,8448.0,,,,,,,,502,0.0001,263.0,,,,,,,,,80.7409976803216,,,,0.0058417049999661685,,0.0,,,
1680785175.0,,,38.0,158845.0,12.75,,2.7719999999999914,0.005349739999928715,2959.0,0.0,2.654208,22875.50464,239,12.9,1064.0,,,0.3587099040000794,2.2990000161371427e-06,1.0619999999998981,16.75,0.0,8.875,503,,,0.0006531120000090596,295983.0,812.249088,3496.05888,461.0,0.05311016922014687,33.05715452764974,0.02527769600010288,,27488.759808,3320.598528,3275.657216,,0.013999999999999346,,193558.0,0.0,0.23844519032461942
1680785175.0,0.3942093510001996,,,,,7.151123046875,,,,,,,239,,,8480.0,,,,,,,,504,0.0001,264.0,,,,,,,,,81.17514188541864,,,,0.0042166000000634085,,0.0,,,
1680785176.0,0.3949080079999021,,,,,7.2470703125,,0.005402625999977317,,,,,240,,,8512.0,,0.3592183850000765,1.908000058392645e-06,,,,,505,0.0001,265.0,0.0008090699998319906,,,,,,,0.024933375000046,81.0315297531468,,,,0.004542643999911888,,0.0,,,
1680785176.0,,,38.0,159542.0,12.75,,2.7879999999999825,0.005516815999953906,2977.0,0.0,2.654208,22875.50464,240,12.8,1067.0,,,,,1.0649999999995998,16.75,0.0,8.875,506,,,0.0008190569999442232,297224.0,812.249088,3494.436864,462.0,0.01225790396901902,28.52925000035327,0.02637183499996354,,27509.6576,3320.598528,3275.657216,,0.013999999999999346,,194368.0,0.0,0.030293622053165103
1680785177.0,0.39530738199982807,,,,,6.93603515625,,,,,,,241,,,8544.0,,0.3579572400001325,3.0929998047213303e-06,,,,,507,0.0001,266.0,,,,,,,,,80.94966463341663,,,,0.004639341000029162,,0.0,,,
1680785177.0,,,38.0,160442.0,12.75,,2.7959999999999923,0.0054324500001712295,2987.0,0.0,2.654208,22875.50464,241,12.9,1069.0,,,,,1.0659999999998035,16.75,0.0,8.875,508,,,0.0007261709999966115,298962.0,812.249088,3493.449728,463.0,0.00817072337439242,59.23364313593167,0.024886909000088053,,27491.360768,3320.598528,3275.657216,,0.013999999999999346,,195601.0,0.0,0.04621565407995797
1680785178.0,0.3932777520003583,,,,,7.4683837890625,,,,,,,242,,,8576.0,,0.3576943329999267,2.297000037287944e-06,,,,,509,0.0001,267.0,,,,,,,,,81.36743011074485,,,,0.004535592000138422,,0.0,,,
1680785178.0,,,38.0,161025.0,12.75,,2.804000000000002,0.005549085999973613,2997.0,0.0,2.654208,22875.50464,242,12.9,1071.0,,,,,1.0679999999993015,16.75,0.0,8.875,510,,,0.0007369259999450151,300146.0,812.249088,3494.4,465.0,0.008171077010738518,30.790589138978316,0.02635650699994585,,27490.4064,3320.598528,3275.657216,,0.013999999999999346,,196452.0,0.0,0.043600356250254955
1680785179.0,0.39470858799995767,,,,,7.2938232421875,,,,,,,243,,,8608.0,,0.3574618229999942,2.243000153612229e-06,,,,,511,0.0001,268.0,,,,,,,,,81.07246959623649,,,,0.004602002999945398,,0.0,,,
1680785179.0,,,38.0,161567.0,12.75,,2.8160000000000025,0.0055165399999168585,3009.0,0.0,2.654208,22875.50464,243,12.9,1076.0,,,0.35941998999987845,2.3510001483373344e-06,1.071999999999207,16.75,0.0,8.875,512,,,0.0007502909998038376,301185.0,812.249088,3493.72416,465.0,0.09804341136882705,25.713256983175338,0.026254257999880792,,27491.086336,3320.598528,3275.657216,,0.013999999999999346,,197125.0,0.0,0.023569355238858246
1680785180.0,0.3965681759996187,,,,,7.05419921875,,,,,,,244,,,8640.0,,,,,,,,513,0.0001,269.0,,,,,,,,,80.69230446779665,,,,0.0046247459999904095,,0.0,,,
1680785180.0,,,38.0,162255.0,13.0,,2.823999999999984,0.0056423089999952936,3019.0,0.0,2.654208,22875.50464,244,12.9,1078.0,,,0.35719875800009504,2.6679999791667797e-06,1.0739999999996144,17.375,0.0,9.0,514,,,0.000785266000093543,302520.0,812.249088,3493.408768,466.0,0.008170701997900225,34.304437014188295,0.02669702199978019,,27491.401728,3320.598528,3275.657216,,0.013999999999999346,,197937.0,0.0,0.02955496114203015
1680785181.0,0.3948673279999184,,,,,7.1439208984375,,,,,,,245,,,8672.0,,,,,,,,515,0.0001,270.0,,,,,,,,,81.03987777891467,,,,0.004541304999975182,,0.0,,,
1680785181.0,,,38.0,162831.0,13.0,,2.8359999999999843,0.006308125000032305,3027.0,0.0,2.654208,22875.50464,245,12.9,1084.0,,,0.35570121399996424,3.7119998523849063e-06,1.0789999999997235,17.375,0.0,9.0,516,,,0.000734585999907722,303642.0,812.249088,3491.36896,468.0,0.024511459004855105,28.71037087210317,0.029974773000049026,,27493.43744,3320.598528,3275.657216,,0.013999999999999346,,198709.0,0.0,0.015670737462862235
1680785182.0,0.3978741749999699,,,,,7.05322265625,,,,,,,246,,,8704.0,,,,,,,,517,0.0001,271.0,,,,,,,,,80.4274366387374,,,,0.005151765000164232,,0.0,,,
1680785182.0,,,38.0,163515.0,13.0,,2.843999999999994,0.006436877999931312,3036.0,0.0,2.654208,22875.50464,246,12.9,1086.0,,,0.35331854500009285,2.6650000108929817e-06,1.0809999999992215,17.375,0.0,9.0,518,,,0.0007436530001996289,304953.0,812.249088,3493.982208,471.0,0.008170818582143566,38.116022872984765,0.029251257999931113,,27490.848768,3320.598528,3275.657216,,0.013999999999999346,,199542.0,0.0,0.037790035937141225
1680785182.0,0.39527305100000376,,,,,7.359375,,,,,,,246,,,8736.0,,,,,,,,519,0.0001,272.0,,,,,,,,,80.95669542621992,,,,0.0055200519998379605,,0.0,,,
1680785183.0,0.40188648799994553,,,,,7.5411376953125,,0.006179491000011694,,,,,247,,,8768.0,,0.36090023199994903,1.8529999579186551e-06,,,,,520,0.0001,273.0,0.0008062800000061543,,,,,,,0.028781090000165932,79.62447346576215,,,,0.005217541999854802,,0.0,,,
1680785183.0,,,38.0,164487.0,13.0,,2.859999999999985,0.005263232999823231,3053.0,0.0,2.654208,22875.50464,247,12.8,1089.0,,,,,1.082999999999629,17.375,0.0,9.0,521,,,0.0007054220000100031,306553.0,812.249088,3493.466112,473.0,0.012255589618481614,45.396124184617314,0.02544162200001665,,27510.501376,3320.598528,3275.657216,,0.013999999999999346,,200557.0,0.0,0.04450630135568573
1680785184.0,0.3947919639997508,,,,,7.3414306640625,,,,,,,248,,,8800.0,,0.3584667410000293,2.1159999050723854e-06,,,,,522,0.0001,274.0,,,,,,,,,81.05534792501551,,,,0.0049128299999665614,,0.0,,,
1680785184.0,,,38.0,165139.0,13.0,,2.8719999999999857,0.005437598000071375,3063.0,0.0,2.654208,22875.50464,248,12.9,1093.0,,,,,1.0869999999995343,17.375,0.0,9.0,523,,,0.0007969299999786017,307937.0,812.249088,3495.575552,473.0,0.04902563430638611,48.43973648377708,0.02564027299990812,,27489.251328,3320.598528,3275.657216,,0.013999999999999346,,201544.0,0.0,0.0367373079994143
1680785185.0,0.3952073799998743,,,,,7.1368408203125,,,,,,,249,,,8832.0,,0.358229602999927,1.8470000213710591e-06,,,,,524,0.0001,275.0,,,,,,,,,80.97014787530075,,,,0.005101128999967841,,0.0,,,
1680785185.0,,,38.0,165771.0,13.0,,2.8799999999999955,0.005437024999991991,3072.0,0.0,2.654208,22875.50464,249,12.9,1095.0,,,,,1.087999999999738,17.0,0.0,9.0,525,,,0.0007505099999889353,308801.0,812.249088,3491.4304,476.0,0.008170731142742034,6.224724705166311,0.025819063999961145,,27493.392384,3320.598528,3275.657216,,0.013999999999999346,,202012.0,0.0,0.23564260955165947
1680785186.0,0.39474416299981385,,,,,7.3609619140625,,,,,,,250,,,8864.0,,0.35814432999995915,1.8289999843545957e-06,,,,,526,0.0001,276.0,,,,,,,,,81.06516321057062,,,,0.0045914049999282724,,0.0,,,
1680785186.0,,,38.0,166298.0,13.0,,2.8880000000000052,0.005247113999985231,3084.0,0.0,2.654208,22875.50464,250,12.9,1097.0,,,0.36256561000004695,2.1540001853281865e-06,1.089999999999236,17.0,0.0,9.0,527,,,0.0006841880001502432,310124.0,812.249088,3495.305216,478.0,0.00817083024038802,55.44316858839865,0.02488362799999777,,27489.660928,3320.598528,3275.657216,,0.013999999999999346,,202982.0,0.0,0.026730743458464934
1680785187.0,0.39788281700043626,,,,,7.1939697265625,,,,,,,251,,,8896.0,,,,,,,,528,0.0001,277.0,,,,,,,,,80.42568975770801,,,,0.004500123000070744,,0.0,,,
1680785187.0,,,38.0,166804.0,13.0,,2.9000000000000057,0.005418707999979233,3096.0,0.0,2.654208,22875.50464,251,12.9,1102.0,,,0.3582008890000452,5.5139998949016444e-06,1.0939999999991414,17.0,0.0,9.0,529,,,0.0007021420001365186,311071.0,812.249088,3494.989824,479.0,0.07763113928425495,22.245167849148544,0.024923670999896785,,27489.837056,3320.598528,3275.657216,,0.013999999999999346,,203597.0,0.0,0.019886595301857005
1680785188.0,0.3934809159998167,,,,,7.137939453125,,,,,,,252,,,8928.0,,,,,,,,530,0.0001,278.0,,,,,,,,,81.32541807952614,,,,0.004229991999864069,,0.0,,,
1680785188.0,,,38.0,167379.0,13.0,,2.912000000000006,0.005470236999826739,3107.0,0.0,2.654208,22875.50464,252,12.9,1104.0,,,0.35929672099996424,2.7769999633164844e-06,1.095999999999549,17.0,0.0,9.0,531,,,0.000766024999848014,312205.0,812.249088,3494.760448,480.0,0.00817150258876475,30.953284722696555,0.0257005560001744,,27490.070528,3320.598528,3275.657216,,0.013999999999999346,,204321.0,0.0,0.02725962191339425
1680785188.0,0.3956964399997105,,,,,7.1353759765625,,,,,,,252,,,8960.0,,,,,,,,532,0.0001,279.0,,,,,,,,,80.87007302876773,,,,0.004460123999933785,,0.0,,,
1680785189.0,0.3948784909996448,,,,,7.2696533203125,,0.005447353999898041,,,,,253,,,8992.0,,0.3572025890000532,2.0820000372623326e-06,,,,,533,0.0001,280.0,0.0007496289999835426,,,,,,,0.02678764299980685,81.0375868257377,,,,0.004689193999865893,,0.0,,,
1680785189.0,,,38.0,168027.0,13.0,,2.931999999999988,0.0054184690000056435,3126.0,0.0,2.654208,22875.50464,253,12.8,1109.0,,,,,1.0999999999994543,17.0,0.0,9.0,534,,,,313328.0,812.249088,3494.608896,483.0,0.0653415008303591,26.297258109912843,,,27509.358592,3320.598528,3275.657216,,0.013999999999999346,,205081.0,0.0,0.0244871102971826
1680785190.0,0.3957935139997062,,,,,7.26806640625,,,,,,,254,,,9024.0,,0.3574334899999485,1.964999910342158e-06,,,,,535,0.0001,281.0,0.0006890639999710402,,,,,,,0.027672402999996848,80.85023849083024,,,,0.004578122999873813,,0.0,,,
1680785190.0,,,38.0,168920.0,12.875,,2.9439999999999884,0.005426094000085868,3147.0,0.0,2.654208,22875.50464,254,12.8,1111.0,,,,,1.1019999999998618,16.625,0.0,9.0,536,,,0.0007273880000866484,314816.0,812.249088,3491.209216,483.0,0.008170356165278036,40.98758107645596,0.026365570000052685,,27512.754176,3320.598528,3275.657216,,0.013999999999999346,,206023.0,0.0,0.040420922194845874
1680785191.0,0.39649635800037686,,,,,7.1380615234375,,,,,,,255,,,9056.0,,0.3592692959998658,2.372000153627596e-06,,,,,537,0.0001,282.0,,,,,,,,,80.70692038984525,,,,0.0047056380001322395,,0.0,,,
1680785191.0,,,38.0,169554.0,12.875,,2.951999999999998,0.006416288999844255,3156.0,0.0,2.654208,22875.50464,255,12.9,1113.0,,,,,1.102999999999156,16.625,0.0,9.0,538,,,0.0008009519999632175,316190.0,812.249088,3493.380096,485.0,0.008170919621367435,46.470461580810294,0.03181907499993031,,27491.442688,3320.598528,3275.657216,,0.013999999999999346,,207030.0,0.0,0.03252409020706496
1680785192.0,0.3953217470000254,,,,,7.3458251953125,,,,,,,256,,,9088.0,,0.35048588400013614,2.38100005844899e-06,,,,,539,0.0001,283.0,,,,,,,,,80.94672312575291,,,,0.005797166000093057,,0.0,,,
1680785192.0,,,38.0,170138.0,12.875,,2.960000000000008,0.005407350000041333,3169.0,0.0,2.654208,22875.50464,256,12.9,1115.0,,,0.3597729909999998,2.229000074294163e-06,1.1049999999995634,16.625,0.0,9.0,540,,,0.0008287779999136546,317378.0,812.249088,3495.81312,488.0,0.008168943977056396,33.64786429676229,0.026244456000085847,,27489.005568,3320.598528,3275.657216,,0.013999999999999346,,207829.0,0.0,0.0296921967693893
1680785193.0,0.3968086750001021,,,,,7.2149658203125,,,,,,,257,,,9120.0,,,,,,,,541,0.0001,284.0,,,,,,,,,80.64339823213736,,,,0.004552870999987135,,0.0,,,
1680785193.0,,,38.0,170801.0,12.875,,2.9679999999999893,0.005387756000118316,3179.0,0.0,2.654208,22875.50464,257,12.9,1120.0,,,0.3632168609999553,2.0879999738099286e-06,1.1089999999994689,16.625,0.0,9.0,542,,,0.0007951350000894308,318617.0,812.249088,3494.457344,488.0,0.09801677138584923,31.75196196316694,0.0244160390000161,,27490.373632,3320.598528,3275.657216,,0.013999999999999346,,208697.0,0.0,0.0446371950406493
1680785194.0,0.39835185900005854,,,,,7.1090087890625,,,,,,,258,,,9152.0,,,,,,,,543,0.0001,285.0,,,,,,,,,80.33099200371825,,,,0.0045339799999055685,,0.0,,,
1680785194.0,,,38.0,171351.0,12.875,,2.975999999999999,0.005413419999968028,3190.0,0.0,2.654208,22875.50464,258,12.9,1122.0,,,0.359476597000139,2.136000148311723e-06,1.1109999999998763,16.625,0.0,9.0,544,,,0.0007312589998491603,319661.0,812.249088,3493.076992,490.0,0.008167701192394553,31.779520339166424,0.024671331999797985,,27491.61472,3320.598528,3275.657216,,0.013999999999999346,,209378.0,0.0,0.02829980843695039
1680785195.0,0.39455705799991847,,,,,7.189697265625,,,,,,,259,,,9184.0,,,,,,,,545,0.0001,286.0,,,,,,,,,81.10360555255005,,,,0.0042623140000159765,,0.0,,,
1680785195.0,,,38.0,171959.0,12.875,,2.9879999999999995,0.005666971999971793,3200.0,0.0,2.654208,22875.50464,259,12.9,1124.0,,,0.3579590750000534,2.3430000055668643e-06,1.1129999999993743,16.375,0.0,9.0,546,,,0.0007200610000381857,320787.0,812.249088,3495.186432,491.0,0.00816764489129717,28.156551944849568,0.026887823999913962,,27489.640448,3320.598528,3275.657216,,0.013999999999999346,,210113.0,0.0,0.24037921294396045
1680785195.0,0.39626738500010106,,,,,7.295654296875,,,,,,,259,,,9216.0,,,,,,,,547,0.0001,287.0,,,,,,,,,80.75355482508822,,,,0.005031110000118133,,0.0,,,
1680785196.0,0.39622095400000035,,,,,7.1318359375,,0.005245033999926818,,,,,260,,,9248.0,,0.3615007999999307,2.119000100719859e-06,,,,,548,0.0001,288.0,0.0007174240001859289,,,,,,,0.024438918999976522,80.76301789935111,,,,0.004316657999879681,,0.0,,,
1680785196.0,,,38.0,172739.0,12.875,,3.0080000000000098,0.0053663189999042515,3217.0,0.0,2.654208,22875.50464,260,12.8,1133.0,,,,,1.1189999999996871,16.375,0.0,9.0,549,,,0.0007324569999127561,322002.0,812.249088,3492.7616,494.0,0.06127835608334465,29.959115951747577,0.025954841000157103,,27511.189504,3320.598528,3275.657216,,0.013999999999999346,,210906.0,0.0,0.029234882380794983
1680785197.0,0.3988780899999256,,,,,7.1412353515625,,,,,,,261,,,9280.0,,0.3623970810001538,2.336999841645593e-06,,,,,550,0.0001,289.0,,,,,,,,,80.22501311116379,,,,0.004425054999956046,,0.0,,,
1680785197.0,,,38.0,173607.0,12.875,,3.0200000000000102,0.005431007999959547,3229.0,0.0,2.654208,22875.50464,261,12.9,1137.0,,,,,1.1229999999995925,16.375,0.0,9.0,551,,,0.0007990500000687462,323651.0,812.249088,3493.076992,497.0,0.020428916797013513,54.641096078311584,0.02653355899997223,,27498.549248,3320.598528,3275.657216,,0.013999999999999346,,212015.0,0.0,0.036213447042328165
1680785198.0,0.3946865079997224,,,,,7.28515625,,,,,,,262,,,9312.0,,0.3572900289998415,5.2189998314133845e-06,,,,,552,0.0001,290.0,,,,,,,,,81.07700504427304,,,,0.00462764300004892,,0.0,,,
1680785198.0,,,38.0,174185.0,12.875,,3.0279999999999916,0.005549374000111129,3242.0,0.0,2.654208,22875.50464,262,12.9,1139.0,,,,,1.1239999999997963,16.375,0.0,9.0,553,,,0.0007914789998721972,324857.0,812.249088,3493.916672,502.0,0.008171226640495095,38.96391969038247,0.02615036199995302,,27490.902016,3320.598528,3275.657216,,0.013999999999999346,,212832.0,0.0,0.030945329011145405
1680785199.0,0.3942438819999552,,,,,7.3677978515625,,,,,,,263,,,9344.0,,0.35703570800001216,2.924999989772914e-06,,,,,554,0.0001,291.0,,,,,,,,,81.16803192396436,,,,0.004714034000016909,,0.0,,,
1680785199.0,,,38.0,174782.0,12.875,,3.0360000000000014,0.005282915999941906,3254.0,0.0,2.654208,22875.50464,263,12.9,1141.0,,,0.36003073899996707,2.5189999632857507e-06,1.1259999999992942,16.375,0.0,9.0,555,,,0.000733674000002793,325912.0,812.249088,3493.978112,506.0,0.008171162510711996,28.69863888001867,0.02542259199981345,,27490.840576,3320.598528,3275.657216,,0.013999999999999346,,213484.0,0.0,0.027258487446370504
1680785200.0,0.395878227999674,,,,,7.2625732421875,,,,,,,264,,,9376.0,,,,,,,,556,0.0001,292.0,,,,,,,,,80.832937344628,,,,0.004405787999985478,,0.0,,,
1680785200.0,,,38.0,175319.0,12.875,,3.048000000000002,0.005530881999902704,3264.0,0.0,2.654208,22875.50464,264,12.9,1143.0,,,0.3598653789999844,2.2059998627810273e-06,1.1279999999997017,16.0,0.0,9.125,557,,,0.0008939439999267051,326925.0,812.249088,3494.780928,506.0,0.008171141139179596,24.404724894017434,0.025420820999897842,,27490.045952,3320.598528,3275.657216,,0.013999999999999346,,214103.0,0.0,0.020411893585062423
1680785201.0,0.39676142299958883,,,,,7.3580322265625,,,,,,,265,,,9408.0,,,,,,,,558,0.0001,293.0,,,,,,,,,80.65300239643803,,,,0.0050481910000144126,,0.0,,,
1680785201.0,,,38.0,175879.0,12.875,,3.055999999999983,0.005441365000024234,3274.0,0.0,2.654208,22875.50464,265,12.9,1145.0,,,0.36008417600010034,2.18700006371364e-06,1.1289999999999054,16.0,0.0,9.125,559,,,0.0009451119999539515,327996.0,812.249088,3494.74816,509.0,0.00817077777854996,29.465947152525285,0.02598784900010287,,27490.07872,3320.598528,3275.657216,,0.013999999999999346,,214796.0,0.0,0.02409741102322364
1680785202.0,0.3974341310001819,,,,,7.1131591796875,,,,,,,266,,,9440.0,,,,,,,,560,0.0001,294.0,,,,,,,,,80.51648689424049,,,,0.004973441999936767,,0.0,,,
1680785202.0,,,38.0,176466.0,12.875,,3.0679999999999836,0.00543333700011317,3283.0,0.0,2.654208,22875.50464,266,12.9,1149.0,,,0.35753325999985464,3.1319998470280552e-06,1.1329999999998108,16.0,0.0,9.125,561,,,0.0009062910000920965,329092.0,812.249088,3494.674432,511.0,0.0612809061915218,30.777122284593048,0.026324870000053124,,27490.148352,3320.598528,3275.657216,,0.013999999999999346,,215531.0,0.0,0.028837134763603705
1680785202.0,0.3952986360000068,,,,,7.1370849609375,,,,,,,266,,,9472.0,,,,,,,,562,0.0001,295.0,,,,,,,,,80.95145564833027,,,,0.0050977460000467545,,0.0,,,
1680785203.0,0.3952249569997548,,,,,7.1783447265625,,0.0055034409999734635,,,,,267,,,9504.0,,0.35784162200002356,2.567999899838469e-06,,,,,563,0.0001,296.0,0.0008854319999045401,,,,,,,0.02618176000009953,80.96654685705957,,,,0.004810133999853861,,0.0,,,
1680785203.0,,,38.0,177552.0,12.875,,3.087999999999994,0.005513263000011648,3299.0,0.0,2.654208,22875.50464,267,12.8,1152.0,,,,,1.1349999999993088,16.0,0.0,9.125,564,,,0.0010291030000644241,330730.0,812.249088,3495.09632,513.0,0.012255618761084976,52.76712509276585,0.026694837999912124,,27509.010432,3320.598528,3275.657216,,0.013999999999999346,,216541.0,0.0,0.0387137123831172
1680785204.0,0.3955006459998458,,,,,7.171142578125,,,,,,,268,,,9536.0,,0.3568713619999926,2.7609999051492196e-06,,,,,565,0.0001,297.0,,,,,,,,,80.91010804572106,,,,0.005389318999959869,,0.0,,,
1680785204.0,,,38.0,178291.0,12.875,,3.0960000000000036,0.006338639999967199,3309.0,0.0,2.654208,22875.50464,268,12.9,1154.0,,,,,1.1369999999997162,16.0,0.0,9.125,566,,,0.0007403440001780837,332314.0,812.249088,3495.419904,514.0,0.008164172969050027,58.442865466771515,0.030938565000042217,,27489.411072,3320.598528,3275.657216,,0.013999999999999346,,217654.0,0.0,0.044599983987076645
1680785205.0,0.39512322799987487,,,,,7.3577880859375,,,,,,,269,,,9568.0,,0.3515919019998819,2.2599999738304177e-06,,,,,567,0.0001,298.0,,,,,,,,,80.98739262175225,,,,0.005511516999831656,,0.0,,,
1680785205.0,,,38.0,178942.0,12.875,,3.108000000000004,0.005413604999830568,3319.0,0.0,2.654208,22875.50464,269,12.9,1156.0,,,,,1.1389999999992142,15.75,0.0,9.125,568,,,0.0008626779999758583,333518.0,812.249088,3496.615936,519.0,0.008159242840436133,35.35944934190482,0.025087979999852905,,27488.206848,3320.598528,3275.657216,,0.013999999999999346,,218475.0,0.0,0.24337491531587185
1680785206.0,0.3956101769997531,,,,,7.271728515625,,,,,,,270,,,9600.0,,0.35930420500017135,1.9940000584028894e-06,,,,,569,0.0001,299.0,,,,,,,,,80.88770678925171,,,,0.004939714999864009,,0.0,,,
1680785206.0,,,38.0,179461.0,12.875,,3.1159999999999854,0.005327996999994866,3331.0,0.0,2.654208,22875.50464,270,12.9,1158.0,,,0.35775923299979695,2.4350001694983803e-06,1.1409999999996217,15.75,0.0,9.125,570,,,0.0008900269999685406,334563.0,812.249088,3497.394176,520.0,0.00816743909442538,26.77870379057599,0.02502632999994603,,27487.428608,3320.598528,3275.657216,,0.013999999999999346,,219148.0,0.0,0.026193232404624317
1680785207.0,0.3940035389998684,,,,,7.235595703125,,,,,,,271,,,9632.0,,,,,,,,571,0.0001,300.0,,,,,,,,,81.21754459675219,,,,0.004997516999992513,,0.0,,,
