process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/backward_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,02_timing/forward_time_s,memory/used_memory_sys_percent,process/memory/virtual_memory_size_proc_MB,cpu/load/avg_sys_load_five_min_percent,01_general/lr,01_general/step,cpu/interrupts/interrupts_count,01_general/minibatch_loss,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,02_timing/step_time_s,cpu/logical_core_count,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,process/memory/text_resident_set_proc_MB,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,_step,03_hivemind/num_peers,03_hivemind/global_epoch,process/memory/data_resident_set_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,memory/used_memory_sys_MB,cpu/interrupts/soft_interrupts_count
6184.280064,2820.0,0.02415753434070074,5457.276928,,0.0,566.0,,4.4,25514.45504,3.4666666666666663,,,957984.0,,,0.004087461194076557,201688.4736,0.26900000000000546,411836.0,,2.166666666666667,1680687610.0,,,5.133333333333334,0.0,2.719744,,1.1680000000000064,1910.571008,,,0.0,,,242,,,0.0,0.0,707.0,0.005133276459579597,84,6511.845376,253836.0
6184.280064,2820.0,0.009538477442561115,5457.276928,,0.0,567.0,,4.4,25514.45504,3.4666666666666663,,,958281.0,,,0.004086778623763289,201687.957504,0.26900000000000546,412368.0,,2.166666666666667,1680687611.0,,,5.133333333333334,0.0,2.719744,,1.1720000000000113,1910.571008,,,0.0,,,243,,,0.0,0.0,707.0,0.008540728757756175,85,6512.361472,253957.0
6184.280064,2820.0,0.0528430331040852,5457.276928,,0.0,570.0,,4.4,25514.45504,3.4666666666666663,,,959029.0,,,0.049043443412222804,201686.925312,0.27099999999995816,413104.0,,2.2,1680687612.0,,,4.966666666666667,0.0,2.719744,,1.176000000000002,1910.571008,,,0.0,,,244,,,0.0,0.0,707.0,0.03207300709861953,86,6513.393664,254289.0
6184.280064,2820.0,717.2581321886936,5457.276928,,0.0,571.0,,4.5,25514.45504,3.4666666666666663,,,1052654.0,,,0.004086617242597667,201474.371584,0.27099999999995816,586762.0,,2.2,1680687613.0,,,4.966666666666667,0.0,2.719744,,1.1800000000000068,1910.571008,,,0.0,,,245,,,0.0,0.0,707.0,712.2694181310895,87,6725.98016,277305.0
6184.280064,2820.0,1188.165467382307,5457.276928,,0.0,572.0,,4.7,25514.45504,3.4666666666666663,,,1180508.0,,,0.004086751395915163,201218.732032,0.2720000000000482,829646.0,,2.2,1680687614.0,,,4.966666666666667,0.0,2.719744,,1.1840000000000117,1910.571008,,,0.0,,,246,,,0.0,0.0,707.0,1161.3068742359399,88,6981.59104,309657.0
,,,,,,,,,,,0.0001,158.0,,7.1259765625,,,,,,5088.0,,1680687615.0,13.09325325799955,,,,,,,,0.0027980539998679888,13.020667546999903,,0.0,,247,2.0,1.0,,,,,89,,
,,,,0.045183919000010064,,,0.04836136800008717,,,,0.0001,159.0,,7.2239990234375,,,,,,5120.0,,1680687615.0,0.11092144799999915,,,,,0.00042939399986607896,,,0.0033627180000621593,0.009744677999833584,,0.0,0.0038393710001400905,248,2.0,1.0,,,,,89,,
,,,,0.04348754700004065,,,0.04970351299994036,,,,0.0001,160.0,,6.98681640625,,,,,,5152.0,,1680687615.0,0.1054903789997752,,,,,0.0003663509999114467,,,0.004061142999944423,0.004788834999999381,,0.0,0.0030829899999389454,249,2.0,1.0,,,,,89,,
6439.993344,2983.0,226.69280372608964,5456.67072,0.04914450499995837,0.0,578.0,0.051455710000027466,4.9,27779.50208,3.4666666666666663,,,1927241.0,,,0.036776956989840355,200775.31136,0.27300000000002456,954607.0,,2.2,1680687615.0,,,4.966666666666667,0.0,2.719744,0.00040189399987866636,1.2080000000000126,1908.854784,,,0.0,,0.0031077109999841923,250,,,0.0,0.0,739.0,278.1880856591317,89,7425.06496,329498.0
,,,,,,,,,,,0.0001,161.0,,7.1563720703125,,,,,,5184.0,,1680687615.0,0.19952635799972995,,,,,,,,0.0038503319999563246,0.09156620599992493,,0.0,,251,2.0,1.0,,,,,89,,
,,,,0.030315027000142436,,,0.036960062000162,,,,0.0001,162.0,,7.0146484375,,,,,,5216.0,,1680687615.0,0.08068513400030497,,,,,0.0002837380000073608,,,0.0026363530000708124,0.007967526999891561,,0.0,0.0025224270000308024,252,2.0,1.0,,,,,89,,
,,,,0.030812881999963793,,,0.036599351999939245,,,,0.0001,163.0,,7.1519775390625,,,,,,5248.0,,1680687615.0,0.08292155599997386,,,,,0.00028726599998663005,,,0.002568882000105077,0.009965805999854638,,0.0,0.0026873680001244793,253,2.0,1.0,,,,,89,,
,,,,0.030246472000044378,,,0.03688120899983005,,,,0.0001,164.0,,7.0838623046875,,,,,,5280.0,,1680687616.0,0.08340778299975682,,,,,0.0002688530000796163,,,0.0027141640000536427,0.010679123999807416,,0.0,0.0026179609999417153,254,2.0,1.0,,,,,90,,
,,,,0.03260765699997137,,,0.03673885600005633,,,,0.0001,165.0,,7.0543212890625,,,,,,5312.0,,1680687616.0,0.08373861699988083,,,,,0.0003123960000266379,,,0.0031603489999270096,0.008294063999983337,,0.0,0.00262529499991615,255,2.0,1.0,,,,,90,,
,,,,0.03015483400008634,,,0.036738263999950505,,,,0.0001,166.0,,7.132568359375,,,,,,5344.0,,1680687616.0,0.08271768300005533,,,,,0.0002755109999270644,,,0.002549891000171556,0.010358104000033563,,0.0,0.002641078999886304,256,2.0,1.0,,,,,90,,
,,,,0.029465168999877278,,,0.03666555099994184,,,,0.0001,167.0,,7.0521240234375,,,,,,5376.0,,1680687616.0,0.08313965299976189,,,,,0.00026872500006902555,,,0.002672671000027549,0.011423811999975442,,0.0,0.0026437249998707557,257,2.0,1.0,,,,,90,,
6448.51712,3094.0,2.9094247481336657,5456.642048,0.029837699999916367,0.0,589.0,0.036217252999904304,4.9,27855.003648,3.4666666666666663,,,1957960.0,,,0.09394917690808348,200788.021248,0.27899999999999636,998636.0,,2.2,1680687616.0,,,4.966666666666667,0.0,2.719744,0.0002867349999178259,1.2520000000000095,1908.826112,,,0.0,,0.0026422099999763304,258,,,0.0,0.0,799.0,243.05282329209834,90,7431.524352,347204.0
,,,,,,,,,,,0.0001,168.0,,7.0426025390625,,,,,,5408.0,,1680687616.0,0.08543153099958545,,,,,,,,0.002576367999836293,0.013871265000034327,,0.0,,259,2.0,1.0,,,,,90,,
,,,,0.029934567000054813,,,0.03969061900011184,,,,0.0001,169.0,,7.116943359375,,,,,,5440.0,,1680687616.0,0.08365992299991376,,,,,0.0003887149998718087,,,0.0029679930000838795,0.007820141999900443,,0.0,0.0028578869998909795,260,2.0,1.0,,,,,90,,
,,,,0.02994845000011992,,,0.039735413000016706,,,,0.0001,170.0,,7.141357421875,,,,,,5472.0,,1680687616.0,0.08399196900018069,,,,,0.0007977679999839893,,,0.0030656890000955173,0.007668973999898299,,0.0,0.0027756750000662578,261,2.0,1.0,,,,,90,,
,,,,0.030210136000050625,,,0.039822462000074665,,,,0.0001,171.0,,7.158447265625,,,,,,5504.0,,1680687617.0,0.08373204400027134,,,,,0.00028383800008668914,,,0.002696783000146752,0.007930299000008745,,0.0,0.002788525999903868,262,2.0,1.0,,,,,91,,
,,,,0.030488834999914616,,,0.04059944799996629,,,,0.0001,172.0,,7.0115966796875,,,,,,5536.0,,1680687617.0,0.08306934100005492,,,,,0.0003043340000203898,,,0.002577782999878764,0.006338410000125805,,0.0,0.002760531000149058,263,2.0,1.0,,,,,91,,
,,,,0.029222413999832497,,,0.03964049299997896,,,,0.0001,173.0,,7.0947265625,,,,,,5568.0,,1680687617.0,0.08321432099978665,,,,,0.0003606479999689327,,,0.0026527970001097856,0.008584264999853986,,0.0,0.0027537040000424895,264,2.0,1.0,,,,,91,,
,,,,0.029953387999967163,,,0.0400246540000353,,,,0.0001,174.0,,6.986572265625,,,,,,5600.0,,1680687617.0,0.08490430600045329,,,,,0.0002835740001501108,,,0.0027191460001176893,0.009212273999992249,,0.0,0.0027112700001907797,265,2.0,1.0,,,,,91,,
6448.525312,3219.0,2.8641324107684354,5456.744448,,0.0,597.0,0.03688113299995166,4.9,27855.007744,3.5666666666666664,,,1986717.0,,,0.032694718935009325,200784.289792,0.28099999999994907,1043736.0,,2.2333333333333334,1680687617.0,,,5.366666666666667,0.0,2.719744,0.00027437499988991476,1.2920000000000016,1908.887552,,,0.0,,0.002812599999970189,266,,,0.0,0.0,2032.0,213.25244571273927,91,7435.423744,362626.0
,,,,0.03021056099987618,,,,,,,0.0001,175.0,,7.146240234375,,,,,,5632.0,,1680687617.0,0.08364227399965785,,,,,,,,0.0026135489999887795,0.010850055999981123,,0.0,,267,2.0,1.0,,,,,91,,
,,,,0.029654890999836425,,,0.03659023199998046,,,,0.0001,176.0,,7.182373046875,,,,,,5664.0,,1680687617.0,0.08382357999948908,,,,,0.0002963279998766666,,,0.0027095159998680174,0.011859241999900405,,0.0,0.0027133710000271094,268,2.0,1.0,,,,,91,,
,,,,0.029429557999947065,,,0.036919645000125456,,,,0.0001,177.0,,6.93212890625,,,,,,5696.0,,1680687617.0,0.08359074199984207,,,,,0.00025904299991452717,,,0.0028124539999225817,0.01153919499984113,,0.0,0.0026308470000913076,269,2.0,1.0,,,,,91,,
,,,,0.02946376899990355,,,0.037401247000161675,,,,0.0001,178.0,,7.2645263671875,,,,,,5728.0,,1680687618.0,0.08382961300026182,,,,,0.00026324600003135856,,,0.0026051019999613345,0.011373145000106888,,0.0,0.0027231040000970097,270,2.0,1.0,,,,,92,,
,,,,0.02982231300006788,,,0.036568288999887955,,,,0.0001,179.0,,7.0982666015625,,,,,,5760.0,,1680687618.0,0.08316837899997154,,,,,0.00027039399992645485,,,0.002606835000051433,0.011238216000037937,,0.0,0.0026623319999998785,271,2.0,1.0,,,,,92,,
,,,,0.02920615500011081,,,0.03639404599994123,,,,0.0001,180.0,,7.00341796875,,,,,,5792.0,,1680687618.0,0.08338068600028237,,,,,0.0002610540000205219,,,0.002651464000109627,0.012233043999913207,,0.0,0.002634923000186973,272,2.0,1.0,,,,,92,,
,,,,0.02944183400018119,,,0.036490389999926265,,,,0.0001,181.0,,7.2052001953125,,,,,,5824.0,,1680687618.0,0.08411634299977777,,,,,0.0002731879999373632,,,0.002577541999926325,0.012606228999857194,,0.0,0.0027271599999494356,273,2.0,1.0,,,,,92,,
6448.525312,3315.0,2.077871014354632,5456.71168,,0.0,605.0,,4.9,27855.007744,3.5666666666666664,,,2007908.0,,,0.03269083060678795,200782.58176,0.2839999999999918,1075731.0,,2.2333333333333334,1680687618.0,,,5.366666666666667,0.0,2.719744,,1.3240000000000123,1908.854784,,,0.0,,0.002714899000011428,274,,,0.0,0.0,2032.0,215.26325336314258,92,7437.115392,376668.0
,,,,0.029691112000136854,,,0.037231909999945856,,,,0.0001,182.0,,6.93115234375,,,,,,5856.0,,1680687618.0,0.08400936200018805,,,,,0.000263887000073737,,,0.0026603579999573412,0.011447196000062831,,0.0,,275,2.0,1.0,,,,,92,,
,,,,0.029343542000106027,,,0.03620680199992421,,,,0.0001,183.0,,7.2052001953125,,,,,,5888.0,,1680687618.0,0.08380615599980956,,,,,0.00026315699983570084,,,0.002574564000042301,0.012761184000055437,,0.0,0.002656906999845887,276,2.0,1.0,,,,,92,,
,,,,0.02971339799978523,,,0.036351793999983784,,,,0.0001,184.0,,7.0233154296875,,,,,,5920.0,,1680687618.0,0.0839317519994438,,,,,0.0002831379999861383,,,0.0026004599999396305,0.012241978999782077,,0.0,0.0027409829999669455,277,2.0,1.0,,,,,92,,
,,,,0.029507968999951117,,,0.03816601700009414,,,,0.0001,185.0,,7.012451171875,,,,,,5952.0,,1680687619.0,0.08350159700012227,,,,,0.0002663850000317325,,,0.002704094999899098,0.010151637000035407,,0.0,0.0027054940001107752,278,2.0,1.0,,,,,93,,
,,,,0.02946600599989324,,,0.03643269600001986,,,,0.0001,186.0,,7.116455078125,,,,,,5984.0,,1680687619.0,0.08348462199978712,,,,,0.0002606799998829956,,,0.0025789850001274317,0.012044766999906642,,0.0,0.002701487999956953,279,2.0,1.0,,,,,93,,
,,,,0.02961687299989535,,,0.03807175400015694,,,,0.0001,187.0,,7.12353515625,,,,,,6016.0,,1680687619.0,0.08357066499957,,,,,0.000263781999819912,,,0.00276128699988476,0.010270143999832726,,0.0,0.0025868249999803083,280,2.0,1.0,,,,,93,,
6448.525312,3406.0,0.4657795613086839,5456.728064,0.030767201000116984,0.0,612.0,0.03643636099991454,4.9,27855.007744,3.5666666666666664,,,2014677.0,,,0.028608831858089687,200764.002304,0.2859999999999445,1081217.0,,2.2333333333333334,1680687619.0,,,5.366666666666667,0.0,2.719744,0.0002624510000259761,1.3560000000000088,1908.85888,,0.011320001000058255,0.0,,0.00268891300015639,281,,,0.0,0.0,2110.0,207.58360055975413,93,7436.111872,385316.0
,,,,,,,,,,,0.0001,188.0,,7.0738525390625,,,,,,6048.0,,1680687619.0,0.08408389900023394,,,,,,,,0.0026089719999617955,,,0.0,,282,2.0,1.0,,,,,93,,
,,,,0.029703170999937356,,,0.03770364799993331,,,,0.0001,189.0,,7.085693359375,,,,,,6080.0,,1680687619.0,0.08404780599971673,,,,,0.0002716529997996986,,,0.002578556000116805,0.01120784999989155,,0.0,0.0025829280000380095,283,2.0,1.0,,,,,93,,
,,,,0.02920097000014721,,,0.036508258000139904,,,,0.0001,190.0,,6.95166015625,,,,,,6112.0,,1680687619.0,0.08393477000049643,,,,,0.000264221000179532,,,0.0026935089999824413,0.012564671000063754,,0.0,0.0027031409999835887,284,2.0,1.0,,,,,93,,
,,,,0.030050967000079254,,,0.03672330800009149,,,,0.0001,191.0,,7.060546875,,,,,,6144.0,,1680687619.0,0.0842402900000252,,,,,0.0002866150000500056,,,0.0033635569998295978,0.011094459000105417,,0.0,0.002721383999869431,285,2.0,1.0,,,,,93,,
,,,,0.029310871000006955,,,0.036750227000084124,,,,0.0001,192.0,,7.23388671875,,,,,,6176.0,,1680687620.0,0.0834066250001797,,,,,0.0002629099999467144,,,0.0028855059999841615,0.011489607000157775,,0.0,0.0027075039999999717,286,2.0,1.0,,,,,94,,
,,,,0.029549104999887277,,,0.03644793200010099,,,,0.0001,193.0,,7.1343994140625,,,,,,6208.0,,1680687620.0,0.08365229699961674,,,,,0.0002701459998206701,,,0.002871398000024783,0.011827457999970648,,0.0,0.0026862579998123692,287,2.0,1.0,,,,,94,,
,,,,0.030321894000053362,,,0.03682694100007211,,,,0.0001,194.0,,7.247314453125,,,,,,6240.0,,1680687620.0,0.08413215899986426,,,,,0.00030415599985644803,,,0.002876888999935545,0.011027639999838357,,0.0,0.0027746390001084364,288,2.0,1.0,,,,,94,,
6448.525312,3477.0,0.49295839907043765,5456.760832,0.030772008999974787,0.0,624.0,0.03702044800002113,4.9,27855.007744,3.5666666666666664,,,2021204.0,,,0.11442950191427417,200761.872384,0.2899999999999636,1086321.0,,2.2333333333333334,1680687620.0,,,5.366666666666667,0.0,2.719744,0.00028439599986995745,1.3920000000000101,1908.891648,,0.010745151000037367,0.0,,0.0027455500000996835,289,,,0.0,0.0,2166.0,232.0788900655091,94,7442.214912,393108.0
,,,,,,,,,,,0.0001,195.0,,7.1793212890625,,,,,,6272.0,,1680687620.0,0.08453866600007132,,,,,,,,0.0029711120000683877,,,0.0,,290,2.0,1.0,,,,,94,,
,,,,0.02950021099991318,,,0.03697939300013786,,,,0.0001,196.0,,6.9947509765625,,,,,,6304.0,,1680687620.0,0.08434489600040251,,,,,0.00026570099998934893,,,0.0029360010000800685,0.011983873000190215,,0.0,0.0026797170000918413,291,2.0,1.0,,,,,94,,
,,,,0.030187072999979137,,,0.03735283199989681,,,,0.0001,197.0,,7.062255859375,,,,,,6336.0,,1680687620.0,0.08477896599970336,,,,,0.0003141709998999431,,,0.003093624000030104,0.011092151999946509,,0.0,0.0027391139999508596,292,2.0,1.0,,,,,94,,
,,,,0.029540807999865137,,,0.03702519399985249,,,,0.0001,198.0,,7.1937255859375,,,,,,6368.0,,1680687621.0,0.08403321199989477,,,,,0.0002631719999044435,,,0.0028372229999149567,0.011669433000179197,,0.0,0.00269738200017855,293,2.0,1.0,,,,,95,,
,,,,0.02980457400008163,,,0.03723588799994104,,,,0.0001,199.0,,7.1378173828125,,,,,,6400.0,,1680687621.0,0.08386778299995967,,,,,0.00028101199995944626,,,0.0027546740000161662,0.011141875999783224,,0.0,0.0026497590001781646,294,2.0,1.0,,,,,95,,
,,,,0.029508525999972335,,,0.03678634599987163,,,,0.0001,200.0,,6.9635009765625,,,,,,6432.0,,1680687621.0,0.08367644499980997,,,,,0.0002965950000088924,,,0.0029357290000007197,0.011495734999925844,,0.0,0.0026535140000305546,295,2.0,1.0,,,,,95,,
,,,,0.029295951999984027,,,0.03674913700001525,,,,0.0001,201.0,,7.1072998046875,,,,,,6464.0,,1680687621.0,0.08433996000007937,,,,,0.0002628820000154519,,,0.0028559600000335195,0.012447371999996903,,0.0,0.002728657000034218,296,2.0,1.0,,,,,95,,
6448.525312,3572.0,0.4882266965718396,5456.728064,0.029769362000024557,0.0,635.0,0.03785139599995091,4.9,27855.01184,3.5666666666666664,,,2027964.0,,,0.11034850896277668,200775.815168,0.2980000000000018,1092087.0,,2.2333333333333334,1680687621.0,,,5.366666666666667,0.0,2.719744,0.0002790059998005745,1.440000000000012,1908.85888,,0.011365827999952671,0.0,,0.0027346570000190695,297,,,0.0,0.0,2177.0,225.91935848803513,95,7443.525632,401531.0
,,,,,,,,,,,0.0001,202.0,,6.9287109375,,,,,,6496.0,,1680687621.0,0.08469139799967706,,,,,,,,0.0026911489999292826,,,0.0,,298,2.0,1.0,,,,,95,,
,,,,0.02931695999996009,,,0.03664383699992868,,,,0.0001,203.0,,7.1217041015625,,,,,,6528.0,,1680687621.0,0.08411898499980452,,,,,0.0002825379999649158,,,0.0026177360000474437,0.012551618999850689,,0.0,0.0027062950000527053,299,2.0,1.0,,,,,95,,
,,,,0.029238320000104068,,,0.03674112199996671,,,,0.0001,204.0,,7.0347900390625,,,,,,6560.0,,1680687621.0,0.08368727000015497,,,,,0.00026468900000509166,,,0.00262530500003777,0.012124201000005996,,0.0,0.0026936330000353337,300,2.0,1.0,,,,,95,,
,,,,0.02938257000005251,,,0.03673922699999821,,,,0.0001,205.0,,7.138671875,,,,,,6592.0,,1680687622.0,0.08496271600029104,,,,,0.0002741189998687332,,,0.002616797000200677,0.01320544999998674,,0.0,0.002744553000184169,301,2.0,1.0,,,,,96,,
,,,,0.029344529999889346,,,0.03678719099980299,,,,0.0001,206.0,,7.3892822265625,,,,,,6624.0,,1680687622.0,0.0839729119995809,,,,,0.00029672100004063395,,,0.002783249000003707,0.012030378999952518,,0.0,0.002730841999891709,302,2.0,1.0,,,,,96,,
,,,,0.029274901000007958,,,0.036571909999793206,,,,0.0001,207.0,,7.1370849609375,,,,,,6656.0,,1680687622.0,0.0838613909995729,,,,,0.00026623400003700226,,,0.0025488029998541606,0.012476720999984536,,0.0,0.0027228219998960412,303,2.0,1.0,,,,,96,,
,,,,0.02969307800003662,,,0.037230698000030316,,,,0.0001,208.0,,7.13623046875,,,,,,6688.0,,1680687622.0,0.08400521500016112,,,,,0.0002657269999417622,,,0.0026742229999854317,0.011379549000139377,,0.0,0.0027619400000276073,304,2.0,1.0,,,,,96,,
6448.525312,3661.0,0.4423318385967397,5456.756736,,0.0,643.0,0.03704161699988617,4.9,27855.007744,3.6333333333333337,,,2033292.0,,,0.03269496004226145,200776.687616,0.2999999999999545,1099032.0,,2.2666666666666666,1680687622.0,,,5.5,0.0,2.719744,0.0002666380000846402,1.4720000000000084,1908.887552,,,0.0,,0.002742523999813784,305,,,0.0,0.0,2185.0,214.82465357225624,96,7442.735104,408060.0
,,,,0.030015289999937522,,,,,,,0.0001,209.0,,7.15380859375,,,,,,6720.0,,1680687622.0,0.08384538499967675,,,,,,,,0.0026938579999296053,0.011085458000025028,,0.0,,306,2.0,1.0,,,,,96,,
,,,,0.029475929999989603,,,0.036849439999969036,,,,0.0001,210.0,,7.2894287109375,,,,,,6752.0,,1680687622.0,0.08396191999986513,,,,,0.0003107610000370187,,,0.00255020899999181,0.01204982299987023,,0.0,0.002725757000007434,307,2.0,1.0,,,,,96,,
,,,,0.02926873399997021,,,0.03666066300002058,,,,0.0001,211.0,,7.1600341796875,,,,,,6784.0,,1680687622.0,0.08436281600006623,,,,,0.0002621149999413319,,,0.00270577600008437,0.012714161000076274,,0.0,0.0027513669999734702,308,2.0,1.0,,,,,96,,
,,,,0.03097551099995144,,,0.03682472500008771,,,,0.0001,212.0,,7.1529541015625,,,,,,6816.0,,1680687623.0,0.0838473870001053,,,,,0.0002749610000591929,,,0.0025559580001299764,0.010461871999950745,,0.0,0.002754359999926237,309,2.0,1.0,,,,,97,,
,,,,0.030038106999882075,,,0.03681934600012937,,,,0.0001,213.0,,7.1611328125,,,,,,6848.0,,1680687623.0,0.08417156699988482,,,,,0.0003458179999142885,,,0.002552856999955111,0.011664072000030501,,0.0,0.0027513669999734702,310,2.0,1.0,,,,,97,,
,,,,0.029210585000100764,,,0.03673310600015611,,,,0.0001,214.0,,7.0352783203125,,,,,,6880.0,,1680687623.0,0.08417987800044102,,,,,0.0002583410000625008,,,0.0027086970001164445,0.01250841599994601,,0.0,0.00276073300005919,311,2.0,1.0,,,,,97,,
,,,,0.029106448999982604,,,0.036708587000021,,,,0.0001,215.0,,7.1298828125,,,,,,6912.0,,1680687623.0,0.08421221299977333,,,,,0.0002636909998727788,,,0.00284712200004833,0.012504211999839754,,0.0,0.002782152000008864,312,2.0,1.0,,,,,97,,
6448.525312,3767.0,0.5225094251500102,5456.723968,,0.0,651.0,,4.9,27855.007744,3.6333333333333337,,,2040280.0,,,0.03269125827115906,200769.26976,0.30299999999999727,1106592.0,,2.2666666666666666,1680687623.0,,,5.5,0.0,2.719744,,1.5080000000000098,1908.854784,,,0.0,,0.0027030639998884,313,,,0.0,0.0,2195.0,226.37033059174857,97,7449.923584,417289.0
,,,,0.02919603200007259,,,0.03755540999986806,,,,0.0001,216.0,,7.016357421875,,,,,,6944.0,,1680687623.0,0.08428356299987172,,,,,0.0002730720000272413,,,0.002563279000014518,0.011992706000000908,,0.0,,314,2.0,1.0,,,,,97,,
,,,,0.029156995999983337,,,0.03669318800007204,,,,0.0001,217.0,,7.1427001953125,,,,,,6976.0,,1680687623.0,0.08383755799991377,,,,,0.00026940899988403544,,,0.0026178519999575656,0.012361753000050157,,0.0,0.002738359999966633,315,2.0,1.0,,,,,97,,
,,,,0.02920414899995194,,,0.036749542000052315,,,,0.0001,218.0,,7.0111083984375,,,,,,7008.0,,1680687623.0,0.08427195800004483,,,,,0.00026074900006278767,,,0.0026360989998011064,0.012656911000021864,,0.0,0.0027645080001548195,316,2.0,1.0,,,,,97,,
,,,,0.029139518999954817,,,0.03694277099998544,,,,0.0001,219.0,,7.063232421875,,,,,,7040.0,,1680687624.0,0.08426500299992767,,,,,0.00026630599995769444,,,0.002677964999975302,0.012546930000098655,,0.0,0.0026915119999557646,317,2.0,1.0,,,,,98,,
,,,,0.029197527999940576,,,0.036672324999926786,,,,0.0001,220.0,,6.9908447265625,,,,,,7072.0,,1680687624.0,0.0838092509998205,,,,,0.00029778999987684074,,,0.00256423500013625,0.0123228840000138,,0.0,0.0027544889999262523,318,2.0,1.0,,,,,98,,
,,,,0.02918859200008228,,,0.03671808400008558,,,,0.0001,221.0,,6.9969482421875,,,,,,7104.0,,1680687624.0,0.08429365999995753,,,,,0.00027133100002174615,,,0.0026006329999290756,0.012804969999933746,,0.0,0.0027100499999050953,319,2.0,1.0,,,,,98,,
,,,,0.029171930000075008,,,0.036777500000198415,,,,0.0001,222.0,,7.1533203125,,,,,,7136.0,,1680687624.0,0.08408531400050379,,,,,0.00026060000004690664,,,0.002771032000055129,0.012388087000090309,,0.0,0.0027161650000380178,320,2.0,1.0,,,,,98,,
6448.525312,3859.0,0.5814228022655464,5439.533056,,0.0,658.0,,4.9,27855.007744,3.6333333333333337,,,2045861.0,,,0.02859757260964962,200782.508032,0.30600000000004,1112249.0,,2.2666666666666666,1680687624.0,,,5.5,0.0,2.719744,,1.5400000000000063,1891.663872,,,0.0,,,321,,,0.0,0.0,2203.0,200.44987372700186,98,7449.706496,423636.0
,,,,0.02950795900005687,,,0.037129924000055325,,,,0.0001,223.0,,7.09326171875,,,,,,7168.0,,1680687624.0,0.08385433499984174,,,,,0.00037698599999203,,,0.002577275000021473,0.011522079999849666,,0.0,0.002740110999866374,322,2.0,1.0,,,,,98,,
,,,,0.029473995999978797,,,0.03684440600000016,,,,0.0001,224.0,,6.8482666015625,,,,,,7200.0,,1680687624.0,0.08495883000023241,,,,,0.00028321800004960096,,,0.003182822000098895,0.01243923500010169,,0.0,0.0027351530000032653,323,2.0,1.0,,,,,98,,
,,,,0.029584475000092425,,,0.036769702999890796,,,,0.0001,225.0,,7.158447265625,,,,,,7232.0,,1680687624.0,0.08383564799987653,,,,,0.000310019000153261,,,0.002699467999946137,0.01174861399999827,,0.0,0.002723368999795639,324,2.0,1.0,,,,,98,,
,,,,0.02928180699996119,,,0.036908570000150576,,,,0.0001,226.0,,7.30126953125,,,,,,7264.0,,1680687625.0,0.0839043200001015,,,,,0.00028832299994974164,,,0.0026747239999167505,0.012023696000142081,,0.0,0.002727199999981167,325,2.0,1.0,,,,,99,,
,,,,0.02920496199999434,,,0.03645991600001253,,,,0.0001,227.0,,7.0174560546875,,,,,,7296.0,,1680687625.0,0.08441804300014155,,,,,0.0002883500001189532,,,0.0026127290000204084,0.013127959000030387,,0.0,0.0027241269999649376,326,2.0,1.0,,,,,99,,
,,,,0.029149947999940196,,,0.036487911999984135,,,,0.0001,228.0,,7.1427001953125,,,,,,7328.0,,1680687625.0,0.08411668600001576,,,,,0.0002884640000502259,,,0.002682623000055173,0.012718122000023868,,0.0,0.0027896169999621634,327,2.0,1.0,,,,,99,,
6448.525312,4000.0,0.9172705447142664,5456.75264,0.029493059000060384,0.0,684.0,0.03797333100010292,4.9,27855.007744,3.6333333333333337,,,2052003.0,,,0.20026353809545633,200762.662912,0.3170000000000073,1117099.0,,2.2666666666666666,1680687625.0,,,5.5,0.0,2.719744,0.00026464600000508653,1.5800000000000125,1908.883456,,0.01143588600007206,0.0,,0.002715697999974509,328,,,0.0,0.0,2212.0,244.10628585397998,99,7453.249536,430922.0
,,,,,,,,,,,0.0001,229.0,,7.2052001953125,,,,,,7360.0,,1680687625.0,0.08443559700003789,,,,,,,,0.0025529769998229312,,,0.0,,329,2.0,1.0,,,,,99,,
,,,,0.02924020700015717,,,0.03673783099998218,,,,0.0001,230.0,,7.0528564453125,,,,,,7392.0,,1680687625.0,0.08398557400005302,,,,,0.0002753250000750995,,,0.002557700999886947,0.012520346999963294,,0.0,0.00265416299998833,330,2.0,1.0,,,,,99,,
,,,,0.02933567100012624,,,0.03670412099995701,,,,0.0001,231.0,,7.12158203125,,,,,,7424.0,,1680687625.0,0.08402445899992017,,,,,0.0003002529999776016,,,0.0025820830001066497,0.012411454999892158,,0.0,0.002690875999860509,331,2.0,1.0,,,,,99,,
