01_general/step,01_general/minibatch_loss,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,bandwidth/net_sent_sys_bandwidth_Mbits,_step,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/data_resident_set_proc_MB,02_timing/step_time_s,01_general/step_based_sps,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,_timestamp,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_write_sys_count,process/memory/shared_memory_proc_MB,01_general/lr,cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,_runtime,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent
1979.0,12.65434455871582,,63360.0,,2210,,,,,0.06907793899881653,463.2448573856298,,,,1680630666.0,,,,,,0.04906454599949939,,,,0.0001,,,,,,,,231,0.0006703019989799941,1.8749997252598405e-06,,,,,0.01854137400005129,0.0006137430009403033,0.0,0.00018609899962029886,
1980.0,12.610692024230957,,63392.0,,2211,,,,,0.06933065399971383,461.55629802846056,,,,1680630666.0,,,,,,0.04988055200010422,,,,0.0001,,,,,,,,231,0.0008141420003084932,1.6369995137210935e-06,,,,,0.01796826399913698,0.0005146290004631737,0.0,0.00015143000018724706,
,,22620.0,,0.07985132498258495,2212,204803.944448,0.0,1689781.0,0.0,,,3.0,1281386.0,5233.770496,1680630666.0,0.0,1.093999999999994,3340.066816,27782.836224,,,9.947999999999979,2850.0,651.329536,,1235023.0,18347.0,2.719744,5.833333333333333,0.0,0.04087161690430023,6.1000000000000005,231,,,4508.164096,,0.0,34.448235189540966,0.017774939000446466,0.0004896980008197716,,0.00019117400006507523,6.5
1981.0,12.64394760131836,,63424.0,,2213,,,,,0.06871687000239035,465.67895189182605,,,,1680630666.0,,,,,,0.04948696000064956,,,,0.0001,,,,,,,,231,0.0007723970011284109,1.7019992810674012e-06,,,,,,,0.0,,
1982.0,12.616717338562012,,63456.0,,2214,,,,,0.069851739999649,458.1131407773206,,,,1680630666.0,,,,,,0.05001183900094475,,,,0.0001,,,,,,,,231,0.0008551519986212952,1.9720009731827304e-06,,,,,0.01821769799971662,0.0006118380006228108,0.0,0.00015324099877034314,
1983.0,12.72287368774414,,63488.0,,2215,,,,,0.06928498299930652,461.860544879116,,,,1680630666.0,,,,,,0.04879910199997539,,,,0.0001,,,,,,,,231,0.0010512680000829278,1.787000655895099e-06,,,,,0.01866899999913585,0.0006128589993750211,0.0,0.0001509670000814367,
1984.0,12.594307899475098,,63520.0,,2216,,,,,0.06951512900013768,460.33144813608305,,,,1680630667.0,,,,,,0.04976841499956208,,,,0.0001,,,,,,,,232,0.0007740879991615657,1.61500065587461e-06,,,,,0.01826394199997594,0.0005391270005929982,0.0,0.000167942000189214,
1985.0,12.385343551635742,,63552.0,,2217,,,,,0.06891605299642833,464.3330343027399,,,,1680630667.0,,,,,,0.04989836599997943,,,,0.0001,,,,,,,,232,0.0006160099983389955,1.7790007404983044e-06,,,,,0.017732268999679945,0.0004914919991279021,0.0,0.00017613699856156018,
1986.0,12.661395072937012,,63584.0,,2218,,,,,0.0691393170000083,462.8336146276388,,,,1680630667.0,,,,,,0.049273169999651145,,,,0.0001,,,,,,,,232,0.0008208290000766283,1.7440015653846785e-06,,,,,0.018264092999743298,0.0005728559990529902,0.0,0.00020662499991885852,
1987.0,12.713786125183105,,63616.0,,2219,,,,,0.06955284800096706,460.08180713973167,,,,1680630667.0,,,,,,0.05010703799962357,,,,0.0001,,,,,,,,232,0.0008816879999358207,2.04900061362423e-06,,,,,0.017913879999468918,0.0004972830010956386,0.0,0.0001509100002294872,
1988.0,12.681731224060059,,63648.0,,2220,,,,,0.06891624099989713,464.3317676024693,,,,1680630667.0,,,,,,0.04888031300106377,,,,0.0001,,,,,,,,232,0.0008155119994626148,1.7729998944560066e-06,,,,,0.018416835999232717,0.000652189000902581,0.0,0.00014961799934098963,
1989.0,12.644030570983887,,63680.0,,2221,,,,,0.06969440499779012,459.14733042078,,,,1680630667.0,,,,,,0.050374480999380467,,,,0.0001,,,,,,,,232,0.0008521380004822277,1.6399990272475407e-06,,,,,0.017847151999376365,0.0004691049998655217,0.0,0.0001498889996582875,
,,22697.0,,0.06900715545793557,2222,204802.023424,0.0,1694652.0,0.0,,,3.0,1286079.0,5233.770496,1680630667.0,0.0,1.09699999999998,3340.066816,27782.836224,,,9.995999999999981,2860.0,651.329536,,1239166.0,18415.0,2.719744,5.833333333333333,0.0,0.04086947784776876,6.1000000000000005,232,,,4510.6176,,0.0,29.97173534555527,0.01794639299987466,0.0005220060011197347,,0.0001550940014567459,6.5
1990.0,12.608442306518555,,63712.0,,2223,,,,,0.0685557790020539,466.7731949926686,,,,1680630667.0,,,,,,0.049391583999749855,,,,0.0001,,,,,,,,232,0.0005389899997680914,1.7120000848080963e-06,,,,,,,0.0,,
1991.0,12.787677764892578,,63744.0,,2224,,,,,0.06979521399807709,458.48415911270973,,,,1680630667.0,,,,,,0.048991028999807895,,,,0.0001,,,,,,,,232,0.0009267959994758712,2.0190000213915482e-06,,,,,0.019058473999393755,0.0006486849997600075,0.0,0.000168210999618168,
1992.0,12.677183151245117,,63776.0,,2225,,,,,0.06940048399519583,461.0918852124312,,,,1680630667.0,,,,,,0.04955758299911395,,,,0.0001,,,,,,,,232,0.0008017729996936396,1.7049987945938483e-06,,,,,0.018301579999388196,0.0005817869987367885,0.0,0.00015605599946866278,
1993.0,12.731398582458496,,63808.0,,2226,,,,,0.06899193600293074,463.8223226355129,,,,1680630668.0,,,,,,0.04957806800121034,,,,0.0001,,,,,,,,233,0.0007544670006609522,1.61500065587461e-06,,,,,0.01794895499915583,0.000510480000230018,0.0,0.00019835100101772696,
1994.0,12.733180046081543,,63840.0,,2227,,,,,0.06952868199914519,460.24171722963797,,,,1680630668.0,,,,,,0.05019278799954918,,,,0.0001,,,,,,,,233,0.0007916229988040868,1.7929996829479933e-06,,,,,0.0178743319993373,0.0004952630006300751,0.0,0.00017288300114159938,
1995.0,12.651878356933594,,63872.0,,2228,,,,,0.06889806100116402,464.45428993218496,,,,1680630668.0,,,,,,0.04962217799948121,,,,0.0001,,,,,,,,233,0.0008288410008390201,1.5619989426340908e-06,,,,,0.017759767000825377,0.0005335400001058588,0.0,0.00015217300096992403,
1996.0,12.656479835510254,,63904.0,,2229,,,,,0.06956826399982674,459.9798551833879,,,,1680630668.0,,,,,,0.049512592999235494,,,,0.0001,,,,,,,,233,0.0008367520003957907,1.9210001482861117e-06,,,,,0.018392447998849093,0.0006658590009465115,0.0,0.00015869100025156513,
1997.0,12.600809097290039,,63936.0,,2230,,,,,0.06906541900025331,463.32883320207804,,,,1680630668.0,,,,,,0.04963737099933496,,,,0.0001,,,,,,,,233,0.0007934980003483361,1.5480000001844019e-06,,,,,0.017934266999873216,0.0005489820014190627,0.0,0.0001497529992775526,
1998.0,12.672308921813965,,63968.0,,2231,,,,,0.06896798100024171,463.98342442252806,,,,1680630668.0,,,,,,0.049824391000584,,,,0.0001,,,,,,,,233,0.0007155509993026499,1.558000803925097e-06,,,,,0.017766240000128164,0.0005085049997433089,0.0,0.00015173599967965856,
,,22776.0,,0.10396680449206484,2232,204799.983616,0.0,1699953.0,0.0,,,3.0,1291517.0,5233.770496,1680630668.0,0.0,1.1000000000000227,3340.066816,27782.836224,,0.049790163999205106,10.036000000000001,2870.0,651.329536,,1244443.0,18486.0,2.719744,5.833333333333333,0.0,0.040871471051928836,6.1000000000000005,233,,1.8869995983550325e-06,4512.301056,,0.0,37.9604643893817,0.017923196000992903,0.000595815999986371,,0.00014975999874877743,6.5
1999.0,12.784073829650879,,64000.0,,2233,,,,,0.06927873699896736,461.9021850885789,,,,1680630668.0,,,,,,,,,,0.0001,,,,,,,,233,0.0008179140004358487,,,,,,,,0.0,,
2000.0,12.610146522521973,,64032.0,,2234,,,,,0.06926651299909281,461.98370055699365,,,,1680630668.0,,,,,,0.0478665179998643,,,,0.0001,,,,,,,,233,0.0008519869988958817,1.7639995348872617e-06,,,,,0.019717034001587308,0.0006625309997616569,0.0,0.00016667899944877718,
2001.0,12.802734375,,64064.0,,2235,,,,,0.06966207599725749,459.36041299228293,,,,1680630668.0,,,,,,0.04991056399921945,,,,0.0001,,,,,,,,233,0.0009126960012508789,1.7749989638105035e-06,,,,,0.018137365999791655,0.0005423879993031733,0.0,0.00015728699872852303,
2002.0,12.69795036315918,,64096.0,,2236,,,,,0.06891509800152562,464.3394688242567,,,,1680630669.0,,,,,,0.049451048998889746,,,,0.0001,,,,,,,,234,0.0008146180007315706,1.844000507844612e-06,,,,,0.01793052399989392,0.0005467690007208148,0.0,0.0001702940007817233,
2003.0,12.772719383239746,,64128.0,,2237,,,,,0.06955932100026985,460.0389931908027,,,,1680630669.0,,,,,,0.05039121600020735,,,,0.0001,,,,,,,,234,0.000798361001216108,1.7709990061121061e-06,,,,,0.017704179999782355,0.000514600000315113,0.0,0.00014919299974280875,
2004.0,12.566350936889648,,64160.0,,2238,,,,,0.06922952799868654,462.23050951043786,,,,1680630669.0,,,,,,0.04970443199999863,,,,0.0001,,,,,,,,234,0.000801124000645359,1.630000042496249e-06,,,,,0.018024280998361064,0.0005445440001494717,0.0,0.00015351699948951136,
2005.0,12.629539489746094,,64192.0,,2239,,,,,0.06941386499966029,461.0029999072463,,,,1680630669.0,,,,,,0.04922738400091475,,,,0.0001,,,,,,,,234,0.0008747419997234829,1.8060000002151355e-06,,,,,0.01851628999975219,0.0006371159997797804,0.0,0.00015652699948986992,
2006.0,12.535567283630371,,64224.0,,2240,,,,,0.06915975900301419,462.69681186432916,,,,1680630669.0,,,,,,0.04974021099951642,,,,0.0001,,,,,,,,234,0.0005785260000266135,1.6290014173137024e-06,,,,,0.018173775000832393,0.0005143289999978151,0.0,0.0001512890012236312,
2007.0,12.750614166259766,,64256.0,,2241,,,,,0.06890248700256052,464.42445537286386,,,,1680630669.0,,,,,,0.04930535099992994,,,,0.0001,,,,,,,,234,0.0009074669997062301,1.7090005712816492e-06,,,,,0.018003564000537153,0.0005296100007399218,0.0,0.0001547860010759905,
2008.0,12.698982238769531,,64288.0,,2242,,,,,0.06967608599734376,459.26804788116146,,,,1680630669.0,,,,,,0.04927173999931256,,,,0.0001,,,,,,,,234,0.0008655389992782148,1.835000148275867e-06,,,,,0.01865127099881647,0.0007262949984578881,0.0,0.00015940600133035332,
,,22861.0,,0.09559930959950244,2243,204796.203008,0.0,1705133.0,0.0,,,3.0,1296804.0,5233.770496,1680630669.0,0.0,1.1140000000000327,3340.066816,27782.836224,,,10.091999999999985,2900.0,651.329536,,1249499.0,18562.0,2.719744,5.833333333333333,0.0,0.31051421829181597,6.1000000000000005,234,,,4516.134912,,0.0,36.80489630533755,,,,0.000151928999912343,6.5
2009.0,12.621373176574707,,64320.0,,2244,,,,,0.06971520299703116,459.01035390175554,,,,1680630669.0,,,,,,0.04878896300033375,,,,0.0001,,,,,,,,234,0.0008243109987233765,1.7549991753185168e-06,,,,,0.019356172999323462,0.0005920719995629042,0.0,,
2010.0,12.658380508422852,,64352.0,,2245,,,,,0.06961664699701942,459.6601729665328,,,,1680630669.0,,,,,,0.04972312899917597,,,,0.0001,,,,,,,,234,0.0010271720002492657,1.5579989849356934e-06,,,,,0.018196721999629517,0.0005130159988766536,0.0,0.00015505000010307413,
2011.0,12.781460762023926,,64384.0,,2246,,,,,0.06892537099884066,464.2702612444153,,,,1680630669.0,,,,,,0.04963454700009606,,,,0.0001,,,,,,,,234,0.000619972999629681,1.8570008251117542e-06,,,,,0.018010116998993908,0.0005024330002925126,0.0,0.00015644399900338612,
2012.0,12.75802993774414,,64416.0,,2247,,,,,0.06926723400101764,461.97889177341585,,,,1680630670.0,,,,,,0.04991294700084836,,,,0.0001,,,,,,,,235,0.0008688049983902602,1.6760004655225202e-06,,,,,0.017804678000175045,0.0005077430014353013,0.0,0.00017138499970315024,
2013.0,12.7861328125,,64448.0,,2248,,,,,0.06931772400093905,461.6423932148507,,,,1680630670.0,,,,,,0.05009040400000231,,,,0.0001,,,,,,,,235,0.0008420390004175715,1.800999598344788e-06,,,,,0.017763448000550852,0.00047332299982372206,0.0,0.00014670900054625235,
2014.0,12.583704948425293,,64480.0,,2249,,,,,0.06877117600015481,465.3112228287032,,,,1680630670.0,,,,,,0.0488795109995408,,,,0.0001,,,,,,,,235,0.0008327719988301396,1.6600006347289309e-06,,,,,0.018308785000044736,0.0005892200006201165,0.0,0.00015922800048429053,
2015.0,12.624906539916992,,64512.0,,2250,,,,,0.06968836399937572,459.18713201943814,,,,1680630670.0,,,,,,0.05043688499972632,,,,0.0001,,,,,,,,235,0.0008851000002323417,1.8400005501462147e-06,,,,,0.017697837998639443,0.00047381900003529154,0.0,0.00019288200019218493,
2016.0,12.624540328979492,,64544.0,,2251,,,,,0.0686262200033525,466.29407824643044,,,,1680630670.0,,,,,,0.04894686800071213,,,,0.0001,,,,,,,,235,0.0006176490005600499,2.058000973192975e-06,,,,,0.018341152999710175,0.000557495000975905,0.0,0.00016099700042104814,
2017.0,12.75310230255127,,64576.0,,2252,,,,,0.06972824899821717,458.92447407962567,,,,1680630670.0,,,,,,0.04907903300045291,,,,0.0001,,,,,,,,235,0.0009403879994351882,2.0099996618228033e-06,,,,,0.018834597000022768,0.0006663619988103164,0.0,0.00020585899983416311,
,,22969.0,,0.0732782195680851,2253,204796.063744,0.0,1710332.0,0.0,,,3.0,1301856.0,5233.770496,1680630670.0,0.0,1.1170000000000186,3340.066816,27782.836224,,,10.135999999999967,2910.0,651.329536,,1254117.0,18629.0,2.719744,5.866666666666666,0.0,0.04086976951784155,6.1000000000000005,235,,,4516.036608,,0.0,33.801127356973154,0.018186614999649464,0.0005288419997668825,,0.0001532360001874622,6.5
2018.0,12.69022274017334,,64608.0,,2254,,,,,0.0691508559993963,462.75638294744124,,,,1680630670.0,,,,,,0.049665632999676745,,,,0.0001,,,,,,,,235,0.0006150160006654914,1.5139994502533227e-06,,,,,,,0.0,,
2019.0,12.65591049194336,,64640.0,,2255,,,,,0.06862839199857262,466.2793206733673,,,,1680630670.0,,,,,,0.049335517000145046,,,,0.0001,,,,,,,,235,0.0006334369991236599,1.696000254014507e-06,,,,,0.017990433998420485,0.0005160420005267952,0.0,0.00015126600010262337,
2020.0,12.522482872009277,,64672.0,,2256,,,,,0.06938253500266,461.21116789366624,,,,1680630670.0,,,,,,0.049630330000582035,,,,0.0001,,,,,,,,235,0.0005841220008733217,1.83200063474942e-06,,,,,0.018465995000951807,0.0005417160009528743,0.0,0.00015853999866521917,
2021.0,12.731893539428711,,64704.0,,2257,,,,,0.06888151599741832,464.5658495843698,,,,1680630671.0,,,,,,0.04941088200030208,,,,0.0001,,,,,,,,236,0.0007779619991197251,1.7160000425064936e-06,,,,,0.017987113998970017,0.0005066399990028003,0.0,0.00019720199998118915,
2022.0,12.484053611755371,,64736.0,,2258,,,,,0.06968469200000982,459.21132865157085,,,,1680630671.0,,,,,,0.0494707580000977,,,,0.0001,,,,,,,,236,0.0008093039996310836,1.7019992810674012e-06,,,,,0.01860704099999566,0.0006295010007306701,0.0,0.00016638600027363282,
2023.0,12.696742057800293,,64768.0,,2259,,,,,0.06888809900192427,464.5214552822271,,,,1680630671.0,,,,,,0.049563708000277984,,,,0.0001,,,,,,,,236,0.0006465280002885265,1.6409994714194909e-06,,,,,0.018007293001574,0.0004971119997208007,0.0,0.00017181700059154537,
2024.0,12.70822525024414,,64800.0,,2260,,,,,0.06942950299890072,460.8991655968884,,,,1680630671.0,,,,,,0.0499939089986583,,,,0.0001,,,,,,,,236,0.0008454939998046029,1.7040001694113016e-06,,,,,0.017897102999995695,0.0005368109996197745,0.0,0.0001544820006529335,
2025.0,12.634148597717285,,64832.0,,2261,,,,,0.06940209900130867,461.0811554762428,,,,1680630671.0,,,,,,0.049312801000269246,,,,0.0001,,,,,,,,236,0.0008163300008163787,1.8859991541830823e-06,,,,,0.018445294999764883,0.0006737000003340654,0.0,0.0001520870009699138,
2026.0,12.631935119628906,,64864.0,,2262,,,,,0.06887210699824209,464.6293164926227,,,,1680630671.0,,,,,,0.048621259000356076,,,,0.0001,,,,,,,,236,0.0008862729991960805,1.991000317502767e-06,,,,,0.01852042299833556,0.0006654310000158148,0.0,0.00017673000002105255,
,,23048.0,,0.07619096059086101,2263,204804.509696,0.0,1715205.0,0.0,,,3.0,1306768.0,5233.770496,1680630671.0,0.0,1.1200000000000045,3340.066816,27782.836224,,,10.180000000000007,2920.0,651.329536,,1258753.0,18701.0,2.719744,5.866666666666666,0.0,0.04086504485757688,6.1000000000000005,236,,,4507.754496,,0.0,33.65546922712548,0.017808515000069747,0.0005275420007819775,,0.00018507700042391662,6.5
2027.0,12.667708396911621,,64896.0,,2264,,,,,0.06979770100042515,458.46782259784004,,,,1680630671.0,,,,,,0.05040124999868567,,,,0.0001,,,,,,,,236,0.0008733199993002927,1.9970011635450646e-06,,,,,,,0.0,,
2028.0,12.668354034423828,,64928.0,,2265,,,,,0.06855878400529036,466.75273583514416,,,,1680630671.0,,,,,,0.04910015200039197,,,,0.0001,,,,,,,,236,0.0005689580011676298,1.5960013115545735e-06,,,,,0.018206288001238136,0.0005269080011203187,0.0,0.00015488200006075203,
2029.0,12.773697853088379,,64960.0,,2266,,,,,0.06932608899842307,461.5866907006378,,,,1680630671.0,,,,,,0.05019656599870359,,,,0.0001,,,,,,,,236,0.0006202509994182037,1.6899994079722092e-06,,,,,0.017786815000363276,0.0005620440006168792,0.0,0.0001587229999131523,
2030.0,12.617862701416016,,64992.0,,2267,,,,,0.0690229729989369,463.61375944343735,,,,1680630672.0,,,,,,0.04993044699949678,,,,0.0001,,,,,,,,237,0.0005352549997041933,1.8399987311568111e-06,,,,,0.017894583001179853,0.0005074340006103739,0.0,0.00015341399921453558,
2031.0,12.62660026550293,,65024.0,,2268,,,,,0.06883186199775082,464.90097857654416,,,,1680630672.0,,,,,,0.049013874000593205,,,,0.0001,,,,,,,,237,0.0006669710001006024,1.630000042496249e-06,,,,,0.018381049998424714,0.0006155049995868467,0.0,0.00015283199900295585,
2032.0,12.837276458740234,,65056.0,,2269,,,,,0.06927955299943278,461.89674463202726,,,,1680630672.0,,,,,,0.050162720999651356,,,,0.0001,,,,,,,,237,0.0005776040015916806,1.6279991541523486e-06,,,,,0.017880607998449705,0.0005010690001654439,0.0,0.00015592300042044371,
2033.0,12.564556121826172,,65088.0,,2270,,,,,0.06873553000332322,465.55253154304427,,,,1680630672.0,,,,,,0.049189081000804435,,,,0.0001,,,,,,,,237,0.0006210510000528302,1.8310001905774698e-06,,,,,0.018247568001243053,0.0005281400008243509,0.0,0.0001478590002079727,
2034.0,12.665127754211426,,65120.0,,2271,,,,,0.06977318999997806,458.6288802333685,,,,1680630672.0,,,,,,0.048599743999147904,,,,0.0001,,,,,,,,237,0.0007893679994595004,1.8899991118814796e-06,,,,,0.019494094000037876,0.0007162190013332292,0.0,0.00017187500088766683,
2035.0,12.663832664489746,,65152.0,,2272,,,,,0.06887835399720643,464.58717641971896,,,,1680630672.0,,,,,,0.04938322599991807,,,,0.0001,,,,,,,,237,0.0006391389997588703,1.7210004443768412e-06,,,,,0.018090005998601555,0.0005592249999608612,0.0,0.00020503699852270074,
,,23131.0,,0.07570597874998981,2273,204802.875392,0.0,1719897.0,0.0,,,3.0,1311555.0,5233.770496,1680630672.0,0.0,1.1240000000000236,3340.066816,27782.836224,,0.04963780000070983,10.22399999999999,2930.0,651.329536,,1263361.0,18769.0,2.719744,5.866666666666666,0.0,0.04087037233085558,6.1000000000000005,237,,1.6520007193321362e-06,4509.769728,,0.0,33.10029989995916,0.0179794010000478,0.0005221659994276706,,0.00019104399871139321,6.5
2036.0,12.7607421875,,65184.0,,2274,,,,,0.06894210499922337,464.1575710570554,,,,1680630672.0,,,,,,,,,,0.0001,,,,,,,,237,0.000610041999607347,,,,,,,,0.0,,
2037.0,12.707605361938477,,65216.0,,2275,,,,,0.06908485199892311,463.1985026254209,,,,1680630672.0,,,,,,0.04897412600075768,,,,0.0001,,,,,,,,237,0.0005825230000482406,1.7149995983345434e-06,,,,,0.018850970000130474,0.0005249699988780776,0.0,0.00015054799951030873,
2038.0,12.644378662109375,,65248.0,,2276,,,,,0.06866094399993017,466.05825868098384,,,,1680630672.0,,,,,,0.04926807199990435,,,,0.0001,,,,,,,,237,0.0008092499992926605,1.7570000636624172e-06,,,,,0.017890527000417933,0.0005364740009099478,0.0,0.00015486399934161454,
2039.0,12.805956840515137,,65280.0,,2277,,,,,0.06942040300054941,460.95958272882314,,,,1680630673.0,,,,,,0.04994809300114866,,,,0.0001,,,,,,,,238,0.0006105270003899932,1.6239991964539513e-06,,,,,0.018067275999783305,0.000649559000521549,0.0,0.00014332399950944819,
2040.0,12.685973167419434,,65312.0,,2278,,,,,0.06887523799923656,464.60819489806624,,,,1680630673.0,,,,,,0.04922125699886237,,,,0.0001,,,,,,,,238,0.0008331039989570854,1.5780005924170837e-06,,,,,0.018103618000168353,0.0005646560002787737,0.0,0.00015102500037755817,
2041.0,12.61633014678955,,65344.0,,2279,,,,,0.06948701299916138,460.51770854484994,,,,1680630673.0,,,,,,0.05026198599989584,,,,0.0001,,,,,,,,238,0.0008369419992959592,1.6779995348770171e-06,,,,,0.01774786399982986,0.0004918539998470806,0.0,0.00014668900075776037,
2042.0,12.757406234741211,,65376.0,,2280,,,,,0.0694854139983363,460.52830599478307,,,,1680630673.0,,,,,,0.049524955999004305,,,,0.0001,,,,,,,,238,0.0009563540006638505,1.8949995137518272e-06,,,,,0.018236936999528552,0.0006038350002199877,0.0,0.00016143699940585066,
2043.0,12.60959243774414,,65408.0,,2281,,,,,0.06922442200266232,462.26460365056283,,,,1680630673.0,,,,,,0.04860451800050214,,,,0.0001,,,,,,,,238,0.0009209890013153199,1.6880003386177123e-06,,,,,0.01884278000034101,0.0006775029996788362,0.0,0.0001769440004864009,
2044.0,12.701313018798828,,65440.0,,2282,,,,,0.06965521899837768,459.40563334881347,,,,1680630673.0,,,,,,0.04936571200050821,,,,0.0001,,,,,,,,238,0.000849456999276299,1.6019985196180642e-06,,,,,0.018680887998925755,0.0005972250000922941,0.0,0.00016033500105550047,
2045.0,12.733604431152344,,65472.0,,2283,,,,,0.06858164599725569,466.5971417670624,,,,1680630673.0,,,,,,0.04934744099955424,,,,0.0001,,,,,,,,238,0.0006068299990147352,2.0309998944867402e-06,,,,,0.017955789999177796,0.0005206870009715203,0.0,0.00014886699864291586,
,,23227.0,,0.09113001875663304,2284,204803.211264,0.0,1725012.0,0.0,,,3.0,1316642.0,5233.770496,1680630673.0,0.0,1.1299999999999955,3340.066816,27782.836224,,,10.27600000000001,2944.0,651.329536,,1268441.0,18845.0,2.719744,5.866666666666666,0.0,0.12257067321658333,6.1000000000000005,238,,,4509.024256,,0.0,37.11351408443838,,,,0.00015771099970152136,6.5
2046.0,12.63302993774414,,65504.0,,2285,,,,,0.07021001000248361,455.7754656190482,,,,1680630673.0,,,,,,0.0495898440003657,,,,0.0001,,,,,,,,238,0.0007859500001359265,1.5410005289595574e-06,,,,,0.01913171700107341,0.0005432470006780932,0.0,,
2047.0,12.577849388122559,,65536.0,,2286,,,,,0.1263509879972844,253.26276040427766,,,,1680630673.0,,,,,,0.04929467999863846,,,,0.0001,,,,,,,,238,0.0006151259985927027,0.05773554199913633,,,,,0.01803566300077364,0.0005162070010555908,0.0,0.00015376999908767175,
2048.0,12.73471450805664,,65568.0,,2287,,,,,0.07350060200224107,435.37058375418894,,,,1680630674.0,,,,,,0.04979199199988216,,,,0.0001,,,,,,,,239,0.000841369001136627,1.6670001059537753e-06,,,,,0.018645389000084833,0.0006816000004619127,0.0,0.003538585000569583,
