memory/used_memory_sys_MB,memory/total_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,01_general/lr,03_hivemind/global_epoch,process/memory/virtual_memory_size_proc_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/minibatch_loss,memory/available_memory_sys_MB,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,01_general/step,02_timing/forward_time_s,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,02_timing/backward_time_s,cpu/logical_core_count,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/step_time_s,02_timing/opt_step_time_s,process/voluntary_proc_ctx_switches,_step,02_timing/dataload_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/num_peers,01_general/locally_processed_samples
,,,0.0,,,0.0001,2.0,,,,,6.8896484375,,,,,,,247.0,,,,,,259,,,,,,,,1681395596.0,0.20802854500061585,,,506,0.0033216410001841723,,,,,,9.0,7913.0
,,,0.0,,,0.0001,2.0,,,,,6.984130859375,,,,,,,248.0,0.0180734539999321,,,,,259,0.1425938520001182,,,,,,,1681395596.0,0.20768960100031109,0.04012179200026367,,507,0.003261052999732783,,0.0005124399999658635,0.003127010000298469,,,9.0,7945.0
,,,0.0,,,0.0001,2.0,,,,,7.2930908203125,,,,,,,249.0,0.01812158799975805,,,,,259,0.14392665299965302,,,,,,,1681395596.0,0.20887651199882384,0.04017084599990994,,508,0.003000443000019004,,0.00047568499985573,0.0031812969996281026,,,9.0,7977.0
10119.368704,,3077012.0,,95.2594235807743,6782.09536,,,34595.34848,6.4,2.0,0.0,,197511.016448,2.5519999999999925,2453.590016,4081.0,0.0,2.719744,,0.01812627999970573,0.0009999999999998899,0.8430000000000177,0.0,0.0163447777170856,260,0.1421060849997957,,3929596.0,1346.0,7220.600832,1194767.0,2.6407749771754587,1681395597.0,,,5498.0,509,,1.8333333333333333,0.00047808099998292164,0.0031266459996004414,3.033333333333333,1.5333333333333334,,
,,,0.0,,,0.0001,2.0,,,,,7.0760498046875,,,,,,,250.0,,,,,,260,,,,,,,,1681395597.0,0.207137991998934,0.040061546999822895,,510,0.0032393530000263127,,,,,,9.0,8009.0
,,,0.0,,,0.0001,2.0,,,,,7.2388916015625,,,,,,,251.0,0.017968491000374343,,,,,260,0.1423747540002296,,,,,,,1681395597.0,0.20708649900052478,0.03988903399977062,,511,0.003140925000025163,,0.00047712700006741215,0.00323616800005766,,,9.0,8041.0
,,,0.0,,,0.0001,2.0,,,,,7.243896484375,,,,,,,252.0,0.018254287999752705,,,,,261,0.14370739500009222,,,,,,,1681395598.0,0.208849048999582,0.03996643899972696,,512,0.0032650200000716723,,0.0005110249999233929,0.003144882000015059,,,9.0,8073.0
10097.52064,,3082916.0,,70.64759149388854,6782.09536,,,34595.34848,6.4,2.0,0.0,,197533.36832,2.5719999999999885,2453.590016,4113.0,0.0,2.719744,,0.018039645000044402,0.0009999999999998899,0.84699999999998,0.0,0.09399358287822633,261,,,3935459.0,1353.0,7220.600832,1198469.0,2.062463131871855,1681395598.0,,,5565.0,513,,1.8333333333333333,0.00047784200023670564,0.003133514000182913,3.033333333333333,1.5333333333333334,,
,,,0.0,,,0.0001,2.0,,,,,7.3602294921875,,,,,,,253.0,,,,,,261,0.14438025100025698,,,,,,,1681395598.0,0.20920290700041733,0.03978657499965266,,514,0.003385080000043672,,,,,,9.0,8105.0
,,,0.0,,,0.0001,2.0,,,,,7.1500244140625,,,,,,,254.0,0.018669193999812705,,,,,261,0.14244906700014326,,,,,,,1681395598.0,0.20798894800009293,0.039958066000053805,,515,0.0032988329999170674,,0.000463934999970661,0.003149853000195435,,,9.0,8137.0
,,,0.0,,,0.0001,2.0,,,,,7.12548828125,,,,,,,255.0,0.01809481999998752,,,,,262,0.14226986200037572,,,,,,,1681395599.0,0.20755857299991476,0.0403409189998456,,516,0.0032501679997949395,,0.00047139299977061455,0.0031314110001403606,,,9.0,8169.0
10089.7792,,3089540.0,,87.69227703350491,6782.09536,,,34595.34848,6.4,2.0,0.0,,197559.54176,2.587999999999994,2453.590016,4138.0,0.0,2.719744,,0.018101088000094023,0.0009999999999998899,0.8480000000000132,0.0,0.016345714675101583,262,,,3939875.0,1357.0,7220.600832,1202920.0,2.2517818223025565,1681395599.0,,,5618.0,517,,1.8333333333333333,0.0004598470000019006,0.003267330999733531,3.033333333333333,1.5333333333333334,,
,,,0.0,,,0.0001,2.0,,,,,7.1536865234375,,,,,,,256.0,,,,,,262,0.14334381599974222,,,,,,,1681395599.0,0.2082806319995143,0.04002086099990265,,518,0.0030876890000399726,,,,,,9.0,8201.0
,,,0.0,,,0.0001,2.0,,,,,7.1837158203125,,,,,,,257.0,0.018500867000057042,,,,,262,0.1427028450002581,,,,,,,1681395599.0,0.2078854810001758,0.03998344599995107,,519,0.003121808999821951,,0.0004685240000981139,0.0031079899999895133,,,9.0,8233.0
,,,0.0,,,0.0001,2.0,,,,,7.123291015625,,,,,,,258.0,0.017971361000036268,,,,,263,0.1421313679998093,,,,,,,1681395600.0,0.20644748399899981,0.03988186499964286,,520,0.002898529000049166,,0.00045809999983248417,0.0031062609996297397,,,9.0,8265.0
10092.515328,,3095676.0,,92.07850903673162,6782.09536,,,34595.34848,6.4,2.0,0.0,,197557.182464,2.603999999999999,2453.590016,4145.0,0.0,2.719744,,0.01804758199978096,0.0009999999999998899,0.8489999999999895,0.0,0.016344921551173383,263,,,3943833.0,1361.0,7220.600832,1207283.0,2.2106027549481118,1681395600.0,,,5681.0,521,,1.9,0.00047868100000414415,0.0031754879996697127,3.3333333333333335,1.5666666666666667,,
,,,0.0,,,0.0001,2.0,,,,,7.156982421875,,,,,,,259.0,,,,,,263,0.1426919329996963,,,,,,,1681395600.0,0.20756307299916443,0.03996324800027651,,522,0.0032061409997368173,,,,,,9.0,8297.0
,,,0.0,,,0.0001,2.0,,,,,7.137451171875,,,,,,,260.0,0.01797611100028007,,,,,263,0.14484666400039714,,,,,,,1681395600.0,0.20958929400057968,0.03988067199998113,,523,0.0033144379999612283,,0.00046721200033061905,0.003104196999629494,,,9.0,8329.0
,,,0.0,,,0.0001,2.0,,,,,7.3216552734375,,,,,,,261.0,0.01801835000014762,,,,,264,0.14343447999999626,,,,,,,1681395601.0,0.20848279000028924,0.04010569000001851,,524,0.0032168040002034104,,0.00047104100030992413,0.0032364249996135186,,,9.0,8361.0
10094.804992,,3101567.0,,90.67975131618661,6782.09536,,,34595.352576,6.4,2.0,0.0,,197555.298304,2.6199999999999903,2453.590016,4146.0,0.0,2.719744,,0.01843589100008103,0.0009999999999998899,0.8499999999999659,0.0,0.016345166483306722,264,,,3948368.0,1365.0,7220.600832,1212674.0,2.2877327105111234,1681395601.0,,,5721.0,525,,1.9,0.0005020039998271386,0.003221906000362651,3.3333333333333335,1.5666666666666667,,
,,,0.0,,,0.0001,2.0,,,,,7.2828369140625,,,,,,,262.0,,,,,,264,0.1418555479999668,,,,,,,1681395601.0,0.20751611000014236,0.03997390299991821,,526,0.0035268579999865324,,,,,,9.0,8393.0
,,,0.0,,,0.0001,2.0,,,,,6.942626953125,,,,,,,263.0,0.01814846699971895,,,,,264,0.14320708300010665,,,,,,,1681395601.0,0.20818092499939667,0.040100850999806426,,527,0.003121668999938265,,0.00047668500019426574,0.0031261699996321113,,,9.0,8425.0
,,,0.0,,,0.0001,2.0,,,,,7.4063720703125,,,,,,,264.0,0.018106909000380256,,,,,265,0.1448454819997096,,,,,,,1681395602.0,0.20976974099949075,0.03993852599978709,,528,0.0031538359999103704,,0.0005177200000616722,0.003207267999641772,,,9.0,8457.0
10095.386624,,3107553.0,,100.00740446532079,6782.091264,,,34595.34848,6.4,2.0,0.0,,197553.938432,2.6400000000000006,2453.58592,4148.0,0.0,2.719744,,,0.0009999999999998899,0.8509999999999991,0.0,0.016341831470394464,265,,,3952305.0,1369.0,7220.600832,1217009.0,2.139072328601509,1681395602.0,,,5778.0,529,,1.9,,0.003172330999859696,3.3333333333333335,1.5666666666666667,,
,,,0.0,,,0.0001,2.0,,,,,7.2119140625,,,,,,,265.0,0.01940829000022859,,,,,265,0.1427633280000009,,,,,,,1681395602.0,0.2091517950002526,0.04004294900005334,,530,0.0032474150002599345,,0.0005174819998501334,,,,9.0,8489.0
,,,0.0,,,0.0001,2.0,,,,,7.1558837890625,,,,,,,266.0,0.017928770999787957,,,,,265,0.14438385800031028,,,,,,,1681395602.0,0.20928003100016213,0.03996377300018139,,531,0.0032115159997374576,,0.00048527399985687225,0.0033068390002881642,,,9.0,8521.0
10093.273088,,3113680.0,,92.89611374085226,6782.091264,,,34595.34848,6.4,2.0,0.0,,197537.120256,2.6559999999999917,2453.58592,4151.0,0.0,2.719744,,0.017957132999981695,0.0009999999999998899,0.853999999999985,0.0,0.04903708569788321,266,0.14309580100007224,,3956307.0,1374.0,7220.600832,1221159.0,2.1209098255333094,1681395603.0,,0.04004717399993751,5837.0,532,,1.9,0.0004906919998575177,0.003192024999862042,3.3333333333333335,1.5666666666666667,,
,,,0.0,,,0.0001,2.0,,,,,7.2025146484375,,,,,,,267.0,,,,,,266,,,,,,,,1681395603.0,0.20826678899948092,,,533,0.0034839639997699123,,,,,,9.0,8553.0
,,,0.0,,,0.0001,2.0,,,,,7.170166015625,,,,,,,268.0,0.01866454299988618,,,,,266,0.14189079199968546,,,,,,,1681395603.0,0.20726539799943566,0.04015273699997124,,534,0.0028808869997192232,,0.0005363270001907949,0.0031401119999827642,,,9.0,8585.0
,,,0.0,,,0.0001,2.0,,,,,7.3463134765625,,,,,,,269.0,0.018342508999921847,,,,,266,0.14394429200001468,,,,,,,1681395603.0,0.20909071500045684,0.04024697200020455,,535,0.002850072999990516,,0.0004694680001193774,0.003237401000205864,,,9.0,8617.0
10093.93664,,3120011.0,,96.95292448420325,6782.091264,,,34595.34848,6.4,2.0,0.0,,197536.411648,2.671999999999997,2453.58592,4154.0,0.0,2.719744,,0.018452684999829216,0.0009999999999998899,0.8550000000000182,0.0,0.01634507317046835,267,0.14422610200017516,,3960450.0,1378.0,7220.600832,1225750.0,2.2266012085306364,1681395604.0,,0.03998161400022582,5895.0,536,,1.9,0.0005503219999809517,0.003219919999992271,3.3333333333333335,1.5666666666666667,,
