_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,01_general/step_based_sps,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
61,21,,,1682877624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024238349999450293,0.00042269400000805035,0.0167610749999767,1.8929999896499794e-06,0.14463268100007554,191.54764529498922,1312.0,7.132080078125,0.16706026299993937,0.0001,0.0028180849999444035,0.0,40.0
62,21,,,1682877624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023761330000979797,0.0004201959998226812,0.016462674999957017,1.568000016050064e-06,0.14428064300000187,192.47478100712866,1344.0,7.00616455078125,0.1662555469997642,0.0001,0.002714331999868591,0.0,41.0
63,21,,,1682877624.0,3.6333333333333337,0.0,0.29599999999999227,4953.747456,0.01634835894605759,48031.0,0.06398051610963451,868.352,188.0,3838.410752,0.0,0.0,0.0,2.8666666666666667,78953.0,95.53207457319256,204090.560512,2.719744,620.0,0.07299999999997908,5582.204928,0.0,76936.0,3.3,4.066666666666666,27585.388544,119.0,0.002370727999959854,0.00041380399989066063,0.016410794000194073,1.4510001165035646e-06,0.1448695480000879,,,,,,,,
64,21,,,1682877624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.6229305291106,1376.0,7.373046875,0.16699462800011133,0.0001,0.0029283029998623533,0.0,42.0
65,22,,,1682877625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025759600000583305,0.00042773300015142013,0.016655358000207343,1.6730000425013714e-06,0.14301443499994093,193.3356255281284,1408.0,7.064453125,0.165515279000374,0.0001,0.002840119999973467,0.0,43.0
66,22,,,1682877625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023827820000406064,0.00041976500006057904,0.01646482899991497,1.3940000371803762e-06,0.1429160850000244,193.83642098398195,1440.0,7.02099609375,0.16508765399998993,0.0001,0.002902798999912193,0.0,44.0
67,22,,,1682877625.0,3.6333333333333337,0.0,0.3199999999999932,4945.846272,0.09400252725400694,51928.0,0.18208200124087717,868.380672,196.0,3838.447616,0.0,0.0,0.0,2.8666666666666667,82978.0,94.65967484440216,204098.02752,2.719744,644.0,0.07599999999996498,5582.209024,0.0,79742.0,3.3,4.066666666666666,27585.388544,123.0,0.002445809999926496,0.0004265410000243719,0.016525326999953904,1.5079999684530776e-06,0.14526376000003438,,,,,,,,
68,22,,,1682877625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.97560646512855,1472.0,7.2962646484375,0.1675606669998615,0.0001,0.00289772099995389,0.0,45.0
69,23,,,1682877626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023778919999131176,0.000410596000165242,0.01646499599996787,1.142999963121838e-06,0.1445177949999561,192.2612053044906,1504.0,7.4058837890625,0.16644023399999242,0.0001,0.00266781200002697,0.0,46.0
70,23,,,1682877626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002444695999884061,0.00041560599993317737,0.016817997000089235,1.6579999737587059e-06,0.1436245659999713,192.66361170016,1536.0,7.3836669921875,0.16609259899996687,0.0001,0.002788076000115325,0.0,47.0
71,23,,,1682877626.0,3.6333333333333337,0.0,0.3359999999999985,4946.870272,0.016348250054384863,55456.0,0.07399020006489668,868.352,200.0,3838.418944,0.0,0.0,0.0,2.8666666666666667,86731.0,81.67378978140256,204097.45408,2.719744,669.0,0.07699999999999818,5582.217216,0.0,82340.0,3.3,4.066666666666666,27585.388544,124.0,0.0025680420001208404,0.00041002200009643275,0.01634203100002196,1.4530000953527633e-06,0.14346044299986715,,,,,,,,
72,23,,,1682877626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.05027923313025,1568.0,7.1181640625,0.16575992600019163,0.0001,0.002977934999989884,0.0,48.0
73,24,,,1682877627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002380406999918705,0.0004236669999500009,0.016499907000024905,1.5359998997155344e-06,0.141343291000112,195.7055786684094,1600.0,7.115966796875,0.16351092399986555,0.0001,0.002862115999960224,0.0,49.0
74,24,,,1682877627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024382970000260684,0.0004094579999218695,0.017200737999928606,1.463999979023356e-06,0.14389553000000888,191.87632918230804,1632.0,7.203125,0.16677408899977308,0.0001,0.002828601999908642,0.0,50.0
75,24,,,1682877627.0,3.6333333333333337,0.0,0.35599999999999454,4949.536768,0.0653929379755314,58884.0,0.1534482967293783,868.380672,212.0,3838.701568,0.0,0.0,0.0,3.166666666666666,90535.0,84.71036468856957,204094.328832,2.719744,697.0,0.08100000000001728,5582.221312,0.0,85064.0,3.3,4.1000000000000005,27585.388544,130.0,0.0024183430000448425,0.00041296299991699925,0.016502160000072763,1.624000105948653e-06,0.14502462400014338,,,,,,,,
76,25,,,1682877628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.29712843849987,1664.0,7.09619140625,0.16727904000026683,0.0001,0.0029193259999829024,0.0,51.0
77,25,,,1682877628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002396449000116263,0.0004310879999138706,0.01645687999985057,1.359999941996648e-06,0.1442854140000236,192.3433891141926,1696.0,7.475830078125,0.16636911799969312,0.0001,0.0027979269998468226,0.0,52.0
78,25,,,1682877628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002402137999979459,0.0004325840000092285,0.017030179999892425,1.4790000477660215e-06,0.14347548199998528,192.53102366703126,1728.0,7.135986328125,0.16620697999996992,0.0001,0.0028651170000557613,0.0,53.0
79,25,,,1682877628.0,3.6333333333333337,0.0,0.3719999999999999,4945.440768,0.016348339506973307,62922.0,0.07978596354949115,868.352,216.0,3838.676992,0.0,0.0,0.0,3.166666666666666,93536.0,87.93791776041147,204098.465792,2.719744,719.0,0.08299999999996999,5582.229504,0.0,87293.0,3.3,4.1000000000000005,27585.388544,145.0,0.002438177999920299,0.00040908200003286765,0.01655785699995249,1.4740001006430248e-06,0.14356525700009115,,,,,,,,
80,26,,,1682877629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.20351103898017,1760.0,7.0462646484375,0.16562846000010722,0.0001,0.0026566120000097726,0.0,54.0
81,26,,,1682877629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023989310000160913,0.0004373539998141496,0.016621842999938963,1.514999894425273e-06,0.14435385699994185,192.18637927591394,1792.0,7.0662841796875,0.16650503599976219,0.0001,0.0026915360001567024,0.0,55.0
82,26,,,1682877629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024200220000238915,0.00041877099988596456,0.016541977999850133,1.7090001165342983e-06,0.14528451599994696,191.14326910794307,1824.0,7.1168212890625,0.16741368999987571,0.0001,0.00274669400005223,0.0,56.0
83,26,,,1682877629.0,3.6333333333333337,0.0,0.387999999999991,4950.106112,0.0163483783997084,66585.0,0.16437783591781815,868.380672,220.0,3838.705664,0.0,0.0,0.0,3.166666666666666,98936.0,101.6443823038166,204093.775872,2.719744,739.0,0.08400000000000318,5582.237696,0.0,90732.0,3.3,4.1000000000000005,27585.388544,172.0,0.0024216289998548746,0.0004128850000597595,0.016613710000001447,1.9609999526437605e-06,0.1441929740001342,,,,,,,,
84,27,,,1682877630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3686121176292,1856.0,7.242431640625,0.16634730400005537,0.0001,0.002704145000052449,0.0,57.0
85,27,,,1682877630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002449901000090904,0.00041034700007003266,0.01681814099993062,1.5619998521287926e-06,0.14348659100005534,192.83780040794545,1888.0,7.05859375,0.16594256899998072,0.0001,0.0027760269999816956,0.0,58.0
86,27,,,1682877630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024218519999976706,0.000419676000092295,0.016912014999888925,1.5549999261565972e-06,0.14388553099979617,192.4070640814579,1920.0,7.2979736328125,0.16631405999964954,0.0001,0.002673430999948323,0.0,59.0
87,27,,,1682877630.0,3.6333333333333337,0.0,0.40399999999999636,4953.157632,0.0694784263687568,69994.0,0.06009915810424606,868.352,226.0,3838.676992,0.0,0.0,0.0,3.166666666666666,101911.0,76.2434171786975,204091.150336,2.719744,761.0,0.08699999999998909,5582.241792,0.0,92926.0,3.3,4.1000000000000005,27585.388544,188.0,0.0024527769999167504,0.0004109480000806798,0.01679028500007007,1.6960000266408315e-06,0.14400224100018022,,,,,,,,
88,28,,,1682877631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.58114480237683,1952.0,7.2431640625,0.16616372300018156,0.0001,0.0025057759999072005,0.0,60.0
89,28,,,1682877631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025426110000807967,0.0004233259999182337,0.016842988999997033,1.4739998732693493e-06,0.1440373030000046,192.1225134529829,1984.0,7.089111328125,0.16656038599990097,0.0001,0.0027126830000270274,0.0,61.0
90,28,,,1682877631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002546090000123513,0.00041505100011818286,0.016476679000106742,1.528999973743339e-06,0.14469178300009844,191.80080795564913,2016.0,7.4140625,0.16683975600039957,0.0001,0.002708623999978954,0.0,62.0
91,28,,,1682877631.0,3.6333333333333337,0.0,0.4200000000000017,4954.304512,0.016346527310732075,73786.0,0.17548571748220212,868.380672,230.0,3838.705664,0.0,0.0,0.0,3.166666666666666,106477.0,95.21561623188987,204089.987072,2.719744,782.0,0.08799999999996544,5582.249984,0.0,95928.0,3.3,4.1000000000000005,27585.388544,201.0,0.002543161000176042,0.0004480530001274019,0.017307771000105276,1.4009999631525716e-06,0.1447815689998606,,,,,,,,
92,29,,,1682877632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.4678790473492,2048.0,7.2265625,0.16800733100012621,0.0001,0.002925375999893731,0.0,63.0
93,29,,,1682877632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025861750000331085,0.0004435820001162938,0.017041384999856746,1.6090000372059876e-06,0.14345156400008818,192.24074423718454,2080.0,7.2242431640625,0.16645794900023247,0.0001,0.0029336340001009376,0.0,64.0
94,29,,,1682877632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025590079999346926,0.0004149030000917264,0.01719562100015537,1.4570000530511606e-06,0.14263221800001702,193.03431686233407,2112.0,7.0948486328125,0.16577363300029901,0.0001,0.002970426000047155,0.0,65.0
95,29,,,1682877632.0,3.6666666666666665,0.0,0.4440000000000026,4950.695936,0.0776528207100783,77596.0,0.07925728380249733,868.352,240.0,3838.676992,0.0,0.0,0.0,3.4666666666666663,110441.0,92.22196023403373,204093.579264,2.719744,808.0,0.09199999999998454,5582.258176,0.0,98685.0,3.3,4.133333333333333,27585.388544,206.0,0.002548534999959884,0.0004294059999665478,0.017094072999952914,,,,,,,,,,
96,30,,,1682877633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3320000107341912e-06,0.1432692450000559,192.68885726945493,2144.0,7.3531494140625,0.166070837999996,0.0001,0.0027282470000500325,0.0,66.0
97,30,,,1682877633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025066700000024866,0.00045693500010202115,0.017141708000053768,1.5139999050006736e-06,0.14345828000000438,192.37373522828165,2176.0,7.3125,0.16634287400006542,0.0001,0.002777766999997766,0.0,67.0
98,30,,,1682877633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025478269999439362,0.00043407900011516176,0.017214189000014812,1.427999904990429e-06,0.1434872049999285,192.26315288467256,2208.0,7.343994140625,0.16643854799986002,0.0001,0.0027538199999526114,0.0,68.0
99,30,,,1682877633.0,3.6666666666666665,0.0,0.45999999999999375,4955.123712,0.01634724280076834,81512.0,0.1674155618201348,868.380672,244.0,3838.705664,0.0,0.0,0.0,3.4666666666666663,114317.0,97.33150761157307,204089.151488,2.719744,827.0,0.09300000000001774,5582.262272,0.0,101367.0,3.3,4.133333333333333,27585.388544,213.0,0.0024834959999679995,0.00042364699993413524,0.01694835500006775,,,,,,,,,,
100,31,,,1682877634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5990001429599943e-06,0.14548005699998612,190.619014041694,2240.0,7.1036376953125,0.16787412400003632,0.0001,0.002536969999937355,0.0,69.0
101,31,,,1682877634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024113279998800863,0.0004150950001076126,0.016840173999980834,1.6530000266357092e-06,0.14406891499993435,192.53172796524063,2272.0,7.471435546875,0.1662063720000333,0.0001,0.002469207000103779,0.0,70.0
102,31,,,1682877634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025577710000561638,0.00045610300003318116,0.016873519999990094,1.3359999684325885e-06,0.14396583299981103,192.16525097038755,2304.0,7.149169921875,0.1665233429998807,0.0001,0.0026687800000217976,0.0,71.0
103,31,,,1682877634.0,3.6666666666666665,0.0,0.47999999999998977,4949.405696,0.08173502798363902,85316.0,0.10424408841912881,868.352,252.0,3838.676992,0.0,0.0,0.0,3.4666666666666663,117629.0,79.82019338257344,204113.731584,2.719744,848.0,0.09600000000000364,5582.532608,0.0,103731.0,3.3,4.133333333333333,27585.650688,223.0,0.0024814469998091226,0.00043923499993070436,0.016830747999847517,,,,,,,,,,
104,32,,,1682877635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7130000742326956e-06,0.14445706599985897,191.50579860463736,2336.0,7.36962890625,0.16709676799951012,0.0001,0.0028865589999895747,0.0,72.0
105,32,,,1682877635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024493299999903684,0.00044321799987301347,0.01713659100005316,1.708000127109699e-06,0.14499093899985382,190.823516536821,2368.0,7.2257080078125,0.16769421599997258,0.0001,0.00267243000007511,0.0,73.0
106,32,,,1682877635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002450023999926998,0.0004422019999310578,0.01680244599992875,1.3769999895885121e-06,0.14375887300002432,192.5147497884404,2400.0,7.2259521484375,0.16622102999986055,0.0001,0.0027661080000598304,0.0,74.0
107,32,,,1682877635.0,3.6666666666666665,0.0,0.4959999999999951,4956.348416,0.01634692004151652,88838.0,0.1851879355462126,868.380672,256.0,3838.705664,0.0,0.0,0.0,3.4666666666666663,121243.0,99.14909069365076,204087.959552,2.719744,869.0,0.09699999999997999,5582.536704,0.0,106263.0,3.3,4.133333333333333,27585.650688,231.0,0.0024982209999961924,0.00044980999996369064,0.01675922599997648,,,,,,,,,,
108,33,,,1682877636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4839999948890181e-06,0.144544852999843,191.60118481649167,2432.0,7.1778564453125,0.1670135809997646,0.0001,0.0027599869999903603,0.0,75.0
109,33,,,1682877636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026528210000833496,0.00041695099980643135,0.01673499499997888,1.9880001218552934e-06,0.1436121379999804,192.56740486535568,2464.0,7.302978515625,0.16617557899985513,0.0001,0.002756685999884212,0.0,76.0
110,33,,,1682877636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002489647999937006,0.00042285800009267405,0.01684800299995004,1.9460001112747705e-06,0.14556220200006464,190.1129705926775,2496.0,7.3599853515625,0.16832097200017415,0.0001,0.0029963150000185124,0.0,77.0
111,33,,,1682877636.0,3.6666666666666665,0.0,0.5159999999999911,4962.52928,0.016347472247053643,92373.0,0.07504032547513526,868.352,260.0,3838.783488,0.0,0.0,0.0,3.4666666666666663,124285.0,87.05478366182463,204100.608,2.719744,890.0,0.09800000000001319,5582.548992,0.0,108448.0,3.3,4.133333333333333,27585.650688,242.0,0.002515761000040584,0.00041683699987515865,0.016888208999944254,,,,,,,,,,
112,34,,,1682877637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3210001270635985e-06,0.14530916900002921,190.70640148170088,2528.0,6.9739990234375,0.167797199000006,0.0001,0.002665901999989728,0.0,78.0
113,34,,,1682877637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00249300299992683,0.0004371219999939058,0.01699712399999953,2.0509999103524024e-06,0.14560273799997958,190.19433492531712,2560.0,7.09228515625,0.16824896499974784,0.0001,0.002716926999937641,0.0,79.0
114,34,,,1682877637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002484064000100261,0.0004357719999461551,0.017035024000051635,1.6810001852718415e-06,0.14416521599991938,191.6276307207433,2592.0,7.357421875,0.16699053200022718,0.0001,0.0028687750000244705,0.0,80.0
115,34,,,1682877637.0,3.6666666666666665,0.0,0.5360000000000014,4960.755712,0.06130420217700424,96386.0,0.17792586804388572,868.380672,267.0,3838.81216,0.0,0.0,0.0,3.733333333333334,128084.0,91.7635462541145,204102.361088,2.719744,909.0,0.0999999999999659,5582.553088,0.0,111087.0,3.3,4.166666666666666,27585.650688,255.0,0.002496682999890254,0.00042060599980686675,0.01696835799998553,,,,,,,,,,
116,35,,,1682877638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.942999915627297e-06,0.14350118800007294,192.4355520861483,2624.0,7.06396484375,0.16628943899968363,0.0001,0.0029006610000124056,0.0,81.0
117,35,,,1682877638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002525047000062841,0.0004374790000838402,0.01720631099988168,1.635999979043845e-06,0.14411253799994483,191.4672557634543,2656.0,7.107421875,0.16713040500007992,0.0001,0.0028473940001276787,0.0,82.0
118,35,,,1682877638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002448770999990302,0.0004295720000300207,0.017037617999903887,1.4170000213198364e-06,0.14515929300000607,190.7615504526013,2688.0,7.2366943359375,0.1677486889998363,0.0001,0.0026720179998847016,0.0,83.0
119,35,,,1682877638.0,3.6666666666666665,0.0,0.5519999999999925,4974.362624,0.0163474178033122,99496.0,0.05918755029035393,868.352,271.0,3838.783488,0.0,0.0,0.0,3.733333333333334,132295.0,94.22336326076368,204088.79104,2.719744,926.0,0.10199999999997544,5582.56128,0.0,113884.0,3.3,4.166666666666666,27585.650688,265.0,0.0025231469999198453,0.00046241299992288987,0.01705994200005989,,,,,,,,,,
120,36,,,1682877639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2620000688912114e-06,0.14288501999999426,193.07618774894368,2720.0,7.24365234375,0.1657376830000885,0.0001,0.0028058990001227357,0.0,84.0
121,36,,,1682877639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002534921000005852,0.00046126100005494663,0.01723669099988001,1.4530000953527633e-06,0.14489650099994833,190.62405460531102,2752.0,7.3203125,0.16786968499991417,0.0001,0.002738857999929678,0.0,85.0
122,36,,,1682877639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025323290001324494,0.0004325840000092285,0.016961798000011186,1.500000053056283e-06,0.14451896999980818,191.18368733322984,2784.0,7.063232421875,0.1673782969999138,0.0001,0.0029311159998997027,0.0,86.0
123,36,,,1682877639.0,3.6666666666666665,0.0,0.5720000000000027,4976.173056,0.06947878999575999,103760.0,0.18612556828567556,868.380672,277.0,3838.81216,0.0,0.0,0.0,3.733333333333334,137151.0,107.53106365588276,204086.96832,2.719744,947.0,0.10500000000001819,5582.569472,0.0,117043.0,3.3,4.166666666666666,27585.650688,277.0,0.002503147000197714,0.00044184800003677083,0.017094671999984712,,,,,,,,,,
124,37,,,1682877640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3559999842982506e-06,0.14336418200014123,192.46691125381304,2816.0,7.199951171875,0.16626234500017745,0.0001,0.002857139999832725,0.0,87.0
125,37,,,1682877640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002517028000056598,0.0006823429998803476,0.017062871000007362,1.430999873264227e-06,0.14596661300015512,189.57472092664048,2848.0,7.15625,0.16879887699997198,0.0001,0.0025685909999992873,0.0,88.0
126,37,,,1682877640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024776100001417944,0.00044338200018501084,0.01720995200003017,1.3910000689065782e-06,0.14443761000006816,191.16316831943234,2880.0,7.092529296875,0.1673962630004553,0.0001,0.0028263179999612476,0.0,89.0
127,37,,,1682877640.0,3.6666666666666665,0.0,0.5919999999999987,4988.346368,0.01634758502452881,107393.0,0.07451401669074571,868.352,281.0,3838.787584,0.0,0.0,0.0,3.733333333333334,140092.0,97.95002792616698,204076.1344,2.719744,966.0,0.10599999999999454,5582.573568,0.0,119205.0,3.3,4.166666666666666,27585.650688,294.0,0.002649373000167543,0.00042871999994531507,0.017196498000203064,,,,,,,,,,
128,38,,,1682877641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.553000174681074e-06,0.14564489400004277,189.77188038136862,2912.0,7.0916748046875,0.16862350700057505,0.0001,0.002702469000041674,0.0,90.0
129,38,,,1682877641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002503434000118432,0.00044216999981472327,0.017563781000035306,1.6069998309831135e-06,0.1456634569999551,189.31022877742433,2944.0,7.3497314453125,0.16903471199975684,0.0001,0.0028602630000023055,0.0,91.0
130,38,,,1682877641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002503986999954577,0.00041317799991702486,0.017015789999959452,1.5069999790284783e-06,0.14350108799999362,192.564473098303,2976.0,6.9661865234375,0.1661781089997021,0.0001,0.0027425589998983924,0.0,92.0
131,38,,,1682877641.0,3.6666666666666665,0.0,0.6079999999999899,4989.345792,0.016348549529941237,111129.0,0.16677436363856893,868.380672,285.0,3838.816256,0.0,0.0,0.0,3.733333333333334,143266.0,99.18471019057937,204073.361408,2.719744,985.0,0.1069999999999709,5582.58176,0.0,121463.0,3.3,4.166666666666666,27585.650688,307.0,0.0025593499999558844,0.00043327000003046123,0.016958821999878637,,,,,,,,,,
132,39,,,1682877642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5159998838498723e-06,0.14603078799996183,189.67784658165561,3008.0,6.98779296875,0.1687071029996332,0.0001,0.0027233569999225438,0.0,93.0
133,39,,,1682877642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025206230000094365,0.0004282990000774589,0.0169391080000878,1.4239999472920317e-06,0.14647516699983498,189.07000929207692,3040.0,7.06689453125,0.1692494760000045,0.0001,0.002884855000047537,0.0,94.0
134,39,,,1682877642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002498478999996223,0.0004476000001432112,0.017173741999840786,1.5220000477711437e-06,0.14364396900009524,192.0943809638164,3072.0,7.1669921875,0.16658477900000435,0.0001,0.002819466999881115,0.0,95.0
135,39,,,1682877642.0,3.6666666666666665,0.0,0.6319999999999908,4991.090688,0.016348242268685097,114612.0,0.08505396553996364,868.352,289.0,3838.787584,0.0,0.0,0.0,3.7000000000000006,146411.0,90.39149900896149,204071.763968,2.719744,1014.0,0.10899999999998045,5582.58176,0.0,123715.0,3.3,4.166666666666666,27585.650688,320.0,0.0024841230001584336,0.0004455739999684738,0.018469155000047977,,,,,,,,,,
136,40,,,1682877643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4780000583414221e-06,0.1428387770001791,191.66018036654728,3104.0,7.2567138671875,0.16696217200046704,0.0001,0.002723065000054703,0.0,96.0
137,40,,,1682877643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024414280001110455,0.0004359939998721529,0.017962287000045762,2.1010000637033954e-06,0.1448647140000503,189.78392424088062,3136.0,7.2672119140625,0.16861280600028294,0.0001,0.0029062820001399814,0.0,97.0
138,40,,,1682877643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024901169999793638,0.0004296930001146393,0.01702361299999211,1.4350000583362998e-06,0.1444231390000823,191.57293297389745,3168.0,7.2647705078125,0.1670382110000901,0.0001,0.0026702139998633356,0.0,98.0
139,40,,,1682877643.0,3.6666666666666665,0.0,0.6559999999999917,4982.484992,0.13077722692500582,117934.0,0.15080408619527305,868.380672,304.0,3838.816256,0.0,0.0,0.0,3.7000000000000006,148225.0,62.201405456922416,204081.360896,2.719744,1035.0,0.1150000000000091,5582.58176,0.0,125260.0,3.3,4.166666666666666,27585.650688,329.0,0.0026031610000245564,0.0004483339998841984,0.017258272999924884,,,,,,,,,,
140,41,,,1682877644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5579998944303952e-06,0.14404882100006944,191.67988883537635,3200.0,7.2567138671875,0.16694500499988862,0.0001,0.002584858000091117,0.0,99.0
141,41,,,1682877644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025019020001764147,0.00042241100004503096,0.016944354000088424,1.7290001323999604e-06,0.14488150900001528,191.12114698815697,3232.0,7.382568359375,0.1674330680004914,0.0001,0.0026811630000338482,0.0,100.0
142,41,,,1682877644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002527144999930897,0.00045257300007506274,0.017423071999928652,1.725999936752487e-06,0.14312371899995924,192.3607013218536,3264.0,7.066162109375,0.1663541450000139,0.0001,0.002825910000183285,0.0,101.0
143,41,,,1682877644.0,3.6666666666666665,0.0,0.671999999999997,4964.544512,0.016344703846335754,121466.0,0.1045247003616091,868.352,308.0,3838.787584,0.0,0.0,0.0,3.7000000000000006,154086.0,152.13323929571794,204098.162688,2.719744,1056.0,0.1169999999999618,5582.585856,0.0,129189.0,3.3,4.166666666666666,27585.650688,341.0,0.0024844369997936155,,,,,,,,,,,,
144,42,,,1682877645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043005800011997053,0.01799282999991192,1.6819999473227654e-06,0.14297526399991511,192.059430102328,3296.0,7.3726806640625,0.1666150939995532,0.0001,0.0027308229998652678,0.0,102.0
145,42,,,1682877645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002442055000074106,0.00042884599997705664,0.01699127699998826,1.4749998626939487e-06,0.14541181300000972,190.51511112580994,3328.0,7.3409423828125,0.16796567899996262,0.0001,0.0026902130000507896,0.0,103.0
146,42,,,1682877645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00264318499989713,0.0004430299998148257,0.01716471800000363,1.5939999684633221e-06,0.14402193599994462,191.51285755427287,3360.0,7.2996826171875,0.16709060899961514,0.0001,0.0028161459999864746,0.0,104.0
147,42,,,1682877645.0,3.6666666666666665,0.0,0.6880000000000024,4970.205184,0.016347515024533465,124886.0,0.15558076918880834,851.144704,311.0,3821.580288,0.0,0.0,0.0,3.7000000000000006,156981.0,86.74111203579547,204076.691456,2.719744,1086.0,0.117999999999995,5582.585856,0.0,131384.0,3.3,4.166666666666666,27585.650688,352.0,,,,,,,,,,,,,
