02_timing/forward_time_s,01_general/minibatch_loss,02_timing/dataload_time_s,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/lr,02_timing/step_time_s,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,_step,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/step,03_hivemind/num_peers,memory/total_memory_sys_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,_runtime,03_hivemind/global_epoch,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples
0.01691462799999499,,,721388.0,2451.689472,4.333333333333334,2.6929613468798195,1.866666666666667,34260.733952,,,0.1466287079997528,1.519999999999996,6.2,,0.0694749721093102,0.0,314,0.04090808799992374,2.0,6818.701312,0.0,6370.148352,2.719744,1681395534.0,,9666.838528,0.0009999999999994458,650.0,0.0,,,,1519.0,2.666666666666667,0.00038995999966573436,0.36299999999999955,117,,2930852.0,0.003081808000388264,4103.0,93.08531980341404,197963.431936,1593337.0,
,7.383056640625,0.0025352050001856696,,,,,,,0.0001,0.2104583969999112,,,,0.0,,,315,,,,,,,1681395534.0,,,,,,197.0,9.0,,,,,,117,1.0,,,,,,,6336.0
0.016968755000107194,7.2498779296875,0.0027706569999281783,,,,,,,0.0001,0.20955580999952872,0.14582810499996413,,,0.0,,,316,0.04046346599989192,,,,,,1681395535.0,,,,,,198.0,9.0,,,,0.000383823999982269,,118,1.0,,0.0031410029996550293,,,,,6368.0
0.017357218000142893,7.453369140625,0.0030437020000135817,,,,,,,0.0001,0.209749254000144,0.1451649420000649,,,0.0,,,317,0.0406629639996936,,,,,,1681395535.0,,,,,,199.0,9.0,,,,0.0004150800000388699,,118,1.0,,0.0031053480001901335,,,,,6400.0
0.01696103399990534,,,727275.0,2451.685376,4.333333333333334,2.7178633631870146,1.866666666666667,34260.733952,,,0.1457683140001791,1.543999999999997,6.2,,0.01634560191617199,0.0,318,,2.0,6818.701312,0.0,6370.144256,2.719744,1681395535.0,,9669.28384,0.0009999999999994458,654.0,0.0,,,,1522.0,2.666666666666667,0.000387484999919252,0.3650000000000091,118,,2936270.0,0.0031221780000123545,4156.0,120.17464514321881,197960.097792,1598999.0,
,7.2440185546875,0.002683477000118728,,,,,,,0.0001,0.20921386300005906,,,,0.0,,,319,0.0402913749999243,,,,,,1681395535.0,,,,,,200.0,9.0,,,,,,118,1.0,,,,,,,6432.0
0.016959993000000395,7.475341796875,0.002846207999937178,,,,,,,0.0001,0.21035778800023763,0.14660407000019404,,,0.0,,,320,0.04050533400004497,,,,,,1681395536.0,,,,,,201.0,9.0,,,,0.00037832199996046256,,119,1.0,,0.0030638610001005873,,,,,6464.0
0.01696527900003275,7.1044921875,0.0026059199999508564,,,,,,,0.0001,0.2096854650003479,0.14629582899988236,,,0.0,,,321,0.04037750800034701,,,,,,1681395536.0,,,,,,202.0,9.0,,,,0.00038483500020447536,,119,1.0,,0.0030560939999304537,,,,,6496.0
0.01688809000006586,,,732424.0,2451.689472,4.333333333333334,2.998561998683072,1.866666666666667,34260.733952,,,,1.5600000000000023,6.2,,0.01634759280234308,0.0,322,,2.0,6818.701312,0.0,6370.152448,2.719744,1681395536.0,,9671.389184,0.0009999999999994458,658.0,0.0,,,,1525.0,2.666666666666667,0.00038486899984491174,0.36599999999998545,119,,2941016.0,0.003166863999922498,4213.0,79.70550642142558,197958.033408,1605178.0,
,7.330078125,0.0027459989996714285,,,,,,,0.0001,0.20929132999935973,0.1455351529998552,,,0.0,,,323,0.040570354999999836,,,,,,1681395536.0,,,,,,203.0,9.0,,,,,,119,1.0,,,,,,,6528.0
0.017100176000440115,7.209228515625,0.002747457999703329,,,,,,,0.0001,0.20875248699985605,0.1448960799998531,,,0.0,,,324,0.040485137999894505,,,,,,1681395537.0,,,,,,204.0,9.0,,,,0.0003855119998661394,,120,1.0,,0.003138123000098858,,,,,6560.0
0.016852139000093302,7.3079833984375,0.0027494750002006185,,,,,,,0.0001,0.20867230599969844,0.14506033399993612,,,0.0,,,325,0.04054739999992307,,,,,,1681395537.0,,,,,,205.0,9.0,,,,0.0003841789998659806,,120,1.0,,0.0030787789996793435,,,,,6592.0
0.016993353000088973,,,737444.0,2451.714048,4.333333333333334,2.7620540154069717,1.866666666666667,34260.733952,,,,1.5799999999999983,6.2,,0.13894115251866504,0.0,326,,2.0,6818.701312,0.0,6370.197504,2.719744,1681395537.0,,9672.097792,0.0009999999999994458,669.0,0.0,,,,1527.0,2.666666666666667,0.0003920859999198001,0.3709999999999809,120,,2945849.0,0.0030821830000604677,4271.0,86.0505705303424,197976.625152,1610351.0,
,6.8818359375,0.002705411000079039,,,,,,,0.0001,0.21086814599993886,0.1471251109996956,,,0.0,,,327,0.040570002000094973,,,,,,1681395538.0,,,,,,206.0,9.0,,,,,,121,1.0,,,,,,,6624.0
0.017216644999734854,7.0731201171875,0.002703678000216314,,,,,,,0.0001,0.21016573800034166,0.14634336000017356,,,0.0,,,328,0.04042559099980281,,,,,,1681395538.0,,,,,,207.0,9.0,,,,0.0003978310001002683,,121,1.0,,0.0030786330003138573,,,,,6656.0
0.017037956000422128,7.3040771484375,0.002429026999834605,,,,,,,0.0001,0.2095094249993963,0.14618794899979548,,,0.0,,,329,0.04027702599978511,,,,,,1681395538.0,,,,,,208.0,9.0,,,,0.00041391699960513506,,121,1.0,,0.0031635499999538297,,,,,6688.0
0.016836729999795352,,,742843.0,2451.718144,4.500000000000001,2.7712216954730926,1.866666666666667,34260.733952,,,,1.5960000000000036,6.2,,0.016345811876066183,0.0,330,,2.0,6818.701312,0.0,6370.2016,2.719744,1681395538.0,,9674.633216,0.0009999999999994458,673.0,0.0,,,,1529.0,2.733333333333333,0.00038171000005604583,0.3720000000000141,121,,2951031.0,0.003104676000020845,4316.0,108.75476020624112,197974.048768,1616547.0,
,7.448974609375,0.0028583359999174718,,,,,,,0.0001,0.21126780499980669,0.14734626600011325,,,0.0,,,331,0.040740086999903724,,,,,,1681395539.0,,,,,,209.0,9.0,,,,,,122,1.0,,,,,,,6720.0
0.01687866900010704,7.01171875,0.002926153999851522,,,,,,,0.0001,0.2099420350004948,0.14617779800028075,,,0.0,,,332,0.040475075999893306,,,,,,1681395539.0,,,,,,210.0,9.0,,,,0.0003830030000244733,,122,1.0,,0.0031013350003377127,,,,,6752.0
0.016876308000064455,7.2467041015625,0.0027815739999823563,,,,,,,0.0001,0.2103701150008419,0.1468353510003908,,,0.0,,,333,0.040387652999925194,,,,,,1681395539.0,,,,,,211.0,9.0,,,,0.0003831740000350692,,122,1.0,,0.00310605500044403,,,,,6784.0
,,,750236.0,2451.714048,4.500000000000001,3.208411458701286,1.866666666666667,34260.733952,,,,1.6159999999999997,6.2,,0.016344486154555863,0.0,334,,2.0,6818.701312,0.0,6370.197504,2.719744,1681395539.0,,9680.781312,0.0009999999999994458,677.0,0.0,,,,1533.0,2.733333333333333,,0.37299999999999045,122,,2957411.0,0.003112596999926609,4365.0,133.698790564668,197987.20512,1624750.0,
0.018230328999834455,7.233642578125,0.002618801999688003,,,,,,,0.0001,0.21052043999907255,0.14526325399992857,,,0.0,,,335,0.040815277000092465,,,,,,1681395540.0,,,,,,212.0,9.0,,,,0.0004801809996024531,,123,1.0,,,,,,,6816.0
0.017204912999659427,7.1070556640625,0.0028282820003369125,,,,,,,0.0001,0.2101888349998262,0.14607451100027902,,,0.0,,,336,0.040504856999632466,,,,,,1681395540.0,,,,,,213.0,9.0,,,,0.00047635600003559375,,123,1.0,,0.0030999159998827963,,,,,6848.0
0.016862168999978167,,,756806.0,2451.714048,4.500000000000001,3.4617718434754132,1.866666666666667,34260.733952,,,0.14652352599978258,1.6280000000000001,6.2,,0.01226168926728719,0.0,337,0.04042951899964464,2.0,6818.701312,0.0,6370.197504,2.719744,1681395540.0,,9698.033664,0.0009999999999994458,680.0,0.0,,,,1535.0,2.733333333333333,0.00039795700013200985,0.37299999999999045,123,,2963799.0,0.00310998999975709,4439.0,148.93316010826786,197931.347968,1632550.0,
,7.281494140625,0.002852584999800456,,,,,,,0.0001,0.21017574599909494,,,,0.0,,,338,,,,,,,1681395540.0,,,,,,214.0,9.0,,,,,,123,1.0,,,,,,,6880.0
0.01682748300027015,7.233154296875,0.002701144999718963,,,,,,,0.0001,0.2103759220003667,0.14718470900015745,,,0.0,,,339,0.040227333000075305,,,,,,1681395541.0,,,,,,215.0,9.0,,,,0.000388037999982771,,124,1.0,,0.0030472140001620573,,,,,6912.0
0.017063259999758884,7.314453125,0.0023404819999086612,,,,,,,0.0001,0.20978223499969317,0.1461493789997803,,,0.0,,,340,0.04073014499999772,,,,,,1681395541.0,,,,,,216.0,9.0,,,,0.0004025180001008266,,124,1.0,,0.0030964510001467715,,,,,6944.0
0.017194735999964905,,,762464.0,2451.709952,4.500000000000001,2.9788332029995415,1.866666666666667,34260.733952,,,0.14637026999980662,1.6440000000000055,6.2,,0.01634883734795798,0.0,341,0.04051398599995082,2.0,6818.701312,0.0,6370.193408,2.719744,1681395541.0,,9699.90144,0.0009999999999994458,684.0,0.0,,,,1537.0,2.733333333333333,0.000425333999828581,0.37400000000002365,124,,2969076.0,0.003075752000313514,4504.0,133.1637309095399,197929.521152,1640934.0,
,7.3507080078125,0.0026966139998876315,,,,,,,0.0001,0.21027669199975207,,,,0.0,,,342,,,,,,,1681395541.0,,,,,,217.0,9.0,,,,,,124,1.0,,,,,,,6976.0
0.016858942999988358,7.0914306640625,0.002653285999713262,,,,,,,0.0001,0.21094541200000094,0.14729720800005452,,,0.0,,,343,0.04061409299993102,,,,,,1681395542.0,,,,,,218.0,9.0,,,,0.0003907089999302116,,125,1.0,,0.003131173000383569,,,,,7008.0
0.01686289700000998,7.3338623046875,0.0028344639999886567,,,,,,,0.0001,0.2087093029999778,0.1456314580000253,,,0.0,,,344,0.04027279000001727,,,,,,1681395542.0,,,,,,219.0,9.0,,,,0.00038100699975984753,,125,1.0,,0.002726687000176753,,,,,7040.0
0.01687394700002187,,,767816.0,2451.714048,4.500000000000001,2.6143360158454136,1.866666666666667,34260.733952,,,0.14731404299982387,1.671999999999997,6.2,,0.13078864513753086,0.0,345,0.040679710999938834,2.0,6818.701312,0.0,6370.197504,2.719744,1681395542.0,,9701.953536,0.0009999999999994458,699.0,0.0,,,,1539.0,2.733333333333333,0.00039044200002535945,0.37999999999999545,125,,2973912.0,0.0031179309999060933,4552.0,89.66487618242994,197927.907328,1647704.0,
,7.2454833984375,0.002697266999803105,,,,,,,0.0001,0.21107334099951913,,,,0.0,,,346,,,,,,,1681395542.0,,,,,,220.0,9.0,,,,,,125,1.0,,,,,,,7072.0
0.01706204499987507,7.3751220703125,0.002615741999761667,,,,,,,0.0001,0.21013033800045378,0.14640557900020212,,,0.0,,,347,0.04056930500019007,,,,,,1681395543.0,,,,,,221.0,9.0,,,,0.00040217400010078563,,126,1.0,,0.003075493000324059,,,,,7104.0
0.017294985000262386,7.294921875,0.002562140999998519,,,,,,,0.0001,0.21070677000034266,0.14645195799994326,,,0.0,,,348,0.04096344300023702,,,,,,1681395543.0,,,,,,222.0,9.0,,,,0.0004173629999968398,,126,1.0,,0.0030168799999046314,,,,,7136.0
0.016931313999975828,,,772419.0,2451.709952,4.433333333333334,2.720458119439206,1.9,34260.733952,,,0.14703835999989678,1.6920000000000073,6.2,,0.01634685394303189,0.0,349,,2.0,6818.701312,0.0,6370.193408,2.719744,1681395543.0,,9694.687232,0.0009999999999994458,703.0,0.0,,,,1541.0,2.7666666666666666,0.0003875399997923523,0.3809999999999718,126,,2978262.0,0.0032008860002861184,4590.0,98.0884988852278,197934.698496,1654774.0,
,6.96728515625,0.002654806999998982,,,,,,,0.0001,0.2109486750000542,,,,0.0,,,350,0.040735768000104144,,,,,,1681395543.0,,,,,,223.0,9.0,,,,,,126,1.0,,,,,,,7168.0
0.01682617999995273,7.2635498046875,0.002990077000049496,,,,,,,0.0001,0.21227648799958843,0.14791099000012764,,,0.0,,,351,0.0411588919996575,,,,,,1681395544.0,,,,,,224.0,9.0,,,,0.00039089899973987485,,127,1.0,,0.002999450000061188,,,,,7200.0
0.017149463999885484,7.42822265625,0.0026107019998562464,,,,,,,0.0001,0.2089459029994032,0.14522042899989174,,,0.0,,,352,0.04044711000005918,,,,,,1681395544.0,,,,,,225.0,9.0,,,,0.0003971609999098291,,127,1.0,,0.003121036999800708,,,,,7232.0
0.017063007000160724,,,777324.0,2451.714048,4.433333333333334,2.763346263130075,1.9,34260.733952,,,,1.7079999999999984,6.2,,0.016347382796695932,0.0,353,,2.0,6818.701312,0.0,6370.197504,2.719744,1681395544.0,,9692.090368,0.0009999999999994458,707.0,0.0,,,,1544.0,2.7666666666666666,0.0004007719999208348,0.382000000000005,127,,2982969.0,0.0031271349998860387,4634.0,82.9813106314126,197937.311744,1661531.0,
,7.0712890625,0.0028045889998793427,,,,,,,0.0001,0.21007145299972763,0.14583507499992265,,,0.0,,,354,0.04084087499995803,,,,,,1681395544.0,,,,,,226.0,9.0,,,,,,127,1.0,,,,,,,7264.0
0.017036175999692205,7.29736328125,0.0025636779996602854,,,,,,,0.0001,0.2114246399996773,0.14774619299987535,,,0.0,,,355,0.04061895400036519,,,,,,1681395545.0,,,,,,227.0,9.0,,,,0.00039906000029077404,,128,1.0,,0.0030605789997935062,,,,,7296.0
0.01699255399989852,7.110107421875,0.0026651769999261887,,,,,,,0.0001,0.21143964899965795,0.14779268999973283,,,0.0,,,356,0.04048023399991507,,,,,,1681395545.0,,,,,,228.0,9.0,,,,0.00039424600026904955,,128,1.0,,0.0031147479999162897,,,,,7328.0
0.017406171000402537,,,782918.0,2451.709952,4.433333333333334,2.808094019785409,1.9,34260.733952,,,,1.7240000000000038,6.2,,0.016346453431426787,0.0,357,,2.0,6818.701312,0.0,6370.193408,2.719744,1681395545.0,,9693.937664,0.0009999999999994458,711.0,0.0,,,,1547.0,2.7666666666666666,0.0003803439999501279,0.38299999999998136,128,,2988296.0,0.003103428000031272,4674.0,93.4295832925921,197954.781184,1668728.0,
,7.2713623046875,0.0027419210000516614,,,,,,,0.0001,0.21101071300108742,0.14660513500029992,,,0.0,,,358,0.0407737140003519,,,,,,1681395546.0,,,,,,229.0,9.0,,,,,,129,1.0,,,,,,,7360.0
0.017072197999823402,7.380126953125,0.0025235339999198914,,,,,,,0.0001,0.210905165999975,0.14720691399998032,,,0.0,,,359,0.04065471800004161,,,,,,1681395546.0,,,,,,230.0,9.0,,,,0.00040299000011145836,,129,1.0,,0.003044812000098318,,,,,7392.0
0.01695045199994638,7.3082275390625,0.0028135039997323474,,,,,,,0.0001,0.21155398999962927,0.1475152320003872,,,0.0,,,360,0.04078522600002543,,,,,,1681395546.0,,,,,,231.0,9.0,,,,0.000385616999665217,,129,1.0,,0.0031039589998727024,,,,,7424.0
0.017365218999657372,,,788836.0,2451.714048,4.433333333333334,3.122314879066176,1.9,34260.738048,,,,1.7399999999999949,6.2,,0.07765276529065998,0.0,361,,2.0,6818.701312,0.0,6370.197504,2.719744,1681395546.0,,9698.852864,0.0009999999999994458,718.0,0.0,,,,1549.0,2.7666666666666666,0.0004115980000278796,0.3860000000000241,129,,2993640.0,0.0029738160001215874,4724.0,106.07663885666473,197949.8496,1676042.0,
,7.35693359375,0.0028482840002652665,,,,,,,0.0001,0.2106364310002391,0.14620963800007303,,,0.0,,,362,0.040827876000093966,,,,,,1681395547.0,,,,,,232.0,9.0,,,,,,130,1.0,,,,,,,7456.0
0.016977869999664108,7.46484375,0.002727312999923015,,,,,,,0.0001,0.21076128199911182,0.1467306490003466,,,0.0,,,363,0.040779363999718043,,,,,,1681395547.0,,,,,,233.0,9.0,,,,0.0003905429998667387,,130,1.0,,0.003155542999593308,,,,,7488.0
0.01713542499965115,7.311279296875,0.002863922999949864,,,,,,,0.0001,0.21195174600006794,0.1478939070002525,,,0.0,,,364,0.040597437000087666,,,,,,1681395547.0,,,,,,234.0,9.0,,,,0.00038656200013065245,,130,1.0,,0.0030744919999960985,,,,,7520.0
,,,794506.0,2434.523136,4.433333333333334,3.31238927608113,1.9,34260.733952,,,,1.7560000000000002,6.2,,0.01634888402210482,0.0,365,,2.0,6818.701312,0.0,6353.006592,2.719744,1681395547.0,,9701.105664,0.0009999999999994458,722.0,0.0,,,,1551.0,2.7666666666666666,,0.38700000000000045,130,,2998752.0,,4762.0,105.63282987368561,197947.1872,1683350.0,
0.017248003000077006,7.0093994140625,0.0026994419999937236,,,,,,,0.0001,0.21248836199993093,0.1482716089999485,,,0.0,,,366,0.04076323900017087,,,,,,1681395548.0,,,,,,235.0,9.0,,,,0.0004025729999739269,,131,1.0,,0.003103495999766892,,,,,7552.0
0.017062804000033793,7.1055908203125,0.002688032000150997,,,,,,,0.0001,0.21101006299977598,0.1471084059999157,,,0.0,,,367,0.04067284799975823,,,,,,1681395548.0,,,,,,236.0,9.0,,,,0.00037733599992861855,,131,1.0,,0.0031006369999886374,,,,,7584.0
0.01690253400010988,,,799426.0,2451.705856,4.6,2.612924288970435,1.9,34260.733952,,,0.1484002860001965,1.7720000000000056,6.2,,0.05313388570190398,0.0,368,0.0406494400003794,2.0,6818.701312,0.0,6370.189312,2.719744,1681395548.0,,9699.770368,0.0009999999999994458,729.0,0.0,,,,1556.0,2.833333333333333,0.0003815000000031432,0.38900000000001,131,,3003471.0,0.003077862000282039,4827.0,93.32357932279685,197929.619456,1689896.0,
,7.07861328125,0.002790849000120943,,,,,,,0.0001,0.2122024710010919,,,,0.0,,,369,,,,,,,1681395548.0,,,,,,237.0,9.0,,,,,,131,1.0,,,,,,,7616.0
0.01691296999979386,7.098388671875,0.0030345959999067418,,,,,,,0.0001,0.21145816599982936,0.1472843980000107,,,0.0,,,370,0.040652362999935576,,,,,,1681395549.0,,,,,,238.0,9.0,,,,0.00038946099994063843,,132,1.0,,0.00318437800024185,,,,,7648.0
0.016916605999995227,7.2410888671875,0.00296152400005667,,,,,,,0.0001,0.21047255199982828,0.1461211649998404,,,0.0,,,371,0.041028937000191945,,,,,,1681395549.0,,,,,,239.0,9.0,,,,0.00038154699996084673,,132,1.0,,0.003062772999783192,,,,,7680.0
0.01695592999976725,,,805166.0,2451.709952,4.6,2.9778169296311283,1.9,34260.733952,,,0.14730531499981225,1.7879999999999967,6.2,,0.01634873622155406,0.0,372,0.04073419399992417,2.0,6818.701312,0.0,6370.193408,2.719744,1681395549.0,,9698.988032,0.0009999999999994458,733.0,0.0,,,,1558.0,2.833333333333333,0.0004020880001007754,0.38999999999998636,132,,3008878.0,0.003096565999840095,4880.0,92.78750786145868,197930.43456,1696912.0,
,7.238525390625,0.0027749900000344496,,,,,,,0.0001,0.211269082999479,,,,0.0,,,373,,,,,,,1681395549.0,,,,,,240.0,9.0,,,,,,132,1.0,,,,,,,7712.0
0.017294672999923932,,,809508.0,2451.705856,4.6,1.6948674495613383,1.9,34260.733952,,,0.14835901199967338,1.7960000000000065,6.2,,0.0081743836686187,0.0,374,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395550.0,,9704.812544,0.0009999999999994458,735.0,0.0,,,,1559.0,2.833333333333333,0.0003791030003412743,0.39100000000001955,133,,3018988.0,0.0030501589999403222,4989.0,53.52281482635355,197924.589568,1712822.0,
,,,809715.0,2451.705856,4.6,0.0824291021260542,1.9,34260.733952,,,,1.7999999999999972,6.2,,0.04904555523800071,0.0,375,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395551.0,,9704.579072,0.0009999999999994458,738.0,0.0,,,,1559.0,2.833333333333333,,0.39299999999997226,134,,3019542.0,,4989.0,0.008772959825148051,197924.814848,1713297.0,
,,,821341.0,2451.705856,4.6,275.6924817577596,1.9,34260.733952,,,,1.804000000000002,6.3,,0.004082903335016552,0.0,376,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395552.0,,9750.597632,0.0009999999999994458,739.0,0.0,,,,1559.0,2.833333333333333,,0.39299999999997226,135,,3051383.0,,4989.0,111.42087708397543,197878.820864,1768647.0,
,,,834226.0,2451.705856,4.233333333333333,173.36585442186674,1.9,34260.733952,,,,1.8119999999999976,6.3,,0.05312800831441796,0.0,377,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395553.0,,9765.715968,0.0009999999999994458,744.0,0.0,,,,1559.0,2.7666666666666666,,0.3949999999999818,136,,3080993.0,,4989.0,182.85646750021758,197863.69024,1818686.0,
,,,848652.0,2451.705856,4.233333333333333,269.78310574240754,1.9,34260.733952,,,,1.8160000000000025,6.3,,0.00408678639388133,0.0,378,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395554.0,,9782.411264,0.0009999999999994458,745.0,0.0,,,,1559.0,2.7666666666666666,,0.3949999999999818,137,,3116145.0,,4989.0,275.82035883931945,197846.99904,1878654.0,
,,,867694.0,2451.705856,4.233333333333333,513.6481466120136,1.9,34260.733952,,,,1.8200000000000074,6.3,,0.004086688213920526,0.0,379,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395555.0,,9797.746688,0.0009999999999994458,746.0,0.0,,,,1559.0,2.7666666666666666,,0.396000000000015,138,,3167267.0,,4989.0,474.2924052803013,197831.667712,1968571.0,
,,,893337.0,2451.705856,4.233333333333333,689.215137487908,1.9,34260.733952,,,,1.828000000000003,6.3,,0.10216599009440025,0.0,380,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395556.0,,9821.126656,0.0009999999999994458,752.0,0.0,,,,1559.0,2.7666666666666666,,0.39800000000002456,139,,3241686.0,,4989.0,712.4915671216764,197808.295936,2101230.0,
,,,916874.0,2451.705856,4.233333333333333,634.5549142094214,1.9,34260.733952,,,,1.8320000000000078,6.3,,0.004086472405788035,0.0,381,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395557.0,,9851.854848,0.0009999999999994458,753.0,0.0,,,,1559.0,2.7666666666666666,,0.39800000000002456,140,,3305123.0,,4989.0,835.9326509656689,197777.567744,2212864.0,
,,,930917.0,2451.705856,3.9,460.4400597238062,1.9,34260.733952,,,,1.8400000000000034,6.3,,0.09394151570501252,0.0,382,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395558.0,,9845.829632,0.0009999999999994458,767.0,0.0,,,,1559.0,2.733333333333333,,0.40300000000002,141,,3339490.0,,4989.0,370.6677651736468,197783.59296,2272273.0,
,,,948224.0,2451.705856,3.9,480.4449428269834,1.9,34260.733952,,,,1.843999999999994,6.3,,0.004084724488623351,0.0,383,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395559.0,,9875.587072,0.0009999999999994458,768.0,0.0,,,,1559.0,2.733333333333333,,0.40399999999999636,142,,3388550.0,,4989.0,600.0751862697558,197753.83552,2358704.0,
,,,961470.0,2451.705856,3.9,406.35312041465727,1.9,34260.733952,,,,1.847999999999999,6.3,,0.004086581275451848,0.0,384,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395560.0,,9898.3936,0.0009999999999994458,769.0,0.0,,,,1559.0,2.733333333333333,,0.40399999999999636,143,,3425289.0,,4989.0,499.50738716822235,197731.028992,2424060.0,
,,,973202.0,2451.705856,3.9,461.1243575066702,1.9,34260.733952,,,,1.8599999999999994,6.3,,0.049037517270371284,0.0,385,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395561.0,,9916.53888,0.0009999999999994458,772.0,0.0,,,,1559.0,2.733333333333333,,0.4049999999999727,144,,3461192.0,,4989.0,278.5222354578608,197712.879616,2489214.0,
,,,988361.0,2451.705856,3.9,367.4517382275188,1.9,34260.733952,,,,1.8640000000000043,6.3,,0.004084962444847275,0.0,386,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395562.0,,9921.060864,0.0009999999999994458,773.0,0.0,,,,1559.0,2.733333333333333,,0.4049999999999727,145,,3503695.0,,4989.0,563.905416828597,197708.353536,2564407.0,
,,,999684.0,2451.705856,4.1000000000000005,359.32600977871715,1.9,34260.733952,,,,1.867999999999995,6.3,,0.0040846273643450155,0.0,387,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395563.0,,9940.021248,0.0009999999999994458,774.0,0.0,,,,1559.0,2.8000000000000003,,0.4060000000000059,146,,3536544.0,,4989.0,235.6062049134796,197689.401344,2622021.0,
,,,1030004.0,2451.705856,4.1000000000000005,444.5124936472681,1.9,34260.733952,,,,1.8760000000000048,6.3,,0.032693948971144554,0.0,388,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395564.0,,9948.89728,0.0009999999999994458,779.0,0.0,,,,1559.0,2.8000000000000003,,0.40800000000001546,147,,3609155.0,,4989.0,270.6640802185015,197680.492544,2745397.0,
,,,1053251.0,2451.705856,4.1000000000000005,61.3122046176866,1.9,34260.733952,,,,1.8799999999999955,6.3,,0.0040848682302923,0.0,389,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395565.0,,9956.069376,0.0009999999999994458,780.0,0.0,,,,1559.0,2.8000000000000003,,0.40800000000001546,148,,3634469.0,,4989.0,60.03639336202642,197673.34912,2775295.0,
,,,1068109.0,2451.705856,4.1000000000000005,63.797352435576414,1.9,34260.733952,,,,1.8840000000000003,6.4,,0.00408688653026224,0.0,390,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395566.0,,9957.371904,0.0009999999999994458,781.0,0.0,,,,1559.0,2.8000000000000003,,0.40800000000001546,149,,3658037.0,,4989.0,81.14438977445606,197672.05888,2809515.0,
,,,1069473.0,2451.705856,4.1000000000000005,22.701761586774698,1.9,34260.733952,,,,1.8880000000000052,6.4,,0.040853267129015054,0.0,391,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395567.0,,9959.493632,0.0009999999999994458,784.0,0.0,,,,1559.0,2.8000000000000003,,0.4089999999999918,150,,3660540.0,,4989.0,26.416624170992357,197669.920768,2813608.0,
,,,1072667.0,2451.705856,3.766666666666666,46.987237915308086,1.9,34260.733952,,,,1.891999999999996,6.3,,0.004086930287966671,0.0,392,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395568.0,,9954.164736,0.0009999999999994458,785.0,0.0,,,,1559.0,2.733333333333333,,0.410000000000025,151,,3664666.0,,4989.0,75.97321622834758,197675.245568,2819390.0,
,,,1073636.0,2451.705856,3.766666666666666,0.2800711728137738,1.9,34260.733952,,,,1.9000000000000057,6.3,,0.02451291041849208,0.0,393,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395569.0,,9954.238464,0.0009999999999994458,788.0,0.0,,,,1559.0,2.733333333333333,,0.410000000000025,152,,3666062.0,,4989.0,18.00079882991447,197675.163648,2821303.0,
,,,1096163.0,2451.705856,3.766666666666666,15.492791454360049,1.9,34260.733952,,,,1.9039999999999964,6.4,,0.004084566190247645,0.0,394,,2.0,6818.742272,0.0,6370.279424,2.719744,1681395570.0,,9958.66624,0.0009999999999994458,789.0,0.0,,,,1559.0,2.733333333333333,,0.410000000000025,153,,3700817.0,,4989.0,30.66976297479074,197670.735872,2871359.0,
