01_general/lr,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,01_general/minibatch_loss,01_general/step_based_sps,memory/used_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,_runtime,02_timing/forward_time_s,02_timing/opt_step_time_s,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,cpu/logical_core_count,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,02_timing/backward_time_s,disk/counter/disk_read_sys_count,process/involuntary_proc_ctx_switches,_step,01_general/step,02_timing/step_time_s,cpu/interrupts/ctx_switches_count,process/memory/resident_set_size_proc_MB,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB
0.0001,,,,,,,1682874275.0,7.3729248046875,186.23781359425155,,,,619,,1.4209999790182337e-06,,,56729.0,,0.002910216999680415,,,1.0,,,,,,,,,0.14882806600007825,,,2394,417.0,0.17182332299989866,,,,,,,
0.0001,,,,,,,1682874275.0,7.0299072265625,183.9548995015533,,,,619,0.017319192999821098,1.6799999684735667e-06,,,56761.0,,0.0029713619996982743,0.00046875400039425585,,1.0,0.002539252000133274,,,,,,,,0.15065544099979888,,,2395,418.0,0.17395568199981426,,,,,,,
0.0001,,,,,,,1682874276.0,6.9599609375,185.61113050529084,,,,620,0.01710515900003884,1.6539997886866331e-06,,,56793.0,,0.002904948999912449,0.00043575200015766313,,1.0,0.002502209000340372,,,,,,,,0.14945373099999415,,,2396,419.0,0.17240345400023216,,,,,,,
,0.0,3.4,0.0,0.10538736046196816,0.0,4.066666666666666,1682874276.0,,,5096.77568,3525.0,2193638.0,620,0.017083834999993996,,1560937.0,5585.793024,,28697.223168,,0.00044400799970389926,1.3280000000000882,,0.0024500940003235883,0.016347293361836362,,,11.132000000000005,4.566666666666666,4.4,2.719744,,0.0,8501.0,2397,,,2138739.0,3847.35232,203961.278464,13462.0,873.504768,102.5131423066891,0.0
0.0001,,,,,,,1682874276.0,7.18896484375,183.59097592038353,,,,620,,1.3779999790131114e-06,,,56825.0,,0.002819384000304126,,,1.0,,,,,,,,,0.15150180699993143,,,2398,420.0,0.17430050600023606,,,,,,,
0.0001,,,,,,,1682874276.0,7.141357421875,183.52930688287137,,,,620,0.017178382000111014,1.4570000530511606e-06,,,56857.0,,0.002858321000076103,0.0004552479999802017,,1.0,0.0025143459997707396,,,,,,,,0.15135132000023077,,,2399,421.0,0.17435907400022188,,,,,,,
0.0001,,,,,,,1682874277.0,6.956787109375,187.80376525367467,,,,621,0.017095553000217478,1.5549999261565972e-06,,,56889.0,,0.003013137999914761,0.0004452870002751297,,1.0,0.002533369000047969,,,,,,,,0.14730171800010794,,,2400,422.0,0.17039062000048943,,,,,,,
,0.0,3.3,0.0,0.04850795791651384,0.0,4.066666666666666,1682874277.0,,,5049.966592,3529.0,2196002.0,621,0.017114744000082283,,1562804.0,5585.793024,,28697.223168,,0.00044327700015855953,1.330000000000041,,0.002483434000168927,0.016347588913435022,,,11.147999999999996,4.566666666666666,4.4,2.719744,,0.0,8502.0,2401,,,2141774.0,3847.35232,204008.087552,13487.0,873.504768,64.73195011540093,0.0
0.0001,,,,,,,1682874277.0,7.215087890625,185.81608887401023,,,,621,,1.4590000319003593e-06,,,56921.0,,0.002880980000099953,,,1.0,,,,,,,,,0.14928939599985824,,,2402,423.0,0.17221329000039987,,,,,,,
0.0001,,,,,,,1682874277.0,7.2674560546875,182.02073676905232,,,,621,0.017110602000229846,2.0019997464260086e-06,,,56953.0,,0.0028771860002052563,0.0004557600000225648,,1.0,0.002536529000281007,,,,,,,,0.15282206599977144,,,2403,424.0,0.17580414500025654,,,,,,,
0.0001,,,,,,,1682874278.0,7.1136474609375,186.7982322420193,,,,622,0.01705917799972667,1.6760000107751694e-06,,,56985.0,,0.0030496720000883215,0.0004455600001165294,,1.0,0.002536433999921428,,,,,,,,0.14821531100005814,,,2404,425.0,0.17130783099992186,,,,,,,
,0.0,3.4,0.0,0.0670860336744507,0.0,4.066666666666666,1682874278.0,,,5058.121728,3537.0,2199537.0,622,,,1565246.0,5585.793024,,28697.223168,,,1.3330000000000837,,,0.057219501347372026,,,11.163999999999987,4.566666666666666,4.4,2.719744,,0.0,8502.0,2405,,,2144774.0,3838.701568,203999.4368,13509.0,864.854016,98.99997905826918,0.0
0.0001,,,,,,,1682874278.0,7.2437744140625,185.98605426590464,,,,622,0.01717433199974039,1.897999936772976e-06,,,57017.0,,0.002911535000293952,0.0004494019999583543,,1.0,0.002717275000122754,,,,,,,,0.14880146899986357,,,2406,426.0,0.1720559109999158,,,,,,,
0.0001,,,,,,,1682874278.0,7.1427001953125,182.8352997854527,,,,622,0.0172029149998707,2.0050001694471575e-06,,,57049.0,,0.0031873590000941476,0.0004509539999162371,,1.0,0.0025403509998795926,,,,,,,,0.15163732299970434,,,2407,427.0,0.17502090699963446,,,,,,,
,0.0,3.4,0.0,0.06331085152507253,0.0,4.066666666666666,1682874279.0,,,5063.012352,3540.0,2202318.0,623,0.01708330500014199,1.6939998204179574e-06,1567343.0,5585.793024,,28697.223168,,0.00044340399972497835,1.3330000000000837,,0.0025851570003396773,0.012261438404350511,,,11.175999999999988,4.566666666666666,4.4,2.719744,0.14805526899999677,0.0,8504.0,2408,,,2148210.0,3847.35232,203975.712768,13532.0,873.504768,88.13392601343796,0.0
0.0001,,,,,,,1682874279.0,7.165283203125,187.21043372395957,,,,623,,,,,57081.0,,0.002761815000212664,,,1.0,,,,,,,,,,,,2409,428.0,0.1709306440002365,,,,,,,
0.0001,,,,,,,1682874279.0,7.25537109375,186.99142058734648,,,,623,0.01736020299995289,1.7040001694113016e-06,,,57113.0,,0.002903966000303626,0.0004399210001793108,,1.0,0.002557825000167213,,,,,,,,0.1478672270000061,,,2410,429.0,0.17113084600077855,,,,,,,
0.0001,,,,,,,1682874279.0,7.45166015625,184.632691089432,,,,623,0.01710520300002827,1.4540000847773626e-06,,,57145.0,,0.0030421870001191564,0.00044732199967256747,,1.0,0.0024756800003160606,,,,,,,,0.15024524000000383,,,2411,430.0,0.17331708600022466,,,,,,,
,0.0,3.4,0.0,0.07982418636472129,0.0,4.066666666666666,1682874280.0,,,5067.628544,3546.0,2205899.0,624,0.01718255900004806,1.9799999790848233e-06,1569850.0,5585.793024,,28697.223168,,0.00044388500009517884,1.3360000000000127,,0.0025935329999811074,0.05721797678698145,,,11.195999999999998,4.466666666666667,4.366666666666666,2.719744,0.14907682500006558,0.0,8505.0,2412,,,2151984.0,3847.35232,203971.096576,13558.0,873.504768,93.98468571150643,0.0
0.0001,,,,,,,1682874280.0,7.0487060546875,185.99372401337095,,,,624,,,,,57177.0,,0.002750034000200685,,,1.0,,,,,,,,,,,,2413,431.0,0.1720488160003697,,,,,,,
0.0001,,,,,,,1682874280.0,7.14111328125,185.72254671864076,,,,624,0.01709895600015443,1.7480001588410232e-06,,,57209.0,,0.0029124850002517633,0.000449202000254445,,1.0,0.0024934680000114895,,,,,,,,0.14934416899995995,,,2414,432.0,0.17230002800079092,,,,,,,
0.0001,,,,,,,1682874280.0,7.21240234375,186.28567535894882,,,,624,0.017352712000047177,1.5159998838498723e-06,,,57241.0,,0.002910096000050544,0.0004486799998630886,,1.0,0.0025108539998655033,,,,,,,,0.1485553190000246,,,2415,433.0,0.17177917699973477,,,,,,,
,0.0,3.4,0.0,0.07331989312623294,0.0,4.066666666666666,1682874281.0,,,5070.68416,3550.0,2208794.0,625,0.017227783000180352,1.998000243474962e-06,1571967.0,5585.793024,,28697.223168,,0.00044532399988383986,1.3370000000001028,,0.0024845069997354585,0.016348300607163163,,,11.211999999999989,4.466666666666667,4.366666666666666,2.719744,0.14854715000001306,0.0,8506.0,2416,,,2155565.0,3847.35232,203967.545344,13582.0,873.504768,87.73242083872181,0.0
0.0001,,,,,,,1682874281.0,7.315673828125,186.53808611938402,,,,625,,,,,57273.0,,0.0028399749999152846,,,1.0,,,,,,,,,,,,2417,434.0,0.17154673699997147,,,,,,,
0.0001,,,,,,,1682874281.0,6.982177734375,184.65977576029073,,,,625,0.017075365999971837,1.722999968478689e-06,,,57305.0,,0.0028838349999205093,0.000453883999853133,,1.0,0.002574998999989475,,,,,,,,0.15030185800014806,,,2418,435.0,0.1732916649998515,,,,,,,
0.0001,,,,,,,1682874281.0,7.0576171875,185.12404175657025,,,,625,0.01722591099996862,1.8549999367678538e-06,,,57337.0,,0.0029004379998696095,0.00043370100001993706,,1.0,0.002536631000111811,,,,,,,,0.14975853700025255,,,2419,436.0,0.1728570730001593,,,,,,,
,0.0,3.4,0.0,0.04979448145019868,0.0,4.066666666666666,1682874282.0,,,5073.911808,3554.0,2211689.0,626,0.017065722000097594,1.672000053076772e-06,1574083.0,5585.793024,,28697.223168,,0.0004497249997257313,1.3380000000000791,,0.0025121680000665947,0.016348043928233982,,,11.22799999999998,4.466666666666667,4.366666666666666,2.719744,0.14790344999983063,0.0,8507.0,2420,,,2159129.0,3847.35232,203964.387328,13607.0,873.504768,73.51473485466997,0.0
0.0001,,,,,,,1682874282.0,7.1746826171875,187.25673557971857,,,,626,,,,,57369.0,,0.0029556419999607897,,,1.0,,,,,,,,,,,,2421,437.0,0.1708883789997344,,,,,,,
0.0001,,,,,,,1682874282.0,7.0264892578125,183.5346552690036,,,,626,0.01712465200034785,1.7569996089150663e-06,,,57401.0,,0.0028305709997766826,0.00043795999999929336,,1.0,0.002564416000041092,,,,,,,,0.15139463700006672,,,2422,438.0,0.17435399299984056,,,,,,,
0.0001,,,,,,,1682874283.0,7.0552978515625,186.50834315361422,,,,627,0.017106978999890998,1.5390000953630079e-06,,,57433.0,,0.002908761000071536,0.0004668309998123732,,1.0,0.002520688999993581,,,,,,,,0.1485692950000157,,,2423,439.0,0.17157409399987955,,,,,,,
,0.0,3.4,0.0,0.06646688030252386,0.0,4.066666666666666,1682874283.0,,,5104.504832,3561.0,2215065.0,627,0.017132498000137275,,1576462.0,5585.793024,,28697.223168,,0.0004391020002003643,1.3400000000000318,,0.002495519999683893,0.06538929788085114,,,11.24799999999999,4.466666666666667,4.366666666666666,2.719744,,0.0,8508.0,2424,,,2162801.0,3847.35232,203952.648192,13633.0,873.504768,98.02468776729062,0.0
0.0001,,,,,,,1682874283.0,7.398681640625,187.5214792669028,,,,627,,1.708000127109699e-06,,,57465.0,,0.0029886900001656613,,,1.0,,,,,,,,,0.1475895999997192,,,2425,440.0,0.17064711800003352,,,,,,,
0.0001,,,,,,,1682874283.0,7.126708984375,182.9984176359263,,,,627,0.017572439000105078,1.6539997886866331e-06,,,57497.0,,0.003000760999839258,0.0004710859998340311,,1.0,0.0025772429999051383,,,,,,,,0.1512417170001754,,,2426,441.0,0.1748648999996476,,,,,,,
0.0001,,,,,,,1682874284.0,7.2237548828125,186.21087628713005,,,,628,0.017377122000198142,1.894999968499178e-06,,,57529.0,,0.002651761999914015,0.00045854000018152874,,1.0,0.002572577000137244,,,,,,,,0.1487862829999358,,,2427,442.0,0.17184817900033522,,,,,,,
,0.0,3.3,0.0,0.0819241974091269,0.0,4.066666666666666,1682874284.0,,,5045.600256,3568.0,2218788.0,628,0.01711649099979695,,1578995.0,5585.793024,,28697.223168,,0.00045167600001150277,1.344000000000051,,0.0025472299998909875,0.06947274105972234,,,11.263999999999982,4.466666666666667,4.366666666666666,2.719744,,0.0,8509.0,2428,,,2166446.0,3847.35232,204012.097536,13660.0,873.504768,96.05901882031692,0.0
0.0001,,,,,,,1682874284.0,7.2371826171875,187.1169325344902,,,,628,,1.5640002857253421e-06,,,57561.0,,0.0030116580001049442,,,1.0,,,,,,,,,0.14788743799999793,,,2429,443.0,0.17101605700008804,,,,,,,
0.0001,,,,,,,1682874284.0,7.020263671875,185.25372155849053,,,,628,0.017110814999796276,1.9570002223190386e-06,,,57593.0,,0.003098624999893218,0.00044199200010552886,,1.0,0.002477554999586573,,,,,,,,0.14960512699963147,,,2430,444.0,0.17273607099923538,,,,,,,
0.0001,,,,,,,1682874285.0,7.3448486328125,185.4098465533243,,,,629,0.017227826000180357,1.5989999155863188e-06,,,57625.0,,0.002847129000201676,0.00044683499982056674,,1.0,0.0026176090000262775,,,,,,,,0.14944962000026862,,,2431,445.0,0.1725906180004131,,,,,,,
,0.0,3.3,0.0,0.06225277998249906,0.0,4.066666666666666,1682874285.0,,,5047.136256,3572.0,2221708.0,629,0.01702115300031437,,1581135.0,5585.793024,,28697.223168,,0.00045245199999044416,1.3450000000000273,,0.0025127799999609124,0.016347441136299844,,,11.280000000000001,4.633333333333333,4.4,2.719744,,0.0,8509.0,2432,,,2169549.0,3847.35232,204010.561536,13685.0,873.504768,82.8487358813898,0.0
0.0001,,,,,,,1682874285.0,7.25146484375,186.41335577099363,,,,629,,2.0339998627605382e-06,,,57657.0,,0.0030356880001818354,,,1.0,,,,,,,,,0.14863741299996036,,,2433,446.0,0.17166152000027068,,,,,,,
0.0001,,,,,,,1682874285.0,6.8194580078125,186.86912254166035,,,,629,0.01716399100041599,1.995000275201164e-06,,,57689.0,,0.0028437180003493268,0.0004706180002358451,,1.0,0.002533982999921136,,,,,,,,0.14822853899977417,,,2434,447.0,0.17124284400097167,,,,,,,
0.0001,,,,,,,1682874286.0,7.3240966796875,185.0463458112061,,,,630,0.017164978999971936,1.5590003386023454e-06,,,57721.0,,0.0028701559999717574,0.0004546860000118613,,1.0,0.0024868489999789745,,,,,,,,0.14995142199995826,,,2435,448.0,0.1729296510002314,,,,,,,
,0.0,3.3,0.0,1.0676422153854535,0.0,4.066666666666666,1682874286.0,,,5046.960128,3576.0,2225049.0,630,0.017084356999930606,,1583514.0,5585.793024,,28697.223168,,0.0004482710000957013,1.3470000000000937,,0.00259830899994995,0.01634581964493429,,,11.304000000000002,4.633333333333333,4.4,2.719744,,0.0,8509.0,2436,,,2173120.0,3847.35232,204010.283008,13715.0,873.504768,102.24122629121867,0.0
0.0001,,,,,,,1682874286.0,7.02099609375,184.72627828670048,,,,630,,1.5680002434237394e-06,,,57753.0,,0.0027498240001477825,,,1.0,,,,,,,,,0.15034694999985732,,,2437,449.0,0.17322927900022478,,,,,,,
0.0001,,,,,,,1682874286.0,6.937255859375,186.70586665250443,,,,630,0.01715884700024617,1.75300010596402e-06,,,57785.0,,0.0029351989996939665,0.0004434520001268538,,1.0,0.0025193289998242108,,,,,,,,0.14833399899998767,,,2438,450.0,0.17139257899998483,,,,,,,
,0.0,3.4,0.0,0.06913811271023931,0.0,4.066666666666666,1682874287.0,,,5058.842624,3579.0,2228244.0,631,0.017189886000323895,1.7479997040936723e-06,1585750.0,5585.793024,,28697.223168,,0.0007631349999428494,1.34800000000007,,0.0025634739999986778,0.012261417985135092,,,11.316000000000003,4.633333333333333,4.4,2.719744,0.14831258100002742,0.0,8511.0,2439,,,2176340.0,3847.35232,203979.128832,13736.0,873.504768,87.84308944040063,0.0
0.0001,,,,,,,1682874287.0,7.25830078125,186.3310977132936,,,,631,,,,,57817.0,,0.002906478000113566,,,1.0,,,,,,,,,,,,2440,451.0,0.1717373020001105,,,,,,,
0.0001,,,,,,,1682874287.0,7.467041015625,185.3911206033062,,,,631,0.01722556300001088,1.6320000213454477e-06,,,57849.0,,0.0029647169999407197,0.00044211300019014743,,1.0,0.0025686439998935384,,,,,,,,0.14940538199971343,,,2441,452.0,0.17260805099977006,,,,,,,
0.0001,,,,,,,1682874287.0,7.2681884765625,186.19152668224902,,,,631,0.017446561000269867,1.638999947317643e-06,,,57881.0,,0.002903462999711337,0.0004405989998303994,,1.0,0.0027011189999939234,,,,,,,,0.1483726569999817,,,2442,453.0,0.17186603799973454,,,,,,,
,0.0,3.4,0.0,0.06296642667817173,0.0,4.066666666666666,1682874288.0,,,5061.009408,3586.0,2230770.0,632,0.01725155799977074,1.654000243433984e-06,1587727.0,5585.793024,,28697.223168,,0.0004321159999562951,1.3500000000000227,,0.0025324809998892306,0.06539312465835037,,,11.335999999999984,4.633333333333333,4.4,2.719744,0.15191965800022444,0.0,8512.0,2443,,,2178901.0,3847.35232,203977.457664,13763.0,873.504768,80.39303983116497,0.0
0.0001,,,,,,,1682874288.0,7.2005615234375,182.61263601588445,,,,632,,,,,57913.0,,0.003096847000051639,,,1.0,,,,,,,,,,,,2444,454.0,0.17523431400013578,,,,,,,
0.0001,,,,,,,1682874288.0,6.959716796875,186.02740920954048,,,,632,0.017270526999709546,1.749999682942871e-06,,,57945.0,,0.003183529000125418,0.0004452999996829021,,1.0,0.0025602390001040476,,,,,,,,0.14855631699992955,,,2445,455.0,0.1720176619992344,,,,,,,
0.0001,,,,,,,1682874288.0,7.0467529296875,186.0488718526473,,,,632,0.01704948399992645,1.4180000107444357e-06,,,57977.0,,0.00289630399993257,0.0004938429997309868,,1.0,0.0025515440001981915,,,,,,,,0.14900522500010993,,,2446,456.0,0.17199781799990888,,,,,,,
,0.0,3.4,0.0,0.0675232471191135,0.0,4.066666666666666,1682874289.0,,,5050.59328,3592.0,2233424.0,633,0.017149531000086427,1.6159997358045075e-06,1589753.0,5585.793024,,28697.223168,,0.0004509640002652304,1.3520000000000891,,0.0025617470000725007,0.06130494596482438,,,11.359999999999985,4.633333333333333,4.4,2.719744,0.15003870800001096,0.0,8513.0,2447,,,2182285.0,3847.35232,203988.369408,13789.0,873.504768,82.93386571632463,0.0
0.0001,,,,,,,1682874289.0,6.942138671875,184.64064700659614,,,,633,,,,,58009.0,,0.0031070519999047974,,,1.0,,,,,,,,,,,,2448,457.0,0.17330961800007572,,,,,,,
0.0001,,,,,,,1682874289.0,7.083740234375,185.21296498560557,,,,633,0.01705342200011728,1.494000116508687e-06,,,58041.0,,0.002932546000010916,0.0004416950000631914,,1.0,0.002501343999938399,,,,,,,,0.14984358100036843,,,2449,458.0,0.17277408200061473,,,,,,,
0.0001,,,,,,,1682874289.0,7.4854736328125,186.3592375972195,,,,633,0.017098690000239003,1.756000074237818e-06,,,58073.0,,0.0029256329999043373,0.00044414400008463417,,1.0,0.0026046859998132277,,,,,,,,0.1486364610000237,,,2450,459.0,0.17171137000013914,,,,,,,
,0.0,3.4,0.0,0.07380531980759913,0.0,4.066666666666666,1682874290.0,,,5061.722112,3596.0,2236467.0,634,0.017078751000099146,1.8850000742531847e-06,1591934.0,5585.793024,,28697.223168,,0.00044183099998917896,1.3530000000000655,,0.00245330699999613,0.016347966138871677,,,11.379999999999995,4.533333333333333,4.4,2.719744,0.14912656900014554,0.0,8514.0,2451,,,2185965.0,3847.35232,203976.74496,13816.0,873.504768,81.38866874340373,0.0
0.0001,,,,,,,1682874290.0,7.2109375,185.88198661665234,,,,634,,,,,58105.0,,0.003049895000003744,,,1.0,,,,,,,,,,,,2452,460.0,0.172152238000308,,,,,,,
0.0001,,,,,,,1682874290.0,6.8897705078125,185.4545181633682,,,,634,0.017160889000024326,1.868000254034996e-06,,,58137.0,,0.002793357999962609,0.000448668999979418,,1.0,0.0024793889997454244,,,,,,,,0.14966487199990297,,,2453,461.0,0.17254904499986878,,,,,,,
0.0001,,,,,,,1682874291.0,7.3193359375,185.6088050583555,,,,635,0.017058349000308226,1.7060001482605003e-06,,,58169.0,,0.002847562000170001,0.0004544859998532047,,1.0,0.002510748000077001,,,,,,,,0.14953276300002472,,,2454,462.0,0.1724056140005814,,,,,,,
,0.0,3.4,0.0,0.091684490048784,0.0,4.066666666666666,1682874291.0,,,5060.255744,3600.0,2239934.0,635,0.01763526200011256,,1594369.0,5585.793024,,28697.223168,,0.0004570129999592609,1.3550000000000182,,0.0025621069999033352,0.01634771335941061,,,11.400000000000006,4.533333333333333,4.4,2.719744,,0.0,8515.0,2455,,,2189651.0,3847.35232,203978.706944,13837.0,873.504768,102.15824968568434,0.0
0.0001,,,,,,,1682874291.0,7.482666015625,183.2678775884816,,,,635,,1.7399997886968777e-06,,,58201.0,,0.002911264999966079,,,1.0,,,,,,,,,0.15104040799997165,,,2456,463.0,0.17460779499970158,,,,,,,
0.0001,,,,,,,1682874291.0,7.1817626953125,185.5950979513243,,,,635,0.01700212299965642,1.8999999156221747e-06,,,58233.0,,0.0028880479999315867,0.00043425600006230525,,1.0,0.0025146349998976802,,,,,,,,0.14957738500015694,,,2457,464.0,0.17241834699962055,,,,,,,
0.0001,,,,,,,1682874292.0,7.1119384765625,187.6599529869874,,,,636,0.01769290499987619,1.5560003703285474e-06,,,58265.0,,0.0028489530000115337,0.00045974300019224756,,1.0,0.002562978999776533,,,,,,,,0.1469550619999609,,,2458,465.0,0.17052119800018772,,,,,,,
,0.0,3.4,0.0,0.0743773635127743,0.0,4.066666666666666,1682874292.0,,,5062.67648,3607.0,2242942.0,636,0.017134142000031716,,1596539.0,5585.793024,,28697.223168,,0.0004662299998017261,1.3570000000000846,,0.002580113000021811,0.08173687511718654,,,11.415999999999997,4.533333333333333,4.4,2.719744,,0.0,8515.0,2459,,,2193279.0,3847.35232,203995.615232,13862.0,873.504768,83.65010867473305,0.0
0.0001,,,,,,,1682874292.0,7.2115478515625,185.05721833251243,,,,636,,1.5240002539940178e-06,,,58297.0,,0.002796857000248565,,,1.0,,,,,,,,,0.14994062499999927,,,2460,466.0,0.17291949100035708,,,,,,,
0.0001,,,,,,,1682874292.0,7.1715087890625,182.76615559892477,,,,636,0.017208864000167523,2.143999608961167e-06,,,58329.0,,0.002995493000071292,0.0004612269999597629,,1.0,0.0026387580001028255,,,,,,,,0.15178063499979544,,,2461,467.0,0.1750871209997058,,,,,,,
0.0001,,,,,,,1682874293.0,7.09228515625,185.42791547779913,,,,637,0.01713230299992574,1.3649996617459692e-06,,,58361.0,,0.0031473539997932676,0.0004443670000000566,,1.0,0.002557446000082564,,,,,,,,0.1492909650000911,,,2462,468.0,0.17257379999955447,,,,,,,
,0.0,3.4,0.0,0.04346323550865107,0.0,4.066666666666666,1682874293.0,,,5058.347008,3617.0,2244935.0,637,0.01710428700016564,,1598241.0,5585.793024,,28697.223168,,0.0004500079999161244,1.3610000000001037,,0.002583556999979919,0.06130351675541393,,,11.436000000000007,4.533333333333333,4.4,2.719744,,0.0,8517.0,2463,,,2196784.0,3847.35232,203999.449088,13886.0,873.504768,67.44998454538378,0.0
0.0001,,,,,,,1682874293.0,7.283203125,186.54861155472585,,,,637,,1.6679996406310238e-06,,,58393.0,,0.002872213000046031,,,1.0,,,,,,,,,0.14852532499980953,,,2464,469.0,0.17153705799955787,,,,,,,
0.0001,,,,,,,1682874293.0,7.37158203125,185.29886732707413,,,,637,0.01706833399975949,1.7410002328688279e-06,,,58425.0,,0.0031321259998549067,0.0004435199998624739,,1.0,0.002580911000222841,,,,,,,,0.14946735400008038,,,2465,470.0,0.17269398600001296,,,,,,,
0.0001,,,,,,,1682874294.0,7.154296875,182.3770535013803,,,,638,0.017140033000032417,1.8820001059793867e-06,,,58457.0,,0.00312420000000202,0.00045200600015959935,,1.0,0.0025361019997944823,,,,,,,,0.15220644700002595,,,2466,471.0,0.17546067000012044,,,,,,,
,0.0,3.4,0.0,0.07912813373804004,0.0,4.066666666666666,1682874294.0,,,5063.135232,3621.0,2248827.0,638,0.01707326899986583,,1600913.0,5585.793024,,28697.223168,,0.00044312399995760643,1.36200000000008,,0.0025137970001196663,0.01634931576333659,,,11.451999999999998,4.533333333333333,4.4,2.719744,,0.0,8517.0,2467,,,2200006.0,3847.35232,203994.660864,13917.0,873.504768,115.6206367716152,0.0
0.0001,,,,,,,1682874294.0,7.0360107421875,186.23303267203258,,,,638,,1.7410002328688279e-06,,,58489.0,,0.002860863000023528,,,1.0,,,,,,,,,0.14893493999989005,,,2468,472.0,0.17182773400008955,,,,,,,
0.0001,,,,,,,1682874294.0,7.458984375,185.4222165855467,,,,638,0.017487265999989177,1.9659996723930817e-06,,,58521.0,,0.0028939660001015,0.00046336500008692383,,1.0,0.002514906000214978,,,,,,,,0.14921763499978624,,,2469,473.0,0.1725791039998512,,,,,,,
,0.0,3.4,0.0,0.06823267946194245,0.0,4.1000000000000005,1682874295.0,,,5065.281536,3624.0,2252143.0,639,0.017161169000246446,1.7950001165445428e-06,1603272.0,5585.793024,,28697.223168,,0.00044514999990497017,1.3630000000000564,,0.0024501099996996345,0.012262243559052382,,,11.463999999999999,4.7,4.433333333333334,2.719744,0.14930583500017747,0.0,8519.0,2470,,,2203358.0,3847.35232,203973.681152,13938.0,873.504768,91.3808814118258,0.0
