_runtime,02_timing/dataload_time_s,memory/total_memory_sys_MB,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,01_general/lr,01_general/step,01_general/step_based_sps,02_timing/opt_step_time_s,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,process/memory/dirty_pages_proc_count,process/memory/virtual_memory_size_proc_MB,_step,02_timing/forward_time_s,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,_timestamp,02_timing/backward_time_s,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,process/memory/text_resident_set_proc_MB,02_timing/step_time_s,01_general/minibatch_loss,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,process/memory/shared_memory_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,cpu/logical_core_count,cpu/interrupts/interrupts_count,01_general/locally_processed_samples
272,0.00290834299994458,,,,,0.0001,780.0,186.04570579201038,1.710999640636146e-06,,,,,,,0.0,,,1052,0.016653386000143655,,,,,,0.0026798029994097305,,,1680627021.0,0.14932366099947103,0.000433840999903623,,,,0.17200074499851326,6.9986572265625,,,,,,,,24992.0
272,,,5462.0,933441.0,4579.0,,,,,4428.599296,0.0,0.01634522868761834,87.23309678773866,0.0,5528.539136,,0.0,28238.04928,1053,,0.0,1677.0,3836.903424,3.0,0.6339999999999577,0.0026359949997640797,4.233333333333333,3.733333333333334,1680627021.0,,,4.864000000000033,0.0,2.719744,,,204805.95968,924637.0,869.888,0.08862178677820473,4.2,,676305.0,
272,0.003127222999864898,,,,,0.0001,781.0,184.2421596046464,1.6080002751550637e-06,,,,,,,0.0,,,1054,0.01799858899994433,,,,,,,,,1680627021.0,0.14940498899977683,0.0005160559994692449,,,,0.17368445999909454,7.181396484375,,,,,,,,25024.0
273,0.003068944000006013,,,,,0.0001,782.0,185.16131994709255,1.4200004443409853e-06,,,,,,,0.0,,,1055,0.01671904100021493,,,,,,0.0026522970001678914,,,1680627022.0,0.1499170500001128,0.00046352000026672613,,,,0.1728222720012127,7.409423828125,,,,,,,,25056.0
273,,,5492.0,937580.0,4598.0,,,,1.7040001694113016e-06,4409.237504,0.0,0.11851866628002554,105.03928325659267,0.0,5528.539136,,0.0,28238.04928,1056,0.016967325000223354,0.0,1687.0,3836.903424,3.0,0.6379999999999768,0.0026392280005893554,4.166666666666666,3.733333333333334,1680627022.0,0.14860039500035782,0.00045299699922907166,4.8799999999999955,0.0,2.719744,,,204805.992448,928375.0,869.888,0.07733885759722105,4.2,,679035.0,
273,0.002980895000291639,,,,,0.0001,783.0,186.43396476248654,,,,,,,,0.0,,,1057,,,,,,,,,,1680627022.0,,,,,,0.17164254400086065,7.2994384765625,,,,,,,,25088.0
273,0.0030410219997065724,,,,,0.0001,784.0,185.54003264401837,1.424999936716631e-06,,,,,,,0.0,,,1058,0.01692057900072541,,,,,,0.0025512829997751396,,,1680627022.0,0.14945756700035417,0.0004976420004823012,,,,0.17246951800098032,7.0042724609375,,,,,,,,25120.0
274,0.002803947999382217,,,,,0.0001,785.0,184.81625109276135,1.641999915591441e-06,,,,,,,0.0,,,1059,0.016789424000307918,,,,,,0.002696917999855941,,,1680627023.0,0.15040826499989635,0.00044474999958765693,,,,0.17314494699894567,7.0987548828125,,,,,,,,25152.0
274,,,5511.0,941416.0,4624.0,,,,1.5019995771581307e-06,4406.82496,0.0,0.016347238919286432,94.51701353885716,0.0,5528.539136,,0.0,28238.04928,1060,0.01687440699970466,0.0,1691.0,3836.919808,3.0,0.63900000000001,0.002676764000170806,4.166666666666666,3.733333333333334,1680627023.0,0.1487501309993604,0.000460190000012517,4.896000000000015,0.0,2.719744,,,204808.900608,932067.0,869.904384,0.0789185308458312,4.2,,681652.0,
274,0.0031362800000351854,,,,,0.0001,786.0,186.155527336387,,,,,,,,0.0,,,1061,,,,,,,,,,1680627023.0,,,,,,0.17189927399886074,7.369140625,,,,,,,,25184.0
274,0.0029102779999448103,,,,,0.0001,787.0,185.45832086007056,1.725999936752487e-06,,,,,,,0.0,,,1062,0.016904389999581326,,,,,,0.0027407929992477875,,,1680627023.0,0.14953103700008796,0.0004572830002871342,,,,0.17254550699908577,7.1314697265625,,,,,,,,25216.0
275,0.0031386779992317315,,,,,0.0001,788.0,184.20956633534317,1.7940001271199435e-06,,,,,,,0.0,,,1063,0.016767457000241848,,,,,,0.0026604450004015234,,,1680627024.0,0.15070102200024849,0.000445794999905047,,,,0.17371519100015576,7.275390625,,,,,,,,25248.0
275,,,5526.0,944559.0,4645.0,,,,1.925000105984509e-06,4409.09824,0.0,0.016347032818632302,84.82346020835496,0.0,5528.539136,,0.0,28238.04928,1064,0.016903348999221635,0.0,1695.0,3836.903424,3.0,0.6409999999999627,0.002497088000382064,4.166666666666666,3.733333333333334,1680627024.0,0.14844412099955662,0.0004513650001172209,4.912000000000035,0.0,2.719744,,,204806.131712,935555.0,869.888,0.06667322515378078,4.2,,683907.0,
275,0.0030688659999213996,,,,,0.0001,789.0,186.7340468472179,,,,,,,,0.0,,,1065,,,,,,,,,,1680627024.0,,,,,,0.17136671399930492,7.4505615234375,,,,,,,,25280.0
275,0.00297033900005772,,,,,0.0001,790.0,185.53082115981127,1.7850006770459004e-06,,,,,,,0.0,,,1066,0.016831283000101394,,,,,,0.002724692999436229,,,1680627024.0,0.14948789099980786,0.00046208999992813915,,,,0.1724780810000084,7.5015869140625,,,,,,,,25312.0
276,0.0030102970004008966,,,,,0.0001,791.0,185.0210218557321,1.4540000847773626e-06,,,,,,,0.0,,,1067,0.01676994200079207,,,,,,0.002663383000253816,,,1680627025.0,0.14998294399993028,0.0005252999999356689,,,,0.17295332000139751,7.205078125,,,,,,,,25344.0
276,,,5546.0,949228.0,4672.0,,,,1.7350002963212319e-06,4405.600256,0.0,0.016349393558282247,89.16255938074676,0.0,5528.539136,,0.0,28238.04928,1068,0.017385961999934807,0.0,1699.0,3836.919808,3.0,0.6419999999999959,0.002732789999754459,4.166666666666666,3.733333333333334,1680627025.0,0.1492941080005039,0.0004495389994190191,4.927999999999997,0.0,2.719744,,,204810.620928,939240.0,869.904384,0.07314118350909278,4.2,,686900.0,
276,0.0030277119994934765,,,,,0.0001,792.0,185.08680854799064,,,,,,,,0.0,,,1069,,,,,,,,,,1680627025.0,,,,,,0.172891845999402,7.08642578125,,,,,,,,25376.0
276,0.003018362000148045,,,,,0.0001,793.0,185.01045095262734,2.0079996829736046e-06,,,,,,,0.0,,,1070,0.016738841999540455,,,,,,0.0026036270000986406,,,1680627025.0,0.1501552379995701,0.00044512499971460784,,,,0.1729632019987548,6.960205078125,,,,,,,,25408.0
277,0.0030924530001357198,,,,,0.0001,794.0,185.41736141364174,1.948999852174893e-06,,,,,,,0.0,,,1071,0.017054398000254878,,,,,,0.0026025100005426793,,,1680627026.0,0.14937302199996338,0.0004592909999701078,,,,0.17258362300071894,7.2423095703125,,,,,,,,25440.0
277,,,5558.0,952743.0,4693.0,,,,,4424.76544,0.0,0.016348141156902782,87.17234374165503,0.0,5528.539136,,0.0,28238.04928,1072,0.016983804000119562,0.0,1703.0,3836.903424,3.0,0.6429999999999723,0.002693202999580535,4.166666666666666,3.733333333333334,1680627026.0,,0.00047074600024643587,4.944000000000017,0.0,2.719744,,,204790.960128,942935.0,869.888,0.07352672274173622,4.2,,689333.0,
277,0.0028237299993634224,,,,,0.0001,795.0,184.94119658934378,1.6109997886815108e-06,,,,,,,0.0,,,1073,,,,,,,,,,1680627026.0,0.1500548770000023,,,,,0.17302797099910094,7.1553955078125,,,,,,,,25472.0
278,0.002869699000257242,,,,,0.0001,796.0,183.51040424192712,1.6320000213454477e-06,,,,,,,0.0,,,1074,0.016679164999914065,,,,,,0.0026818900005309843,,,1680627027.0,0.15171254699998826,0.00043210100011492614,,,,0.17437703400082682,7.298828125,,,,,,,,25504.0
278,0.002896424000027764,,,,,0.0001,797.0,185.11277588253233,1.8549999367678538e-06,,,,,,,0.0,,,1075,0.01675588199941558,,,,,,0.002671336999810592,,,1680627027.0,0.1500973599995632,0.0004447349992915406,,,,0.17286759299804544,7.3994140625,,,,,,,,25536.0
278,,,5572.0,957335.0,4719.0,,,,,4438.663168,0.0,0.11034709140840106,98.42214210351422,0.0,5528.539136,,0.0,28238.04928,1076,0.01701875900016603,0.0,1717.0,3836.919808,3.0,0.6469999999999914,0.002671362000000954,4.1000000000000005,3.7000000000000006,1680627027.0,,0.00044403900028555654,4.968000000000018,0.0,2.719744,,,204777.558016,946716.0,869.904384,0.07418734574480979,4.2,,692335.0,
278,0.0030790839991823304,,,,,0.0001,798.0,186.6891739141793,1.6629992387606762e-06,,,,,,,0.0,,,1077,,,,,,,,,,1680627027.0,0.1481929970004785,,,,,0.17140790399935213,7.2347412109375,,,,,,,,25568.0
279,0.002747530000306142,,,,,0.0001,799.0,186.16058477316537,2.0889992811135016e-06,,,,,,,0.0,,,1078,0.01659399999971356,,,,,,0.0024312650002684677,,,1680627028.0,0.1496846430000005,0.0004350770004748483,,,,0.17189460400004464,7.138671875,,,,,,,,25600.0
279,0.002906730000177049,,,,,0.0001,800.0,184.82046317774441,1.9290000636829063e-06,,,,,,,0.0,,,1079,0.016668035999828135,,,,,,0.002680573000361619,,,1680627028.0,0.15042786899994098,0.00045586400028696517,,,,0.17314100100065843,7.1968994140625,,,,,,,,25632.0
279,,,5588.0,960057.0,4744.0,,,,,4446.80192,0.0,0.016347736693241965,77.84357177233967,0.0,5528.539136,,0.0,28238.04928,1080,0.016741569999794592,0.0,1721.0,3836.903424,3.0,0.6490000000000009,0.0024388780002482235,4.1000000000000005,3.7000000000000006,1680627028.0,,0.0005182919994695112,4.9879999999999995,0.0,2.719744,,,204787.757056,950085.0,869.888,0.4057639156304371,4.2,,694323.0,
279,0.0029187049995016423,,,,,0.0001,801.0,183.99453080811148,1.7440006558899768e-06,,,,,,,0.0,,,1081,,,,,,,,,,1680627028.0,0.1512990240007639,,,,,0.17391821300043375,7.20166015625,,,,,,,,25664.0
280,0.0027065540007242817,,,,,0.0001,802.0,186.3188046443028,1.979000444407575e-06,,,,,,,0.0,,,1082,0.016967583999758062,,,,,,0.0026868979994105757,,,1680627029.0,0.14892286299982516,0.00046275500062620267,,,,0.1717486330007887,7.0484619140625,,,,,,,,25696.0
280,0.00316610300069442,,,,,0.0001,803.0,184.61493230793954,1.5989999155863188e-06,,,,,,,0.0,,,1083,0.01691649599979428,,,,,,0.002727471000071091,,,1680627029.0,0.15004608300023392,0.0004760060000990052,,,,0.1733337580008083,7.1046142578125,,,,,,,,25728.0
280,,,5608.0,963467.0,4770.0,,,,,4451.045376,0.0,0.01634807115214467,95.18757821751915,0.0,5528.539136,,0.0,28238.04928,1084,0.01688758299951587,0.0,1725.0,3836.919808,3.0,0.6499999999999773,0.002472270999533066,4.1000000000000005,3.7000000000000006,1680627029.0,,0.0004529230000116513,5.008000000000038,0.0,2.719744,,,204783.5136,953537.0,869.904384,0.061017898373785046,4.2,,696671.0,
280,0.003053964000173437,,,,,0.0001,804.0,183.46018592442806,2.068999492621515e-06,,,,,,,0.0,,,1085,,,,,,,,,,1680627029.0,0.15155595600026572,,,,,0.17442476599899237,7.0482177734375,,,,,,,,25760.0
281,0.002828044999660051,,,,,0.0001,805.0,184.55643516044017,1.835000148275867e-06,,,,,,,0.0,,,1086,0.01756387800014636,,,,,,0.0026596950001476216,,,1680627030.0,0.14988428899960127,0.00045095600034983363,,,,0.1733886980000534,7.16259765625,,,,,,,,25792.0
281,0.0030734949996258365,,,,,0.0001,806.0,185.46856462406768,1.7860002117231488e-06,,,,,,,0.0,,,1087,0.016983704999802285,,,,,,0.002511650000087684,,,1680627030.0,0.14949593499932234,0.00046940599986555753,,,,0.17253597699891543,7.2200927734375,,,,,,,,25824.0
281,,,5626.0,966919.0,4791.0,,,,,4450.066432,0.0,0.01634463387101243,95.63694598650648,0.0,5528.539136,,0.0,28238.04928,1088,,0.0,1729.0,3836.903424,3.0,0.6510000000000105,0.0026818679998541484,4.1000000000000005,3.7000000000000006,1680627030.0,,,5.024000000000001,0.0,2.719744,,,204784.492544,956920.0,869.888,0.0677169035341136,4.2,,699026.0,
281,0.00269118000051094,,,,,0.0001,807.0,186.34621592995305,2.007000148296356e-06,,,,,,,0.0,,,1089,0.01770969300014258,,,,,,,,,1680627030.0,0.14819923699997162,0.0004393839999465854,,,,0.17172336900057417,7.2169189453125,,,,,,,,25856.0
282,0.0031861099996604025,,,,,0.0001,808.0,183.92540684515845,1.7459997252444737e-06,,,,,,,0.0,,,1090,0.01693525199971191,,,,,,0.0026502330001676455,,,1680627031.0,0.15072495599997637,0.00048527899980399525,,,,0.17398357599904557,7.240966796875,,,,,,,,25888.0
282,,,5662.0,969769.0,4810.0,,,,1.8809996618074365e-06,4453.015552,0.0,0.012261759286667291,83.93946176083395,0.0,5528.539136,,0.0,28238.04928,1091,0.01672686199981399,0.0,1732.0,3836.903424,3.0,0.6519999999999868,0.002547426999626623,4.1000000000000005,3.7000000000000006,1680627031.0,0.1506919409994225,0.00047593700037396047,5.0400000000000205,0.0,2.719744,,,204762.710016,959808.0,869.888,0.06167601055168787,4.2,,701164.0,
282,0.003150274000290665,,,,,0.0001,809.0,184.33782644198118,,,,,,,,0.0,,,1092,,,,,,,,,,1680627031.0,,,,,,0.17359432199918956,7.50390625,,,,,,,,25920.0
282,0.002989435000017693,,,,,0.0001,810.0,185.8819293908291,2.568999661889393e-06,,,,,,,0.0,,,1093,0.017119080999691505,,,,,,0.0026871810005104635,,,1680627031.0,0.14888579699982074,0.0004682279995904537,,,,0.17215229099929275,7.1798095703125,,,,,,,,25952.0
283,0.002831353999681596,,,,,0.0001,811.0,187.3591684802699,1.6590001905569807e-06,,,,,,,0.0,,,1094,0.017134314000031736,,,,,,0.0024271849997603567,,,1680627032.0,0.14785450300041703,0.0005459359999804292,,,,0.1707949510000617,7.0892333984375,,,,,,,,25984.0
283,,,5679.0,972788.0,4836.0,,,,1.588000486663077e-06,4445.458432,0.0,0.0858235759640423,87.56487980582597,0.0,5528.539136,,0.0,28238.04928,1095,0.016807730000437004,0.0,1739.0,3836.919808,3.0,0.6549999999999727,0.002663456000846054,4.300000000000001,3.766666666666666,1680627032.0,0.15036875199984934,0.0004674009996961104,5.05600000000004,0.0,2.719744,,,204770.308096,961960.0,869.904384,0.07404997341986255,4.233333333333333,,703466.0,
283,0.0028462729997045244,,,,,0.0001,812.0,184.8053076073462,,,,,,,,0.0,,,1096,,,,,,,,,,1680627032.0,,,,,,0.1731552000010197,7.215576171875,,,,,,,,26016.0
283,0.0029493859992726357,,,,,0.0001,813.0,184.64649932795015,1.806999534892384e-06,,,,,,,0.0,,,1097,0.016933676000007836,,,,,,0.0025932539992936654,,,1680627032.0,0.1503686240002935,0.0004573779997372185,,,,0.17330412499813974,7.2271728515625,,,,,,,,26048.0
284,0.003093051000178093,,,,,0.0001,814.0,187.2971283104406,1.895000423246529e-06,,,,,,,0.0,,,1098,0.01696764799999073,,,,,,0.0025652889999037143,,,1680627033.0,0.14778324100007012,0.000440400999650592,,,,0.1708515250002165,7.2830810546875,,,,,,,,26080.0
284,,,5695.0,975251.0,4856.0,,,,2.0529996618279256e-06,4450.095104,0.0,0.061307221163081814,75.93182727572787,0.0,5528.539136,,0.0,28238.04928,1099,0.016662398999869765,0.0,1747.0,3836.903424,3.0,0.6569999999999823,0.002649946000019554,4.300000000000001,3.766666666666666,1680627033.0,0.14966169499984971,0.00043233999986114213,5.076000000000022,0.0,2.719744,,,204765.712384,964670.0,869.888,0.05706041886593089,4.233333333333333,,705414.0,
284,0.0027580380001381855,,,,,0.0001,815.0,185.86661975612827,,,,,,,,0.0,,,1100,,,,,,,,,,1680627033.0,,,,,,0.1721664709994002,7.0208740234375,,,,,,,,26112.0
284,0.0030034130004423787,,,,,0.0001,816.0,183.4054370789635,1.6829999367473647e-06,,,,,,,0.0,,,1101,0.01662599700011924,,,,,,0.002417635000711016,,,1680627033.0,0.15198346899978787,0.00044463699941843515,,,,0.1744768340004157,7.196044921875,,,,,,,,26144.0
285,0.0028770989993063267,,,,,0.0001,817.0,185.3482197559677,1.788999725249596e-06,,,,,,,0.0,,,1102,0.016946076999374782,,,,,,0.0026838630001293495,,,1680627034.0,0.14969217499947263,0.0004469999994398677,,,,0.1726480029974482,7.1260986328125,,,,,,,,26176.0
285,,,5712.0,979332.0,4881.0,,,,1.5900004655122757e-06,4446.810112,0.0,0.01634853008314344,91.73600074083001,0.0,5528.539136,,0.0,28238.04928,1103,0.01705942100034008,0.0,1751.0,3836.919808,3.0,0.6589999999999918,0.0026495219999560504,4.300000000000001,3.766666666666666,1680627034.0,0.14953072200023598,0.0004889650008408353,5.092000000000041,0.0,2.719744,,,204769.050624,968413.0,869.904384,0.08195818278327842,4.233333333333333,,708128.0,
285,0.0030063519998293486,,,,,0.0001,818.0,185.25318425151468,,,,,,,,0.0,,,1104,,,,,,,,,,1680627034.0,,,,,,0.1727365720016678,7.142822265625,,,,,,,,26208.0
285,0.0028245549992789165,,,,,0.0001,819.0,185.0124362466763,1.8210002963314764e-06,,,,,,,0.0,,,1105,0.016832670999974653,,,,,,0.0025240149998353445,,,1680627034.0,0.15029091100041114,0.0004873730003964738,,,,0.17296134600019286,7.2001953125,,,,,,,,26240.0
286,0.0031013879997772165,,,,,0.0001,820.0,185.7865314602922,1.7250004020752385e-06,,,,,,,0.0,,,1106,0.016719285999897693,,,,,,0.0026700500002334593,,,1680627035.0,0.14930862900018838,0.00043961000028502895,,,,0.17224068800078385,7.067138671875,,,,,,,,26272.0
286,,,5732.0,982273.0,4903.0,,,,1.6539997886866331e-06,4448.944128,0.0,0.016349525811388963,79.3219518016708,0.0,5528.539136,,0.0,28238.04928,1107,0.01681406799980323,0.0,1755.0,3836.903424,3.0,0.6599999999999682,0.0024639419998493395,4.300000000000001,3.766666666666666,1680627035.0,0.1498209000001225,0.000446224000370421,5.108000000000004,0.0,2.719744,,,204766.916608,971866.0,869.888,0.07234345847065204,4.233333333333333,,710264.0,
286,0.0029757590000372147,,,,,0.0001,821.0,185.48300240434838,,,,,,,,0.0,,,1108,,,,,,,,,,1680627035.0,,,,,,0.17252254699997138,7.328857421875,,,,,,,,26304.0
287,0.002875907000088773,,,,,0.0001,822.0,185.16065032790814,1.6009998944355175e-06,,,,,,,0.0,,,1109,0.017032566999660048,,,,,,0.002713067000513547,,,1680627036.0,0.14973920099964744,0.00046055399980104994,,,,0.1728228969996053,7.343017578125,,,,,,,,26336.0
287,0.0029729100006079534,,,,,0.0001,823.0,184.63356782447437,1.8240007193526253e-06,,,,,,,0.0,,,1110,0.0166387429999304,,,,,,0.002619832000164024,,,1680627036.0,0.15063005499996507,0.0004528990002654609,,,,0.17331626300165226,7.302001953125,,,,,,,,26368.0
287,,,5747.0,985225.0,4931.0,,,,,4445.405184,0.0,0.016347534468916486,81.98362769433177,0.0,5528.539136,,0.0,28238.04928,1111,0.01717865799946594,0.0,1759.0,3836.919808,3.0,0.6610000000000014,0.0024861699994289665,4.300000000000001,3.766666666666666,1680627036.0,,0.000507337999806623,5.124000000000024,0.0,2.719744,,,204770.951168,975481.0,869.904384,0.09645683910867547,4.233333333333333,,712457.0,
287,0.0029324130000532023,,,,,0.0001,824.0,185.67895043078352,1.4440001905313693e-06,,,,,,,0.0,,,1112,,,,,,,,,,1680627036.0,0.1492344600001161,,,,,0.17234048299906135,7.6671142578125,,,,,,,,26400.0
288,0.0028702800000246498,,,,,0.0001,825.0,186.5526093338281,1.997000254050363e-06,,,,,,,0.0,,,1113,0.016883805000361463,,,,,,0.0026747109995994833,,,1680627037.0,0.148616043000402,0.0004865459995926358,,,,0.17153338200023427,7.1129150390625,,,,,,,,26432.0
288,0.0030854710003040964,,,,,0.0001,826.0,186.79285987698452,1.582000550115481e-06,,,,,,,0.0,,,1114,0.016691324999555945,,,,,,0.0024544149991925224,,,1680627037.0,0.14859607099970162,0.0004838939994442626,,,,0.17131275799874857,7.3734130859375,,,,,,,,26464.0
288,,,5762.0,988945.0,4952.0,,,,,4448.632832,0.0,0.057235718525077126,91.21801307188933,0.0,5528.539136,,0.0,28238.04928,1115,0.016770848999840382,0.0,1765.0,3836.903424,3.0,0.6629999999999541,0.0026901299997916794,4.2,3.766666666666666,1680627037.0,,0.00045948000024509383,5.140000000000043,0.0,2.719744,,,204786.556928,978889.0,869.888,0.05817793598883374,4.2,,714935.0,
288,0.0026952409998557414,,,,,0.0001,827.0,185.76688170952968,1.6519998098374344e-06,,,,,,,0.0,,,1116,,,,,,,,,,1680627037.0,0.14964155500001652,,,,,0.17225890699955926,7.3759765625,,,,,,,,26496.0
289,0.00300262400014617,,,,,0.0001,828.0,182.58031875065205,1.5619998521287926e-06,,,,,,,0.0,,,1117,0.01681042900054308,,,,,,0.002641901999595575,,,1680627038.0,0.15231196500008082,0.0004968490002283943,,,,0.17526533100044617,7.0625,,,,,,,,26528.0
289,0.0028914599997733603,,,,,0.0001,829.0,186.28249147164442,1.5460000213352032e-06,,,,,,,0.0,,,1118,0.016815298999972583,,,,,,0.0025200090003636433,,,1680627038.0,0.14908352400016156,0.0004702750002252287,,,,0.1717821130005177,6.861083984375,,,,,,,,26560.0
289,,,5776.0,991882.0,4983.0,,,,,4452.61824,0.0,0.07356359009757395,87.82007976319524,0.0,5528.539136,,0.0,28238.04928,1119,0.01690964099998382,0.0,1774.0,3836.919808,3.0,0.6669999999999732,0.002723699999478413,4.2,3.766666666666666,1680627038.0,,0.000452667999525147,5.164000000000044,0.0,2.719744,,,204782.57152,982369.0,869.904384,0.3926105406628853,4.2,,717082.0,
289,0.0030194909995771013,,,,,0.0001,830.0,186.17287322039473,2.0469997252803296e-06,,,,,,,0.0,,,1120,,,,,,,,,,1680627038.0,0.14877571099987108,,,,,0.17188325799816084,7.225341796875,,,,,,,,26592.0
290,0.0029570099995908095,,,,,0.0001,831.0,184.43706235182975,1.577999682922382e-06,,,,,,,0.0,,,1121,0.017143515000498155,,,,,,0.002486581999619375,,,1680627039.0,0.1504727230003482,0.0004395119995024288,,,,0.1735009199992419,7.2724609375,,,,,,,,26624.0
290,0.002946597000118345,,,,,0.0001,832.0,186.02469698658902,1.7579995983396657e-06,,,,,,,0.0,,,1122,0.017018959000779432,,,,,,0.0027353300001777825,,,1680627039.0,0.1488564530000076,0.00046107300022413256,,,,0.17202017000090564,7.3099365234375,,,,,,,,26656.0
290,,,5793.0,994786.0,5008.0,,,,,4451.098624,0.0,0.016357071677606486,88.01096528269265,0.0,5528.539136,,0.0,28238.04928,1123,0.017068426000150794,0.0,1778.0,3836.903424,3.0,0.6680000000000064,0.002652512000167917,4.2,3.766666666666666,1680627039.0,,0.0004975840001861798,5.180000000000007,0.0,2.719744,,,204784.091136,985545.0,869.888,0.06382292956888914,4.2,,719187.0,
290,0.0032265390000247862,,,,,0.0001,833.0,186.21448033607052,1.7630000002100132e-06,,,,,,,0.0,,,1124,,,,,,,,,,1680627039.0,0.14839802900041832,,,,,0.1718448530009482,7.0762939453125,,,,,,,,26688.0
291,0.0030131109997455496,,,,,0.0001,834.0,182.94697295771547,1.5080004232004285e-06,,,,,,,0.0,,,1125,0.016693609999492764,,,,,,0.002505919999748585,,,1680627040.0,0.15224926199971378,0.00045066100028634537,,,,0.17491407199941023,7.2142333984375,,,,,,,,26720.0
291,,,5803.0,997520.0,5025.0,,,,2.032999873335939e-06,4450.304,0.0,0.012261765113786268,85.18108524791172,0.0,5528.539136,,0.0,28238.04928,1126,0.01672995299941249,0.0,1781.0,3836.903424,3.0,0.6689999999999827,0.0026470840002730256,4.2,3.766666666666666,1680627040.0,0.15082357600022078,0.00046124699929350754,5.192000000000007,0.0,2.719744,,,204765.06112,988776.0,869.888,0.058985795859467685,4.2,,721184.0,
291,0.002837944000020798,,,,,0.0001,835.0,184.43608755662402,,,,,,,,0.0,,,1127,,,,,,,,,,1680627040.0,,,,,,0.17350183699909394,7.123779296875,,,,,,,,26752.0
291,0.0030161250006131013,,,,,0.0001,836.0,186.7501154887119,2.306999704160262e-06,,,,,,,0.0,,,1128,0.016686273999766854,,,,,,0.0024774020002951147,,,1680627040.0,0.14868845899945882,0.0004814020003323094,,,,0.17135196900017036,7.181884765625,,,,,,,,26784.0
