02_timing/forward_time_s,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,_runtime,01_general/lr,03_hivemind/global_epoch,memory/used_memory_sys_percent,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,01_general/step,cpu/logical_core_count,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,03_hivemind/num_peers,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_one_min_percent,01_general/minibatch_loss,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,_step,_timestamp,02_timing/backward_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,process/voluntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB
0.006632335000176681,0.0866788789999191,0.0008477449991914909,,,,171,0.0001,2.0,,0.00221412899918505,45049.0,,,,,52.0,,,,,,,0.10796080399904895,2.0,,,6.9547119140625,0.00012953300029039383,,,1.0,,,,,1580,1680691050.0,0.011458183000286226,,,,,,,
0.006556796999575454,0.0005124739991515526,0.0008055530006458866,,,,171,0.0001,2.0,,0.002480117000231985,45081.0,,,,,53.0,,,,,,,0.02243301100043027,2.0,,,6.928466796875,0.00012048400003550341,,,1.0,,,,,1581,1680691050.0,0.011957586000789888,,,,,,,
0.006632695999542193,0.07551326599968888,0.0010118109994436963,,,,171,0.0001,2.0,,0.002314940000360366,45113.0,,,,,54.0,,,,,,,0.09700214599888568,2.0,,,7.107177734375,0.00013185900024836883,,,1.0,,,,,1582,1680691050.0,0.011397573999602173,,,,,,,
0.006601428000067244,0.0004622979995474452,0.0008280170004582033,,,,171,0.0001,2.0,,0.002407599999969534,45145.0,,,,,55.0,,,,,,,0.021255910000945732,2.0,,,7.0185546875,0.0001195030008602771,,,1.0,,,,,1583,1680691050.0,0.010837064000043028,,,,,,,
0.006613445999391843,0.06514975600020989,0.0007819709999239421,,,,171,0.0001,2.0,,0.002235617999758688,45177.0,,,,,56.0,,,,,,,0.08313989299858804,2.0,,,7.0316162109375,0.00013188999946578406,,,1.0,,,,,1584,1680691050.0,0.008227211999837891,,,,,,,
0.006313512999440718,0.0004940629996781354,0.0007552690003649332,,,,171,0.0001,2.0,,0.002579211000011128,45209.0,,,,,57.0,,,,,,,0.018076726999424864,2.0,,,7.0589599609375,0.0001223859999299748,,,1.0,,,,,1585,1680691050.0,0.007812284999999974,,,,,,,
0.00670950299991091,0.07580880400018941,0.0007432649999827845,,,,172,0.0001,2.0,,0.0023193749993879464,45241.0,,,,,58.0,,,,,,,0.09395330399911472,2.0,,,6.9742431640625,0.00013308999950822908,,,1.0,,,,,1586,1680691051.0,0.008239267000135442,,,,,,,
0.00638415299999906,0.0007312669995371834,0.0007558830002381001,,,,172,0.0001,2.0,,0.0023725660003037774,45273.0,,,,,59.0,,,,,,,0.018206642999757605,2.0,,,6.9959716796875,0.00012380499993014382,,,1.0,,,,,1587,1680691051.0,0.00783896899974934,,,,,,,
,,,0.0,2164.0,4073.459712,172,,,3.3,,,985.759744,0.0,488.08007740005996,2.719744,,,204179.673088,1620545.0,0.8279999999999745,0.0,3.285020006886783,,,1657519.0,5.533333333333333,,,6.972000000000008,5987.684352,,9221.0,0.06941671454911043,4.866666666666666,4.500000000000001,1588,1680691051.0,,4996.03456,,1375319.0,0.0,0.0,18825.0,21437.628416
0.0066912640004375135,0.11120805000064138,0.0007892519997767522,,,,172,0.0001,2.0,,0.002238752000266686,45305.0,,,,,60.0,,,,,,,0.12902207800107135,2.0,,,6.965087890625,0.0001322859998253989,,,1.0,,,,,1589,1680691051.0,0.00796247400012362,,,,,,,
0.006387789000655175,0.0005159310003364226,0.0007330629996431526,,,,172,0.0001,2.0,,0.002395495999735431,45337.0,,,,,61.0,,,,,,,0.01797045600051206,2.0,,,7.0936279296875,0.00012301400056458078,,,1.0,,,,,1590,1680691051.0,0.007815162999577296,,,,,,,
0.006610138000723964,0.14294219200019143,0.0007363099994108779,,,,172,0.0001,2.0,,0.002261968999846431,45369.0,,,,,62.0,,,,,,,0.16043385099965235,2.0,,,7.055908203125,0.00013139299971953733,,,1.0,,,,,1591,1680691051.0,0.007751848999760114,,,,,,,
0.006322988000647456,0.0004862099995079916,0.0006870670003991108,,,,172,0.0001,2.0,,0.0024410240002907813,45401.0,,,,,63.0,,,,,,,0.01727043800019601,2.0,,,7.072265625,0.00011745799929485656,,,1.0,,,,,1592,1680691051.0,0.007215691000055813,,,,,,,
0.006611429000258795,0.07325910899999144,0.0007780420000926824,,,,172,0.0001,2.0,,0.002325172000382736,45433.0,,,,,64.0,,,,,,,0.09076645500135783,2.0,,,7.0191650390625,0.00013731600029132096,,,1.0,,,,,1593,1680691051.0,0.007655387000340852,,,,,,,
0.006623352999667986,0.02654801399967255,0.0007172270006776671,,,,172,0.0001,2.0,,0.0022789360000388115,45465.0,,,,,65.0,,,,,,,0.04372896800032322,2.0,,,7.0823974609375,0.00013125500026944792,,,1.0,,,,,1594,1680691051.0,0.0074301829999967595,,,,,,,
0.0072851069999160245,0.060405247000744566,0.0007821330000297166,,,,172,0.0001,2.0,,0.0022927260006326833,45497.0,,,,,66.0,,,,,,,0.07840494800166198,2.0,,,6.921630859375,0.00014436800029216101,,,1.0,,,,,1595,1680691051.0,0.007495367000046826,,,,,,,
0.006613720999666839,0.018991088000802847,0.0007253210005728761,,,,172,0.0001,2.0,,0.0023468520003007143,45529.0,,,,,67.0,,,,,,,0.03634113800126215,2.0,,,6.8944091796875,0.00013037999997322913,,,1.0,,,,,1596,1680691051.0,0.007533775999945647,,,,,,,
0.006642448000093282,0.07070281199958117,0.0007896440001786686,,,,172,0.0001,2.0,,0.00232717299968499,45561.0,,,,,68.0,,,,,,,0.08818087699910393,2.0,,,6.9622802734375,0.00013240800035418943,,,1.0,,,,,1597,1680691051.0,0.007586391999211628,,,,,,,
0.006646243999966828,0.022458858999925724,0.0007473180003216839,,,,172,0.0001,2.0,,0.0024047060005614185,45593.0,,,,,69.0,,,,,,,0.040007629000683664,2.0,,,7.0828857421875,0.00012734899974020664,,,1.0,,,,,1598,1680691051.0,0.007623153000167804,,,,,,,
0.006594706000214501,0.05134423399977095,0.0007879189997765934,,,,172,0.0001,2.0,,0.0023707909995209775,45625.0,,,,,70.0,,,,,,,0.06878846199924737,2.0,,,7.0921630859375,0.00013226999999460531,,,1.0,,,,,1599,1680691051.0,0.007558541999969748,,,,,,,
0.00661868599945592,0.03136606099997152,0.0007728210002824198,,,,172,0.0001,2.0,,0.0023221520004881313,45657.0,,,,,71.0,,,,,,,0.04884329200012871,2.0,,,7.0992431640625,0.00013158000001567416,,,1.0,,,,,1600,1680691051.0,0.007631991999915044,,,,,,,
,,,0.0,2180.0,4073.463808,173,,,3.3,,,985.759744,0.0,468.8223743551874,2.719744,,,204164.38272,1646203.0,0.8360000000000127,0.0,2.63991012878907,,,1690073.0,5.533333333333333,,,7.036000000000001,5987.684352,,9233.0,0.1347758160210643,4.866666666666666,4.500000000000001,1601,1680691052.0,,4992.06144,,1397135.0,0.0,0.0,18982.0,21456.904192
0.0065064860000347835,0.44345257800068794,0.0007730950001132442,,,,173,0.0001,2.0,,0.0022501080002257368,45689.0,,,,,72.0,,,,,,,0.46062142700066033,2.0,,,7.10107421875,0.00013123299959261203,,,1.0,,,,,1602,1680691052.0,0.0075079270000060205,,,,,,,
0.006233990000509948,0.00047608400018361863,0.0006785360001231311,,,,173,0.0001,2.0,,0.0024585290002505644,45721.0,,,,,73.0,,,,,,,0.01722290700126905,2.0,,,7.0538330078125,0.00011491100030980306,,,1.0,,,,,1603,1680691052.0,0.007260856999891985,,,,,,,
0.006475474000581016,0.07015056499949424,0.0007194119998530368,,,,173,0.0001,2.0,,0.002323712000361411,45753.0,,,,,74.0,,,,,,,0.08734966100018937,2.0,,,6.9732666015625,0.00013341399971977808,,,1.0,,,,,1604,1680691052.0,0.007547084000179893,,,,,,,
0.006495400999483536,0.0006109470004957984,0.0006986000007600524,,,,173,0.0001,2.0,,0.002463891999468615,45785.0,,,,,75.0,,,,,,,0.017920467000294593,2.0,,,6.896728515625,0.00013023500014242018,,,1.0,,,,,1605,1680691052.0,0.007521391999944171,,,,,,,
0.007047639999655075,0.06909538000036264,0.0007216730000436655,,,,173,0.0001,2.0,,0.002287399999659101,45817.0,,,,,76.0,,,,,,,0.08678086200052348,2.0,,,7.1812744140625,0.0001300290005019633,,,1.0,,,,,1606,1680691052.0,0.007498740000301041,,,,,,,
0.006324166000013065,0.0005040790001658024,0.0007254949996422511,,,,173,0.0001,2.0,,0.0024165659997379407,45849.0,,,,,77.0,,,,,,,0.017510716999822762,2.0,,,7.0880126953125,0.00012172700007795356,,,1.0,,,,,1607,1680691052.0,0.007418684000185749,,,,,,,
0.006561446999512555,0.07068052099930355,0.0007857709997551865,,,,173,0.0001,2.0,,0.0023358300004474586,45881.0,,,,,78.0,,,,,,,0.08798502099853067,2.0,,,7.0787353515625,0.0001346179997199215,,,1.0,,,,,1608,1680691052.0,0.0074868339997919975,,,,,,,
0.006380288000400469,0.0005268530003377236,0.0007594110002173693,,,,173,0.0001,2.0,,0.0023547840000901488,45913.0,,,,,79.0,,,,,,,0.017375326001456415,2.0,,,7.0859375,0.00012103000062779756,,,1.0,,,,,1609,1680691052.0,0.007232959999782906,,,,,,,
0.006671137999546772,0.07813334500042401,0.0007791909993102308,,,,173,0.0001,2.0,,0.0022909099998287275,45945.0,,,,,80.0,,,,,,,0.09554016599940951,2.0,,,7.0963134765625,0.00013069499982520938,,,1.0,,,,,1610,1680691052.0,0.007534887000474555,,,,,,,
0.006374028000209364,0.0005331900001692702,0.0007335529999181745,,,,173,0.0001,2.0,,0.002390794000348251,45977.0,,,,,81.0,,,,,,,0.01745981400108576,2.0,,,7.017333984375,0.00011564000033104094,,,1.0,,,,,1611,1680691052.0,0.00731260900010966,,,,,,,
0.0066997450003327685,0.06840663399998448,0.00078604699956486,,,,174,0.0001,2.0,,0.002415848000055121,46009.0,,,,,82.0,,,,,,,0.08595953700023529,2.0,,,7.14013671875,0.0001332830006504082,,,1.0,,,,,1612,1680691053.0,0.00751797999964765,,,,,,,
0.006285824999395118,0.0005356349993235199,0.0007309989996429067,,,,174,0.0001,2.0,,0.0024588880005467217,46041.0,,,,,83.0,,,,,,,0.017238440998880833,2.0,,,6.93310546875,0.00011913500020455103,,,1.0,,,,,1613,1680691053.0,0.007107958999768016,,,,,,,
,,,0.0,2193.0,4073.459712,174,,,3.3,,,985.755648,0.0,397.3325320520619,2.719744,,,204129.148928,1656182.0,0.8410000000000082,0.0,1.0249315309722709,,,1698652.0,5.533333333333333,,,7.092000000000013,5987.684352,,9245.0,0.05309691137568716,4.866666666666666,4.500000000000001,1614,1680691053.0,,5027.282944,,1408502.0,0.0,0.0,19137.0,21456.904192
0.006707323999762593,0.17403090199968574,0.0007712260003245319,,,,174,0.0001,2.0,,0.0024127139995471225,46073.0,,,,,84.0,,,,,,,0.1915481149990228,2.0,,,6.9317626953125,0.00013723699976253556,,,1.0,,,,,1615,1680691053.0,0.0074887119999402785,,,,,,,
0.006538007999552065,0.0005950649992882973,0.0007472510005754884,,,,174,0.0001,2.0,,0.0025566429994796636,46105.0,,,,,85.0,,,,,,,0.01803449199815077,2.0,,,7.003173828125,0.00012535899986687582,,,1.0,,,,,1616,1680691053.0,0.0074721659993883804,,,,,,,
0.0066550569999890286,0.16730870399987907,0.0007642649998160778,,,,174,0.0001,2.0,,0.002194513000176812,46137.0,,,,,86.0,,,,,,,0.1845042619988817,2.0,,,6.974365234375,0.00012837199938076083,,,1.0,,,,,1617,1680691053.0,0.007453350999639952,,,,,,,
0.0062284939995151944,0.0004705010005636723,0.0007332499999392894,,,,174,0.0001,2.0,,0.002435077000882302,46169.0,,,,,87.0,,,,,,,0.01729975100079173,2.0,,,6.988525390625,0.00011115800043626223,,,1.0,,,,,1618,1680691053.0,0.00732127099945501,,,,,,,
0.006496482000329706,0.08171431699975074,0.0007150249994083424,,,,174,0.0001,2.0,,0.002290622999680636,46201.0,,,,,88.0,,,,,,,0.09885946099893772,2.0,,,7.1634521484375,0.00012999899990973063,,,1.0,,,,,1619,1680691053.0,0.007513014999858569,,,,,,,
0.006544877000123961,0.000508802000695141,0.0007465870003215969,,,,174,0.0001,2.0,,0.00251701100023638,46233.0,,,,,89.0,,,,,,,0.0179649990013786,2.0,,,6.9146728515625,0.00013090900029055774,,,1.0,,,,,1620,1680691053.0,0.0075168129997109645,,,,,,,
0.0066677200002231984,0.08472634200006723,0.0008085379995463882,,,,174,0.0001,2.0,,0.0023377180004899856,46265.0,,,,,90.0,,,,,,,0.10233007300030295,2.0,,,7.0078125,0.00013664299967786064,,,1.0,,,,,1621,1680691053.0,0.007653112000298279,,,,,,,
0.006392481000148109,0.0005663740003001294,0.0007324689995584777,,,,174,0.0001,2.0,,0.002497383000445552,46297.0,,,,,91.0,,,,,,,0.017956012000468036,2.0,,,6.9869384765625,0.00011995400018349756,,,1.0,,,,,1622,1680691053.0,0.00764735099983227,,,,,,,
0.0066440509999665665,0.12673456500033353,0.000736686999516678,,,,174,0.0001,2.0,,0.0021915679999438,46329.0,,,,,92.0,,,,,,,0.14391295400037052,2.0,,,7.1075439453125,0.00013157200010027736,,,1.0,,,,,1623,1680691053.0,0.007474511000509665,,,,,,,
0.006271725000260631,0.00048627599971950985,0.0007053230001474731,,,,174,0.0001,2.0,,0.00241299200024514,46361.0,,,,,93.0,,,,,,,0.017217074000654975,2.0,,,7.031494140625,0.0001194280002891901,,,1.0,,,,,1624,1680691053.0,0.007221329999993031,,,,,,,
0.006587408000086725,0.06720157699965057,0.0007380420001936727,,,,175,0.0001,2.0,,0.002312491000338923,46393.0,,,,,94.0,,,,,,,0.0846156659999906,2.0,,,7.1171875,0.0001279660000363947,,,1.0,,,,,1625,1680691054.0,0.0076481819996843114,,,,,,,
0.00627950200032501,0.0005236500001046807,0.000729919000150403,,,,175,0.0001,2.0,,0.00288112300040666,46425.0,,,,,95.0,,,,,,,0.017834116001722577,2.0,,,7.0445556640625,0.00011952700060646748,,,1.0,,,,,1626,1680691054.0,0.007300395000129356,,,,,,,
0.006658207999862498,0.06773473800058127,0.0007174480006142403,,,,175,0.0001,2.0,,0.0023633990003872896,46457.0,,,,,96.0,,,,,,,0.08517037800265825,2.0,,,7.12255859375,0.00013043900071352255,,,1.0,,,,,1627,1680691054.0,0.00756614600049943,,,,,,,
0.006294560999776877,0.0004946010003550327,0.000685480999891297,,,,175,0.0001,2.0,,0.002401746999566967,46489.0,,,,,97.0,,,,,,,0.017243225000129314,2.0,,,7.119140625,0.0001231420001204242,,,1.0,,,,,1628,1680691054.0,0.007243693000418716,,,,,,,
,,,0.0,2214.0,4073.394176,175,,,3.3,,,985.690112,0.0,434.70747497797976,2.719744,,,204152.03328,1667508.0,0.849999999999909,0.0,1.1007518951687996,,,1709678.0,5.533333333333333,,,7.168000000000006,5987.684352,,9260.0,0.1756798269177502,4.866666666666666,4.500000000000001,1629,1680691054.0,,5004.386304,,1422130.0,0.0,0.0,19335.0,21456.904192
0.0066797270001188735,0.08792201600044791,0.0007475379998140852,,,,175,0.0001,2.0,,0.0022874899996168097,46521.0,,,,,98.0,,,,,,,0.10543702600079996,2.0,,,6.990966796875,0.0001371890002701548,,,1.0,,,,,1630,1680691054.0,0.007663066000532126,,,,,,,
0.006314661000033084,0.0005145899995113723,0.0007866559999456513,,,,175,0.0001,2.0,,0.0023646730005566496,46553.0,,,,,99.0,,,,,,,0.017416983000657638,2.0,,,7.1363525390625,0.00012293600047996733,,,1.0,,,,,1631,1680691054.0,0.007313467000130913,,,,,,,
0.006611176000660635,0.08046639500025776,0.0007810119996065623,,,,175,0.0001,2.0,,0.0023287439998966875,46585.0,,,,,100.0,,,,,,,0.09789150100095867,2.0,,,6.9910888671875,0.00012829000024794368,,,1.0,,,,,1632,1680691054.0,0.007575884000289079,,,,,,,
0.006531707000249298,0.0005377239995141281,0.0007073320002746186,,,,175,0.0001,2.0,,0.0024099930005831993,46617.0,,,,,101.0,,,,,,,0.01773941800092871,2.0,,,6.9613037109375,0.00012554400018416345,,,1.0,,,,,1633,1680691054.0,0.007427118000123301,,,,,,,
0.006633805999626929,0.0808519640004306,0.0007652240001334576,,,,175,0.0001,2.0,,0.0023234459995364887,46649.0,,,,,102.0,,,,,,,0.09829189399897587,2.0,,,7.181884765625,0.00013107099948683754,,,1.0,,,,,1634,1680691054.0,0.007586382999761554,,,,,,,
0.006293465999988257,0.0004999229995519272,0.0007030850001683575,,,,175,0.0001,2.0,,0.0024003890002859407,46681.0,,,,,103.0,,,,,,,0.01737126099942543,2.0,,,7.0989990234375,0.00012021899965475313,,,1.0,,,,,1635,1680691054.0,0.007354178999776195,,,,,,,
0.00668381200011936,0.11329002599995874,0.0007645949999641743,,,,175,0.0001,2.0,,0.0023866809997343807,46713.0,,,,,104.0,,,,,,,0.13090993900095782,2.0,,,6.8516845703125,0.00013744600073550828,,,1.0,,,,,1636,1680691054.0,0.007647379000445653,,,,,,,
0.006640407000304549,0.0005206330006330973,0.0007223600005090702,,,,175,0.0001,2.0,,0.0025462749999860534,46745.0,,,,,105.0,,,,,,,0.018992816001627943,2.0,,,7.0364990234375,0.0001299780005865614,,,1.0,,,,,1637,1680691054.0,0.008433162999608612,,,,,,,
0.006646539000030316,0.08935745100006898,0.0007784979998177732,,,,175,0.0001,2.0,,0.002312609999535198,46777.0,,,,,106.0,,,,,,,0.10694507599964709,2.0,,,6.8902587890625,0.00012768800024787197,,,1.0,,,,,1638,1680691054.0,0.007722289999946952,,,,,,,
0.006506207999336766,0.0005667619998348528,0.0007547089999206946,,,,175,0.0001,2.0,,0.0024736830000620103,46809.0,,,,,107.0,,,,,,,0.017845398998360906,2.0,,,6.977294921875,0.00012719299957097974,,,1.0,,,,,1639,1680691054.0,0.007416843999635603,,,,,,,
0.006721761999870068,0.06918445299925224,0.0007840669995857752,,,,175,0.0001,2.0,,0.0023178120000011404,46841.0,,,,,108.0,,,,,,,0.08699517999775708,2.0,,,7.09130859375,0.0001325149996773689,,,1.0,,,,,1640,1680691054.0,0.00785457099937048,,,,,,,
0.00646669900015695,0.0004924380000375095,0.0007230820001495886,,,,175,0.0001,2.0,,0.002441646000079345,46873.0,,,,,109.0,,,,,,,0.017719418000524456,2.0,,,6.9169921875,0.00012750800033245469,,,1.0,,,,,1641,1680691054.0,0.007468044999768608,,,,,,,
0.00682439600041107,0.08343435099959606,0.0007375049999609473,,,,176,0.0001,2.0,,0.0023601510001753923,46905.0,,,,,110.0,,,,,,,0.10101954600031604,2.0,,,7.0035400390625,0.00013130800016369903,,,1.0,,,,,1642,1680691055.0,0.0075318350000088685,,,,,,,
0.0065931359995374805,0.0005278199996610056,0.0007106379998731427,,,,176,0.0001,2.0,,0.002511229999981879,46937.0,,,,,111.0,,,,,,,0.01781537699935143,2.0,,,6.959228515625,0.00012657900060730753,,,1.0,,,,,1643,1680691055.0,0.007345973999690614,,,,,,,
,,,0.0,2232.0,4073.45152,176,,,3.3,,,985.747456,0.0,472.77249158558266,2.719744,,,204125.945856,1678004.0,0.8579999999999472,0.0,1.1817083652115898,,,1724042.0,5.9,,,7.240000000000009,5987.684352,,9279.0,0.14704938218220406,4.933333333333334,4.533333333333333,1644,1680691055.0,,5013.110784,,1434677.0,0.0,0.0,19527.0,21456.904192
0.006728808999469038,0.16367703499963682,0.0007314510003197938,,,,176,0.0001,2.0,,0.0023603729996466427,46969.0,,,,,112.0,,,,,,,0.18119219799882558,2.0,,,6.9537353515625,0.00014107999959378503,,,1.0,,,,,1645,1680691055.0,0.007553450000159501,,,,,,,
0.00638805600010528,0.0004866299996137968,0.0007892959993114346,,,,176,0.0001,2.0,,0.002485455999703845,47001.0,,,,,113.0,,,,,,,0.017786515999432595,2.0,,,6.9439697265625,0.00012036400039505679,,,1.0,,,,,1646,1680691055.0,0.007516714000303182,,,,,,,
0.006673402999695099,0.18941017399993143,0.0007737440000710194,,,,176,0.0001,2.0,,0.0022248710001804284,47033.0,,,,,114.0,,,,,,,0.20676218400058133,2.0,,,7.0625,0.00013600300007965416,,,1.0,,,,,1647,1680691055.0,0.0075439890006236965,,,,,,,
0.006515672000205086,0.0005071109999335022,0.0007702090006205253,,,,176,0.0001,2.0,,0.002515556999242108,47065.0,,,,,115.0,,,,,,,0.017593475999092334,2.0,,,7.0654296875,0.00011562399959075265,,,1.0,,,,,1648,1680691055.0,0.00716930299950036,,,,,,,
0.00670025599993096,0.0763491880006768,0.0008222460000979481,,,,176,0.0001,2.0,,0.0024056850006672903,47097.0,,,,,116.0,,,,,,,0.09405273800257419,2.0,,,7.1136474609375,0.0001479580005252501,,,1.0,,,,,1649,1680691055.0,0.007627405000675935,,,,,,,
0.006515289000162738,0.0005410909998317948,0.0007591169996885583,,,,176,0.0001,2.0,,0.0025009860000864137,47129.0,,,,,117.0,,,,,,,0.018003379999754543,2.0,,,7.1488037109375,0.00012679799965553684,,,1.0,,,,,1650,1680691055.0,0.007560099000329501,,,,,,,
0.006804558000112593,0.08243952399971022,0.0007639900004505762,,,,176,0.0001,2.0,,0.002385648999734258,47161.0,,,,,118.0,,,,,,,0.10000398800093535,2.0,,,6.9195556640625,0.00014656500025012065,,,1.0,,,,,1651,1680691055.0,0.007463702000677586,,,,,,,
0.0065072039997176034,0.0005285950001052697,0.000749851999898965,,,,176,0.0001,2.0,,0.0024537310000596335,47193.0,,,,,119.0,,,,,,,0.018100298000717885,2.0,,,6.980224609375,0.00011778400039474946,,,1.0,,,,,1652,1680691055.0,0.007743132000541664,,,,,,,
0.0067105630005244166,0.07870620799985772,0.0007450350003637141,,,,176,0.0001,2.0,,0.0023569599998154445,47225.0,,,,,120.0,,,,,,,0.0962937400008741,2.0,,,7.0567626953125,0.00014327999997476581,,,1.0,,,,,1653,1680691055.0,0.00763169400033803,,,,,,,
0.006478313999650709,0.0005319319998307037,0.0007411719998344779,,,,176,0.0001,2.0,,0.002471832000082941,47257.0,,,,,121.0,,,,,,,0.017748277999089623,2.0,,,6.9769287109375,0.00012251099997229176,,,1.0,,,,,1654,1680691055.0,0.0074025169997185,,,,,,,
0.00675933200000145,0.08448628299993288,0.0007564229999843519,,,,176,0.0001,2.0,,0.002373821999754,47289.0,,,,,122.0,,,,,,,0.10220916700018279,2.0,,,6.9853515625,0.00015297200025088387,,,1.0,,,,,1655,1680691055.0,0.00768033500025922,,,,,,,
0.006440301999646181,0.000569642999835196,0.0007506560004912899,,,,177,0.0001,2.0,,0.002452266000545933,47321.0,,,,,123.0,,,,,,,0.01765720200000942,2.0,,,6.92822265625,0.00011858299967570929,,,1.0,,,,,1656,1680691056.0,0.007325751999815111,,,,,,,
0.00675942500038218,0.07617314700019051,0.0007615559998157551,,,,177,0.0001,2.0,,0.002382323999881919,47353.0,,,,,124.0,,,,,,,0.09383989900015877,2.0,,,6.9637451171875,0.00014215400005923584,,,1.0,,,,,1657,1680691056.0,0.007621292999829166,,,,,,,
0.006440771999223216,0.0005265039999358123,0.0007400350004900247,,,,177,0.0001,2.0,,0.002508689000023878,47385.0,,,,,125.0,,,,,,,0.01766493299874128,2.0,,,6.9281005859375,0.00011842499952763319,,,1.0,,,,,1658,1680691056.0,0.007330507999540714,,,,,,,
,,,0.0,2247.0,4073.447424,177,,,3.3,,,985.74336,0.0,416.4039970363191,2.719744,,,204137.127936,1687947.0,0.863999999999919,0.0,1.080124262772295,,,1737832.0,5.9,,,7.300000000000011,5987.684352,,9350.0,0.06117292384357941,4.933333333333334,4.533333333333333,1659,1680691056.0,,5019.25888,,1446194.0,0.0,0.0,19707.0,21456.904192
0.006710407999889867,0.08293309300006513,0.0007568620003439719,,,,177,0.0001,2.0,,0.0024018889998842496,47417.0,,,,,126.0,,,,,,,0.1004856560002736,2.0,,,7.167724609375,0.0001511190002929652,,,1.0,,,,,1660,1680691056.0,0.007532284999797412,,,,,,,
0.006513036999422184,0.0005495020004673279,0.0007602380001117126,,,,177,0.0001,2.0,,0.0024490989999321755,47449.0,,,,,127.0,,,,,,,0.0179733529994337,2.0,,,6.9749755859375,0.00012401899948599748,,,1.0,,,,,1661,1680691056.0,0.007577458000014303,,,,,,,
0.006798024000090663,0.083690175000811,0.0007531230003223754,,,,177,0.0001,2.0,,0.0024283120001200587,47481.0,,,,,128.0,,,,,,,0.10134645000107412,2.0,,,7.011474609375,0.00013376399965636665,,,1.0,,,,,1662,1680691056.0,0.007543052000073658,,,,,,,
0.006464032000621955,0.0005331510001269635,0.0007730690003882046,,,,177,0.0001,2.0,,0.0024576599998908932,47513.0,,,,,129.0,,,,,,,0.01778688200192846,2.0,,,6.976806640625,0.000143472000672773,,,1.0,,,,,1663,1680691056.0,0.007415498000227672,,,,,,,
0.006768502999875636,0.09576932399977522,0.0007393260002572788,,,,177,0.0001,2.0,,0.0025010920007844106,47545.0,,,,,130.0,,,,,,,0.11351100100000622,2.0,,,7.05224609375,0.0001419039999746019,,,1.0,,,,,1664,1680691056.0,0.0075908519993390655,,,,,,,
0.006374544000209426,0.0005574659999183496,0.0007227730002341559,,,,177,0.0001,2.0,,0.002477695999914431,47577.0,,,,,131.0,,,,,,,0.017470699001023604,2.0,,,6.9376220703125,0.00011674600045807892,,,1.0,,,,,1665,1680691056.0,0.007221474000289163,,,,,,,
0.006814055000177177,0.07363014699967607,0.0007551089993285132,,,,177,0.0001,2.0,,0.0023840479998398223,47609.0,,,,,132.0,,,,,,,0.09135782899920741,2.0,,,7.070556640625,0.00014683300014439737,,,1.0,,,,,1666,1680691056.0,0.007627637000041432,,,,,,,
0.006546482999510772,0.0005431299996416783,0.0007395210004688124,,,,177,0.0001,2.0,,0.0024674070000401116,47641.0,,,,,133.0,,,,,,,0.017984993999561993,2.0,,,7.0855712890625,0.0001266409999516327,,,1.0,,,,,1667,1680691056.0,0.007561811999948986,,,,,,,
0.006764955999642552,0.0663616310002908,0.0008229759996538633,,,,177,0.0001,2.0,,0.0023165269994933624,47673.0,,,,,134.0,,,,,,,0.08401980499820638,2.0,,,6.89892578125,0.0001447969998480403,,,1.0,,,,,1668,1680691056.0,0.0076089179992777645,,,,,,,
0.006455701000049885,0.0005145869999978459,0.0007167140001911321,,,,177,0.0001,2.0,,0.0025028130003192928,47705.0,,,,,135.0,,,,,,,0.017646249000790704,2.0,,,7.035400390625,0.00012341999990894692,,,1.0,,,,,1669,1680691056.0,0.007333014000323601,,,,,,,
0.006730967999828863,0.08179758000005677,0.0007435710003846907,,,,177,0.0001,2.0,,0.002373451000494242,47737.0,,,,,136.0,,,,,,,0.09941726200122503,2.0,,,6.959228515625,0.0001443250002921559,,,1.0,,,,,1670,1680691056.0,0.007627367000168306,,,,,,,
0.006476647999988927,0.000514121000378509,0.0007277370004885597,,,,177,0.0001,2.0,,0.002449972000249545,47769.0,,,,,137.0,,,,,,,0.01762260500163393,2.0,,,7.0606689453125,0.00011931400058529107,,,1.0,,,,,1671,1680691056.0,0.007334812999943097,,,,,,,
