02_timing/forward_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_fifteen_min_percent,_step,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_five_min_percent,_runtime,01_general/lr,03_hivemind/global_epoch,01_general/dataset_iteration_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,03_hivemind/num_peers,cpu/interrupts/interrupts_count,_timestamp,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/step,02_timing/step_time_s,02_timing/dataload_time_s,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent
0.02593141299985291,0.10661316599998827,8520.265728,33.9,0.0,826382.0,4.0,373,1.4890000000004875,0.006787070999962452,2395.38176,0.0,0.5135605621933688,28504.051712,,0.3461405320003905,2.1839999999999975,4748.435456,3824.0,,0.0,0.5712257142849207,0.0006908960003784159,0.0,7.5,193,,,,327.0,0.008170626225913052,,1234846.0,1681079887.0,,20872.37632,0.0,6173.855744,2.654208,,,,,1182.0,347302.0,15.625
,,,,,,,374,,,,,,,,,,,,5792.0,,,,,,193,0.0001,1.0,0.0,,,6.0,,1681079887.0,6.990234375,,,,,180.0,0.49083528900064266,0.004672211000070092,,,,
0.024795512999844505,0.10603836999962368,,,,,,375,,0.006819211999754771,,,,,,0.34945272599998134,,,,5824.0,,,0.0007370879993686685,,,194,0.0001,1.0,0.0,,,6.0,,1681079888.0,7.287109375,,,,,181.0,0.49243069799922523,0.004587789000652265,,,,
0.023880882999947062,,8516.66944,33.7,0.0,827885.0,4.0,376,1.4909999999999854,0.006744555000295804,2395.38176,0.0,0.4097679830536469,28504.051712,,,2.1999999999999886,4748.435456,3845.0,,0.0,0.4883305723822729,0.000648886999442766,0.0,7.5,194,,,,329.0,0.012249734763877152,,1236362.0,1681079888.0,,20914.520064,0.0,6173.855744,2.654208,,,,,1185.0,348150.0,15.625
,0.106027124999855,,,,,,377,,,,,,,,0.3510391129993877,,,,5856.0,,,,,,195,0.0001,1.0,0.0,,,6.0,,1681079889.0,7.0618896484375,,,,,182.0,0.4929467609990752,0.004606198000146833,,,,
0.027222812999752932,,8523.153408,33.7,0.0,830300.0,4.0,378,1.493000000000393,0.007294842999726825,2395.4432,0.0,18.43639860560679,28504.051712,,,2.211999999999989,4748.45184,3863.0,,0.0,0.7173815996363955,0.0007163539994508028,0.0,7.5,195,,,,330.0,0.032652098900680264,,1238809.0,1681079889.0,,20927.1808,0.0,6173.917184,2.654208,,,,,1188.0,349729.0,15.625
,0.10586755100030132,,,,,,379,,,,,,,,0.34695853300036106,,,,5888.0,,,,,,196,0.0001,1.0,0.0,,,6.0,,1681079890.0,7.2470703125,,,,,183.0,0.49256582199996046,0.004505728000367526,,,,
0.024996632999318535,,8538.021888,33.9,0.0,833165.0,4.0,380,1.4970000000002983,0.006625879000239365,2395.38176,0.0,136.40871121692894,28504.051712,,0.3484135660000902,2.2319999999999993,4748.45184,3876.0,,0.0,0.7538114081158401,0.0007218759992611012,0.0,7.5,196,,,,333.0,0.049053829279738594,,1242749.0,1681079890.0,,20873.89184,0.0,6173.855744,2.654208,,,,,1192.0,352346.0,15.625
,0.1059293450007317,,,,,,381,,,,,,,,,,,,5920.0,,,,,,196,0.0001,1.0,0.0,,,6.0,,1681079890.0,7.043701171875,,,,,184.0,0.49095382899940887,0.004266529999767954,,,,
0.02489955100008956,0.10754295900005673,8544.251904,33.9,0.0,834987.0,4.0,382,1.498000000000502,0.006728930999997829,2395.4432,0.0,73.5013677949247,28504.051712,,0.3492807279999397,2.2439999999999998,4748.455936,3898.0,,0.0,0.6173738655686267,0.00073536400032026,0.0,7.625,197,,,,334.0,0.008172169216755532,,1245006.0,1681079891.0,,20848.390144,0.0,6173.917184,2.654208,,,,,1194.0,353746.0,15.375
,,,,,,,383,,,,,,,,,,,,5952.0,,,,,,197,0.0001,1.0,0.0,,,6.0,,1681079891.0,7.1497802734375,,,,,185.0,0.4935491350006487,0.004361602000244602,,,,
0.025980477000302926,0.10714832600024238,8546.451456,33.9,0.0,836605.0,4.0,384,1.5,0.006825257999480527,2395.410432,0.0,34.731064677514624,28523.327488,,0.3458589239999128,2.2560000000000002,4748.455936,3917.0,,0.0,0.5567277864243263,0.0008685669999977108,0.0,7.625,198,,,,335.0,0.008171448171325833,,1246856.0,1681079892.0,,20846.186496,0.0,6173.884416,2.654208,,,,,1196.0,354841.0,15.375
,,,,,,,385,,,,,,,,,,,,5984.0,,,,,,198,0.0001,1.0,0.0,,,6.0,,1681079892.0,6.989013671875,,,,,186.0,0.491589357000521,0.004907805000584631,,,,
0.025997593000283814,0.10605750000013359,8546.648064,33.9,0.0,838285.0,4.0,386,1.5039999999999054,0.006732526999257971,2395.38176,0.0,29.289862762508307,28504.051712,,0.34862372299994604,2.2719999999999914,4748.455936,3932.0,,0.0,0.7583618156804595,0.0008558009994885651,0.0,7.625,199,,,,337.0,0.06537340440681752,,1248790.0,1681079893.0,,20845.99808,0.0,6173.855744,2.654208,,,,,1201.0,355938.0,15.375
,,,,,,,387,,,,,,,,,,,,6016.0,,,,,,199,0.0001,1.0,0.0,,,6.0,,1681079893.0,7.3582763671875,,,,,187.0,0.4925304659991525,0.004263322000042535,,,,
0.025549439000315033,0.10623094399943511,,,,,,388,,0.006891808000546007,,,,,,0.3484741109996321,,,,6048.0,,,0.0006684899999527261,,,200,0.0001,1.0,0.0,,,6.0,,1681079894.0,6.9091796875,,,,,188.0,0.4922521260004942,0.004437334000613191,,,,
0.024773855999228545,,8544.428032,33.9,0.0,840459.0,4.0,389,1.5060000000003129,0.006673863999822061,2395.38176,0.0,28.105856340389998,28504.051712,,,2.288000000000011,4748.455936,3960.0,,0.0,0.7728857889056767,0.0006559639996339683,0.0,7.625,200,,,,337.0,0.012249420333228912,,1251190.0,1681079894.0,,20867.497984,0.0,6173.855744,2.654208,,,,,1204.0,357323.0,15.375
,0.10732158500013611,,,,,,390,,,,,,,,0.35066862300027424,,,,6080.0,,,,,,201,0.0001,1.0,0.0,,,6.0,,1681079895.0,7.3109130859375,,,,,189.0,0.49456836999888765,0.004474477999792725,,,,
0.025366440999277984,,8542.674944,33.9,0.0,842222.0,4.0,391,1.5079999999998108,0.006735164000019722,2395.4432,0.0,41.056239523609,28504.051712,,,2.3000000000000114,4748.455936,3975.0,,0.0,0.5132939074657438,0.0008341889997609542,0.0,7.625,201,,,,338.0,0.008166256934075447,,1253441.0,1681079895.0,,20849.9712,0.0,6173.917184,2.654208,,,,,1206.0,358720.0,15.375
,0.10740126899963798,,,,,,392,,,,,,,,0.35033435100012866,,,,6112.0,,,,,,202,0.0001,1.0,0.0,,,6.0,,1681079896.0,7.00244140625,,,,,190.0,0.4955580589985402,0.0048866449997149175,,,,
0.025139020000096934,,8544.362496,33.9,0.0,843749.0,4.125,393,1.5090000000000146,0.00683318200026406,2395.38176,0.0,31.210703674893022,28504.051712,,,2.3079999999999927,4748.455936,3987.0,,0.0,0.5420129184039159,0.0009007950002342113,0.0,7.75,202,,,,341.0,0.008173977239440059,,1255341.0,1681079896.0,,20848.144384,0.0,6173.855744,2.654208,,,,,1208.0,359848.0,15.125
,0.10692501199991966,,,,,,394,,,,,,,,0.34851819399955275,,,,6144.0,,,,,,203,0.0001,1.0,0.0,,,6.0,,1681079897.0,7.232666015625,,,,,191.0,0.4928891650006335,0.004572962000565894,,,,
0.02519603700056905,,8543.608832,33.9,0.0,845253.0,4.125,395,1.511000000000422,0.0067592750001495006,2395.4432,0.0,30.771730781036723,28504.051712,,0.3489447769998151,2.3160000000000025,4748.455936,4006.0,,0.0,0.5881138827739693,0.0008018439993975335,0.0,7.75,203,,,,344.0,0.00817068645769812,,1257292.0,1681079897.0,,20849.033216,0.0,6173.917184,2.654208,,,,,1210.0,361042.0,15.125
,0.1073641069997393,,,,,,396,,,,,,,,,,,,6176.0,,,,,,203,0.0001,1.0,0.0,,,6.0,,1681079897.0,7.3375244140625,,,,,192.0,0.4939939619998768,0.0049279220002063084,,,,
0.02537365900025179,0.10745953399964492,8544.17408,33.9,0.0,846932.0,4.125,397,1.5140000000001237,0.006760944999768981,2395.38176,0.0,32.48233306723427,28504.055808,,0.35125335799966706,2.328000000000003,4748.455936,4021.0,,0.0,0.5139541230614366,0.0006912010003361502,0.0,7.75,204,,,,347.0,0.04085523932803228,,1259341.0,1681079898.0,,20848.463872,0.0,6173.855744,2.654208,,,,,1214.0,362225.0,15.125
,,,,,,,398,,,,,,,,,,,,6208.0,,,,,,204,0.0001,1.0,0.0,,,6.0,,1681079898.0,7.2601318359375,,,,,193.0,0.49588409299940395,0.004345395999735047,,,,
0.02759150200017757,0.10794868100038002,8543.8464,33.9,0.0,848439.0,4.125,399,1.524000000000342,0.006876293999994232,2395.439104,0.0,32.383493938169096,28504.051712,,0.3497476649999953,2.3400000000000034,4748.455936,4032.0,,0.0,0.4503313291998549,0.0007331580000027316,0.0,7.75,205,,,,349.0,0.04902781455622993,,1261303.0,1681079899.0,,20848.80384,0.0,6173.913088,2.654208,,,,,1225.0,363451.0,15.125
,,,,,,,400,,,,,,,,,,,,6240.0,,,,,,205,0.0001,1.0,0.0,,,6.0,,1681079899.0,7.30712890625,,,,,194.0,0.49789505700027803,0.0049977569997281535,,,,
0.024619320000056177,0.10682863099918904,,,,,,401,,0.006939417000467074,,,,,,0.3529598459999761,,,,6272.0,,,0.0006744850006725756,,,206,0.0001,1.0,0.0,,,6.0,,1681079900.0,7.317626953125,,,,,195.0,0.49676708200058783,0.004745383000226866,,,,
,,8544.649216,33.9,0.0,850196.0,4.125,402,1.5270000000000437,0.0067846619995179935,2395.459584,0.0,25.999178508967344,28504.051712,,,2.3600000000000136,4748.455936,4056.0,,0.0,0.5509960541595029,,0.0,7.75,206,,,,352.0,0.012253043090244825,,1263504.0,1681079900.0,,20867.272704,0.0,6173.945856,2.654208,,,,,1228.0,364870.0,15.125
0.026320451999708894,0.10658762399998523,,,,,,403,,,,,,,,0.349147472000368,,,,6304.0,,,0.0007265060003192048,,,207,0.0001,1.0,0.0,,,6.0,,1681079901.0,7.3504638671875,,,,,196.0,0.49473073099943576,0.005164014999536448,,,,
0.02516155200009962,,8539.91424,33.9,0.0,851893.0,4.125,404,1.529000000000451,0.006964850000258593,2395.398144,0.0,31.67146859376992,28504.051712,,,2.367999999999995,4748.455936,4089.0,,0.0,0.5398399318542573,0.0006654259996139444,0.0,7.75,207,,,,353.0,0.008172258623402508,,1265624.0,1681079901.0,,20866.924544,0.0,6173.884416,2.654208,,,,,1230.0,366158.0,14.875
,0.10725797299983242,,,,,,405,,,,,,,,0.34971017399948323,,,,6336.0,,,,,,208,0.0001,1.0,0.0,,,6.0,,1681079902.0,7.4036865234375,,,,,197.0,0.4946223979986826,0.0048624229993947665,,,,
0.024675368999851344,,8540.553216,33.9,0.0,853396.0,4.125,406,1.5299999999997453,0.006831384000179241,2395.459584,0.0,39.07694154118985,28504.051712,,,2.3760000000000048,4748.455936,4102.0,,0.0,0.5023386090745973,0.0006775689998903545,0.0,7.75,208,,,,354.0,0.00816953443589666,,1267848.0,1681079902.0,,20852.084736,0.0,6173.945856,2.654208,,,,,1232.0,367625.0,14.875
,0.10745809499985626,,,,,,407,,,,,,,,0.3517446599998948,,,,6368.0,,,,,,209,0.0001,1.0,0.0,,,6.0,,1681079903.0,7.260009765625,,,,,198.0,0.49574714099981065,0.004360064000138664,,,,
0.02568291500028863,,8540.99968,33.9,0.0,854912.0,4.125,408,1.5330000000003565,0.006825794999713253,2395.398144,0.0,44.78079674217467,28504.051712,,0.3498745560000316,2.3880000000000052,4748.455936,4119.0,,0.0,0.6807604122056942,0.0006855349993202253,0.0,7.75,209,,,,357.0,0.053093919801919756,,1270081.0,1681079903.0,,20851.625984,0.0,6173.884416,2.654208,,,,,1236.0,369137.0,14.875
,0.10861789099999442,,,,,,409,,,,,,,,,,,,6400.0,,,,,,209,0.0001,1.0,0.0,,,6.0,,1681079903.0,7.1041259765625,,,,,199.0,0.4963615709993974,0.004674879000049259,,,,
0.026358197000263317,0.107298468999943,8541.650944,33.9,0.0,856655.0,4.125,410,1.5349999999998545,0.007002446000115015,2395.459584,0.0,28.607723968905482,28504.051712,,0.3479615099995499,2.396000000000015,4748.455936,4142.0,,0.0,0.7156385778634333,0.0007076130004861625,0.0,7.75,210,,,,359.0,0.008171430684955353,,1272257.0,1681079904.0,,20850.987008,0.0,6173.945856,2.654208,,,,,1238.0,370464.0,14.875
,,,,,,,411,,,,,,,,,,,,6432.0,,,,,,210,0.0001,1.0,0.0,,,6.0,,1681079904.0,7.31787109375,,,,,200.0,0.4934568830003627,0.004128648000005342,,,,
0.025898027000039292,0.10685555799955182,8543.55968,33.9,0.0,858771.0,4.125,412,1.537000000000262,0.006781494999813731,2395.398144,0.0,36.13296764514475,28504.051712,,0.3489055849995566,2.4039999999999964,4748.455936,4154.0,,0.0,0.6899290595888513,0.00069555699974444,0.0,7.75,211,,,,361.0,0.008171640566259988,,1274674.0,1681079905.0,,20849.09056,0.0,6173.884416,2.654208,,,,,1240.0,371883.0,14.875
,,,,,,,413,,,,,,,,,,,,6464.0,,,,,,211,0.0001,1.0,0.0,,,6.0,,1681079905.0,7.1116943359375,,,,,201.0,0.4933726339986606,0.004236411999954726,,,,
0.02533331900031044,0.10632168600022851,8541.85984,33.9,0.0,860306.0,4.25,414,1.5410000000001673,0.006678355000076408,2395.459584,0.0,23.391851334658842,28504.051712,,0.35215989500011347,2.4199999999999875,4748.455936,4172.0,,0.0,0.5310343066276331,0.0007068339991747052,0.0,8.125,212,,,,362.0,0.08580051190287291,,1276646.0,1681079906.0,,20850.782208,0.0,6173.945856,2.654208,,,,,1245.0,373098.0,15.75
,,,,,,,415,,,,,,,,,,,,6496.0,,,,,,212,0.0001,1.0,0.0,,,6.0,,1681079906.0,7.389404296875,,,,,202.0,0.49545515299996623,0.004255064000062703,,,,
0.02615404700009094,0.1076742089999243,,,,,,416,,0.006892440000228817,,,,,,0.3486445739999908,,,,6528.0,,,0.0008018729995455942,,,213,0.0001,1.0,0.0,,,6.0,,1681079907.0,7.0352783203125,,,,,203.0,0.49458752799910144,0.004420384999320959,,,,
0.02537363000010373,,8539.795456,33.9,0.0,862053.0,4.25,417,1.5429999999996653,0.006684578999738733,2395.459584,0.0,28.3642243612899,28504.051712,,,2.431999999999988,4748.455936,4189.0,,0.0,0.5073559676003848,0.0006739919999745325,0.0,8.125,213,,,,363.0,0.01226276579561761,,1278768.0,1681079907.0,,20872.118272,0.0,6173.945856,2.654208,,,,,1248.0,374392.0,15.75
,0.10785771100017882,,,,,,418,,,,,,,,0.34909550299926195,,,,6560.0,,,,,,214,0.0001,1.0,0.0,,,6.0,,1681079908.0,7.327392578125,,,,,204.0,0.4939737359991341,0.004288320999876305,,,,
0.02493958300055965,,8538.058752,33.9,0.0,863800.0,4.25,419,1.5450000000000728,0.006635296999775164,2395.398144,0.0,53.20028986862568,28504.051712,,,2.4399999999999977,4748.455936,4204.0,,0.0,0.5136257003588388,0.000707469999724708,0.0,8.125,214,,,,364.0,0.008171154737913197,,1281336.0,1681079908.0,,20854.583296,0.0,6173.884416,2.654208,,,,,1250.0,376117.0,15.75
,0.10765459499998542,,,,,,420,,,,,,,,0.3517495259993666,,,,6592.0,,,,,,215,0.0001,1.0,0.0,,,6.0,,1681079909.0,7.1700439453125,,,,,205.0,0.49581276400022034,0.004126293000808801,,,,
0.02465204000054655,,8541.732864,33.9,0.0,865181.0,4.25,421,1.5470000000004802,0.006780375999369426,2395.459584,0.0,39.039490270105084,28504.051712,,,2.451999999999998,4748.455936,4214.0,,0.0,0.4871954281178605,0.0006918840008438565,0.0,8.125,215,,,,365.0,0.0653722228132683,,1283300.0,1681079909.0,,20850.909184,0.0,6173.945856,2.654208,,,,,1253.0,377404.0,15.75
,0.10795992700059287,,,,,,422,,,,,,,,0.3517683019999822,,,,6624.0,,,,,,216,0.0001,1.0,0.0,,,6.0,,1681079910.0,7.4359130859375,,,,,206.0,0.49606241900073655,0.004209889999401639,,,,
0.025488649999715562,,8540.50816,33.9,0.0,866578.0,4.25,423,1.5489999999999782,0.006639760000325623,2395.398144,0.0,32.18889689535281,28504.051712,,0.3518571409995275,2.460000000000008,4748.455936,4227.0,,0.0,0.5322083490007796,0.0007593489999635494,0.0,8.125,216,,,,367.0,0.008171982624069275,,1285199.0,1681079910.0,,20852.273152,0.0,6173.884416,2.654208,,,,,1255.0,378606.0,15.75
,0.10724763599955622,,,,,,424,,,,,,,,,,,,6656.0,,,,,,216,0.0001,1.0,0.0,,,6.0,,1681079910.0,7.021240234375,,,,,207.0,0.49654794599973684,0.004555410000648408,,,,
0.025128043000222533,0.10782446799930767,8541.360128,33.9,0.0,868291.0,4.25,425,1.5519999999996799,0.0068490539997583255,2395.459584,0.0,29.743491450322384,28504.055808,,0.3525041279999641,2.475999999999999,4748.455936,4245.0,,0.0,0.5719211660428506,0.0006954029995540623,0.0,8.125,217,,,,368.0,0.049026601986928715,,1287317.0,1681079911.0,,20851.277824,0.0,6173.945856,2.654208,,,,,1259.0,379903.0,15.5
,,,,,,,426,,,,,,,,,,,,6688.0,,,,,,217,0.0001,1.0,0.0,,,6.0,,1681079911.0,7.4151611328125,,,,,208.0,0.49746553799923277,0.004464442000426061,,,,
0.025858449999759614,0.10759313400012616,8541.323264,33.9,0.0,869795.0,4.25,427,1.5540000000000873,0.006816344999606372,2395.394048,0.0,27.762426064628986,28504.051712,,0.35084095900037937,2.484000000000009,4748.455936,4264.0,,0.0,0.49583199608485173,0.0007482330001948867,0.0,8.125,218,,,,369.0,0.00817182714332598,,1289193.0,1681079912.0,,20851.314688,0.0,6173.88032,2.654208,,,,,1261.0,381038.0,15.5
,,,,,,,428,,,,,,,,,,,,6720.0,,,,,,218,0.0001,1.0,0.0,,,6.0,,1681079912.0,7.347900390625,,,,,209.0,0.49606988499999716,0.0042127639999307576,,,,
0.027346497000507952,0.10827846699976362,8540.827648,33.9,0.0,871505.0,4.25,429,1.555000000000291,0.0067590859998745145,2395.455488,0.0,40.33644261661294,28504.051712,,0.3511295179996523,2.4919999999999902,4748.455936,4278.0,,0.0,0.7837609127807983,0.0007157709997045458,0.0,8.125,219,,,,370.0,0.008169328543794862,,1291382.0,1681079913.0,,20851.810304,0.0,6173.94176,2.654208,,,,,1263.0,382378.0,15.5
,,,,,,,430,,,,,,,,,,,,6752.0,,,,,,219,0.0001,1.0,0.0,,,6.0,,1681079913.0,7.220947265625,,,,,210.0,0.49871596499906445,0.004486625999561511,,,,
0.029494297000383085,0.10650058199917112,,,,,,431,,0.006409001000065473,,,,,,0.34709360699980607,,,,6784.0,,,0.000768242000049213,,,220,0.0001,1.0,0.0,,,6.0,,1681079914.0,7.3406982421875,,,,,211.0,0.4955790980002348,0.005313369000759849,,,,
0.02820201500071562,,8479.5392,33.7,0.0,874645.0,4.25,432,1.5590000000001965,0.007146101000216731,2395.455488,0.0,38.78493300983783,28504.051712,,,2.5120000000000005,4748.455936,4295.0,,0.0,0.8074459694650165,0.000790242000221042,0.0,8.125,220,,,,374.0,0.02041360947368562,,1294646.0,1681079914.0,,20932.378624,0.0,6173.94176,2.654208,,,,,1268.0,384200.0,15.5
,0.10786791899954551,,,,,,433,,,,,,,,0.3486124890005158,,,,6816.0,,,,,,221,0.0001,1.0,0.0,,,6.0,,1681079915.0,7.419189453125,,,,,212.0,0.49684344600063923,0.004224679999424552,,,,
0.026391979999971227,,8481.521664,33.7,0.0,876720.0,4.25,434,1.5619999999998981,0.006926494000254024,2395.394048,0.0,42.34874976565178,28504.051712,,,2.5320000000000107,4748.455936,4309.0,,0.0,0.6983354639062838,0.0008093779997579986,0.0,8.125,221,,,,374.0,0.020404948895012067,,1297249.0,1681079915.0,,20911.128576,0.0,6173.88032,2.654208,,,,,1272.0,385923.0,15.5
,0.10796780300006503,,,,,,435,,,,,,,,0.35428942300040944,,,,6848.0,,,,,,222,0.0001,1.0,0.0,,,6.0,,1681079916.0,7.3076171875,,,,,213.0,0.500921417000427,0.004536338999969303,,,,
0.024851406999914616,,8480.362496,33.7,0.0,878187.0,4.375,436,1.5650000000005093,0.006277841999690281,2395.455488,0.0,37.085281747030784,28504.051712,,,2.544000000000011,4748.455936,4320.0,,0.0,0.487988139645375,0.0006752069994035992,0.0,8.25,222,,,,375.0,0.05303976383249058,,1299172.0,1681079916.0,,20912.279552,0.0,6173.94176,2.654208,,,,,1276.0,387129.0,15.25
,0.10748863899971184,,,,,,437,,,,,,,,0.3554512800001248,,,,6880.0,,,,,,223,0.0001,1.0,0.0,,,6.0,,1681079917.0,7.2137451171875,,,,,214.0,0.49893888399856223,0.004194508999717073,,,,
0.025425528000596387,,8483.037184,33.7,0.0,879725.0,4.375,438,1.5670000000000073,0.006724038999891491,2395.394048,0.0,32.73183539173012,28504.051712,,0.35280861299997923,2.5519999999999925,4748.455936,4333.0,,0.0,0.4910760268097242,0.0007653800003026845,0.0,8.25,223,,,,377.0,0.00816678876682517,,1301089.0,1681079917.0,,20909.604864,0.0,6173.88032,2.654208,,,,,1278.0,388301.0,15.25
,0.10740258900023036,,,,,,439,,,,,,,,,,,,6912.0,,,,,,223,0.0001,1.0,0.0,,,6.0,,1681079917.0,6.9481201171875,,,,,215.0,0.49743946500166203,0.004313316000661871,,,,
0.026612917999955243,0.10839176300032705,8483.713024,33.7,0.0,881371.0,4.375,440,1.6530000000002474,0.007010086999798659,2395.455488,0.0,24.511525176709068,28504.051712,,0.351768489999813,2.563999999999993,4748.455936,4350.0,,0.0,0.5601526677295974,0.0008234019996962161,0.0,8.25,224,,,,378.0,0.24923693414639433,,1303097.0,1681079918.0,,20908.937216,0.0,6173.94176,2.654208,,,,,1333.0,389504.0,15.25
,,,,,,,441,,,,,,,,,,,,6944.0,,,,,,224,0.0001,1.0,0.0,,,6.0,,1681079918.0,7.351806640625,,,,,216.0,0.4991330119992199,0.004526351999629696,,,,
0.025189167000462476,0.10848181799974554,8483.373056,33.7,0.0,882800.0,4.375,442,1.6580000000003565,0.006719718000567809,2395.394048,0.0,29.057347541444674,28504.051712,,0.35198780599966994,2.5759999999999934,4748.455936,4373.0,,0.0,0.44051821443455197,0.0008837109999149106,0.0,8.25,225,,,,379.0,0.09397721907733882,,1304937.0,1681079919.0,,20909.268992,0.0,6173.88032,2.654208,,,,,1339.0,390619.0,15.25
,,,,,,,443,,,,,,,,,,,,6976.0,,,,,,225,0.0001,1.0,0.0,,,6.0,,1681079919.0,7.2767333984375,,,,,217.0,0.4981845210004394,0.004922301000078733,,,,
0.025922412999534572,0.10692099800053256,,,,,,444,,0.006632988000092155,,,,,,0.35215962500024034,,,,7008.0,,,0.0008497490007357555,,,226,0.0001,1.0,0.0,,,6.0,,1681079920.0,7.126708984375,,,,,218.0,0.4972963810014335,0.004810608000298089,,,,
,,8481.30048,33.7,0.0,884495.0,4.375,445,1.662000000000262,,2378.21952,0.0,31.993653756121677,28504.051712,,,2.587999999999994,4748.455936,4390.0,,0.0,0.5373461675904929,,0.0,8.25,226,,,,380.0,0.024535917043582628,,1307050.0,1681079920.0,,20911.337472,0.0,6156.705792,2.654208,,,,,1343.0,391931.0,15.25
0.025934846999916772,0.1078935570003523,,,,,,446,,0.007002794000072754,,,,,,0.35355439399972965,,,,7040.0,,,0.0008615480001026299,,,227,0.0001,1.0,0.0,,,6.0,,1681079921.0,7.1123046875,,,,,219.0,0.5002283969997734,0.004981256999599282,,,,
0.02453494099972886,,8480.608256,33.7,0.0,886251.0,4.375,447,1.66399999999976,0.0067965230000481824,2395.455488,0.0,38.817421643950716,28504.051712,,,2.5999999999999943,4748.455936,4408.0,,0.0,0.5938851647057496,0.000770558000112942,0.0,8.25,227,,,,380.0,0.012258218835356957,,1309246.0,1681079921.0,,20931.309568,0.0,6173.94176,2.654208,,,,,1346.0,393251.0,15.0
,0.10785515599945938,,,,,,448,,,,,,,,0.356575292999878,,,,7072.0,,,,,,228,0.0001,1.0,0.0,,,6.0,,1681079922.0,7.1697998046875,,,,,220.0,0.5013200499997765,0.004787579000549158,,,,
0.027007881000827183,,8479.6416,33.7,0.0,888043.0,4.375,449,1.6660000000001673,0.006943598999896494,2395.394048,0.0,50.88934593405488,28504.051712,,,2.608000000000004,4748.455936,4432.0,,0.0,0.5524708126952234,0.0007683440007895115,0.0,8.25,228,,,,380.0,0.008171866013864389,,1311592.0,1681079922.0,,20913.000448,0.0,6173.88032,2.654208,,,,,1348.0,394745.0,15.0
,0.10782160899998416,,,,,,450,,,,,,,,0.35060635099944193,,,,7104.0,,,,,,229,0.0001,1.0,0.0,,,6.0,,1681079923.0,7.1109619140625,,,,,221.0,0.4979875480012197,0.004839764000280411,,,,
0.02522411799964175,,8480.530432,33.7,0.0,889589.0,4.375,451,1.667000000000371,0.006652166000094439,2395.455488,0.0,44.73551617582771,28504.051712,,,2.616000000000014,4748.455936,4447.0,,0.0,0.722883350566695,0.0007784110002830857,0.0,8.25,229,,,,380.0,0.008171148911952522,,1313758.0,1681079923.0,,20912.111616,0.0,6173.94176,2.654208,,,,,1350.0,396144.0,15.0
,0.10758249399987108,,,,,,452,,,,,,,,0.3529302340002687,,,,7136.0,,,,,,230,0.0001,1.0,0.0,,,6.0,,1681079924.0,7.0238037109375,,,,,222.0,0.4974518819999503,0.004284458999791241,,,,
0.024816910000481585,0.1066553720002048,8480.768,33.7,0.0,891189.0,4.375,453,1.6700000000000728,0.0067341040003157104,2395.394048,0.0,28.261311023493896,28504.055808,,0.3545755579998513,2.632000000000005,4748.455936,4466.0,,0.0,0.5428322563155717,0.000698195999575546,0.0,8.25,230,,,,381.0,0.0449209684015015,,1315719.0,1681079924.0,,20911.853568,0.0,6173.88032,2.654208,,,,,1354.0,397282.0,15.0
,,,,,,,454,,,,,,,,,,,,7168.0,,,,,,230,0.0001,1.0,0.0,,,6.0,,1681079924.0,7.35888671875,,,,,223.0,0.4977553460003037,0.004275205999874743,,,,
