02_timing/step_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,03_hivemind/num_peers,02_timing/backward_time_s,memory/total_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,cpu/interrupts/soft_interrupts_count,03_hivemind/global_epoch,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,_step,01_general/step,cpu/logical_core_count,01_general/minibatch_loss,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB
,6.3,6996.353024,1.1666666666666665,,0.0004115529998216516,149.32262136664016,2.2666666666666666,2.719744,,,,0.0,5.033333333333333,0.017706556000121054,1.5600000000000023,1600784.0,835.0,0.01634816838113729,114,0.017000000000000348,0.4490000000000123,721079.0,,1875.0,34387.996672,197722.435584,2903918.0,61.0,,309,,,,6556.909568,0.00305524600003082,3801.0,2452.2752,0.0,,0.0,2.9672085257698306,1681394280.0,,,9928.27392
0.21042439300003934,,,,0.0001,,,,,9.0,0.1454444500000136,,,,,,,,,114,,,,1.0,,,,,,0.0,310,195.0,,7.198974609375,,,,,,6272.0,,,1681394280.0,0.003552801000068939,0.040253786999983276,
0.20903663899957792,,,,0.0001,0.0004067800000484567,,,,9.0,0.14486800499980745,,,,0.01726869899994199,,,,,114,,,,1.0,,,,,,0.0,311,196.0,,7.317138671875,,0.003121130999943489,,,,6304.0,,,1681394280.0,0.003099081999835107,0.04027294200000142,
0.20989007599973775,,,,0.0001,0.00043521499992493773,,,,9.0,0.1431824849998975,,,,0.019134058999952686,,,,,115,,,,1.0,,,,,,0.0,312,197.0,,7.17919921875,,0.0030611520001002646,,,,6336.0,,,1681394281.0,0.00380665699981364,0.04027050800004872,
,6.3,6996.35712,1.2,,0.0003827419998287951,114.86287206153166,2.333333333333333,2.719744,,,,0.0,5.166666666666667,0.016624178000029133,1.5799999999999983,1608240.0,839.0,0.016348051699224934,115,0.017000000000000348,0.4500000000000455,726828.0,,1970.0,34368.720896,197732.02432,2909593.0,61.0,,313,,,,6556.884992,0.0031005819998881634,3863.0,2452.250624,0.0,,0.0,3.1913264819218954,1681394281.0,,,9917.898752
,6.3,6996.35712,1.2,,,48.976273384600326,2.333333333333333,2.719744,,0.14935171999991326,,0.0,5.166666666666667,,1.5840000000000032,1622604.0,840.0,0.004086949732909416,116,0.017000000000000348,0.4500000000000455,729620.0,,1977.0,34368.720896,197708.992512,2918146.0,61.0,,314,,,,6556.884992,,3952.0,2452.250624,0.0,,0.0,0.9604092392753627,1681394282.0,,,9921.630208
,6.3,6996.094976,1.2,,,39.45652539136217,2.333333333333333,2.719744,,,,0.0,5.166666666666667,,1.5919999999999987,1650125.0,843.0,0.05310739083343413,117,0.017000000000000348,0.45100000000002183,734152.0,,1977.0,34368.458752,197683.040256,2933463.0,61.0,,315,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,210.0868859101416,1681394283.0,,,9947.578368
,6.4,6996.094976,1.2,,,201.19242577063235,2.333333333333333,2.719744,,,,0.0,5.166666666666667,,1.6000000000000085,1717575.0,849.0,0.06130029397966683,118,0.017000000000000348,0.4530000000000314,750447.0,,1977.0,34368.458752,197660.921856,2973023.0,61.0,,316,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,195.4988895855448,1681394284.0,,,9969.696768
,6.3,6996.094976,1.2,,,305.770047485567,2.333333333333333,2.719744,,,,0.0,5.166666666666667,,1.6039999999999992,1799459.0,850.0,0.0040867883454899535,119,0.017000000000000348,0.45400000000000773,768670.0,,1977.0,34368.458752,197689.499648,3020568.0,61.0,,317,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,340.6912308154298,1681394285.0,,,9941.118976
,6.4,6996.094976,1.2333333333333334,,,401.6165344584167,2.433333333333333,2.719744,,,,0.0,5.266666666666667,,1.608000000000004,1868099.0,851.0,0.004086733897156862,120,0.017000000000000348,0.45400000000000773,784298.0,,1977.0,34368.458752,197672.132608,3060449.0,61.0,,318,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,352.5121677690216,1681394286.0,,,9958.490112
,6.4,6996.094976,1.2333333333333334,,,739.3485529111459,2.433333333333333,2.719744,,,,0.0,5.266666666666667,,1.6119999999999948,2005339.0,852.0,0.004084675929534799,121,0.017000000000000348,0.45400000000000773,813080.0,,1977.0,34368.458752,197659.254784,3138718.0,61.0,,319,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,745.0550286701424,1681394287.0,,,9971.376128
,6.4,6996.094976,1.2333333333333334,,,838.575062737108,2.433333333333333,2.719744,,,,0.0,5.266666666666667,,1.6200000000000045,2124194.0,855.0,0.06943595779201361,122,0.017000000000000348,0.4560000000000173,836686.0,,1977.0,34368.458752,197643.620352,3205401.0,61.0,,320,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,707.3122559519793,1681394288.0,,,9987.002368
,6.4,6996.094976,1.2333333333333334,,,603.8297371644684,2.433333333333333,2.719744,,,,0.0,5.266666666666667,,1.6280000000000001,2221109.0,872.0,0.1021649693951717,123,0.017000000000000348,0.4630000000000223,857180.0,,1977.0,34368.458752,197619.851264,3260425.0,61.0,,321,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,547.8501422712122,1681394289.0,,,10010.779648
,6.4,6996.094976,1.2333333333333334,,,471.9973375816213,2.433333333333333,2.719744,,,,0.0,5.266666666666667,,1.6359999999999957,2290216.0,876.0,0.0653491747373649,124,0.017000000000000348,0.46399999999999864,873441.0,,1977.0,34368.458752,197604.605952,3300262.0,61.0,,322,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,558.1401777813799,1681394290.0,,,10026.02496
,6.4,6996.094976,1.2666666666666666,,,709.7587273906906,2.5,2.719744,,,,0.0,5.4,,1.6400000000000006,2402800.0,877.0,0.004086656133970114,125,0.017000000000000348,0.46500000000003183,894967.0,,1977.0,34368.458752,197593.8048,3363016.0,61.0,,323,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,617.4914983363057,1681394291.0,,,10036.826112
,6.4,6996.094976,1.2666666666666666,,,531.9041012892285,2.5,2.719744,,,,0.0,5.4,,1.6440000000000055,2473530.0,878.0,0.004086766950492789,126,0.017000000000000348,0.46500000000003183,910898.0,,1977.0,34368.458752,197556.723712,3403580.0,61.0,,324,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,518.6802892455072,1681394292.0,,,10073.9072
,6.4,6996.094976,1.2666666666666666,,,496.832048306264,2.5,2.719744,,,,0.0,5.4,,1.6479999999999961,2581660.0,879.0,0.0040849226144137945,127,0.017000000000000348,0.46500000000003183,930756.0,,1977.0,34368.458752,197536.690176,3463939.0,61.0,,325,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,598.0675286721917,1681394293.0,,,10093.940736
,6.4,6996.094976,1.2666666666666666,,,66.22828945300539,2.5,2.719744,,,,0.0,5.4,,1.656000000000006,2638648.0,887.0,0.07356213764881187,128,0.017000000000000348,0.46900000000005093,952073.0,,1977.0,34368.458752,197520.154624,3501296.0,61.0,,326,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,136.64469585610794,1681394294.0,,,10110.464
,6.4,6996.094976,1.2666666666666666,,,60.93718238703816,2.5,2.719744,,,,0.0,5.4,,1.6599999999999966,2651203.0,888.0,0.004084775955261751,129,0.017000000000000348,0.46900000000005093,958079.0,,1977.0,34368.458752,197515.460608,3510457.0,61.0,,327,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,72.51664464028815,1681394295.0,,,10115.170304
,6.4,6996.094976,1.3,,,97.37948442653861,2.566666666666667,2.719744,,,,0.0,5.5,,1.6640000000000015,2669402.0,889.0,0.004084392367515414,130,0.017000000000000348,0.46900000000005093,965114.0,,1977.0,34368.458752,197518.60224,3522361.0,61.0,,328,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,106.16312177309781,1681394296.0,,,10112.028672
,6.4,6996.094976,1.3,,,40.81469020492589,2.566666666666667,2.719744,,,,0.0,5.5,,1.6680000000000064,2672419.0,890.0,0.004085592912784193,131,0.017000000000000348,0.46900000000005093,967366.0,,1977.0,34368.458752,197514.760192,3524855.0,61.0,,329,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,16.34045654168933,1681394297.0,,,10115.866624
,6.4,6996.094976,1.3,,,69.5557165711327,2.566666666666667,2.719744,,,,0.0,5.5,,1.671999999999997,2678120.0,891.0,0.004082127227820112,132,0.017000000000000348,0.46900000000005093,969318.0,,1977.0,34368.458752,197509.533696,3528404.0,61.0,,330,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,6.848884624290729,1681394298.0,,,10121.097216
,6.4,6996.094976,1.3,,,35.20894441649371,2.566666666666667,2.719744,,,,0.0,5.5,,1.676000000000002,2768986.0,892.0,0.004086910835949146,133,0.017000000000000348,0.4700000000000273,1006250.0,,1977.0,34368.458752,197512.019968,3589958.0,61.0,,331,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,43.98598455565024,1681394299.0,,,10118.590464
,6.4,6996.094976,1.3,,,33.65201796601895,2.566666666666667,2.719744,,,,0.0,5.5,,1.6839999999999975,2776670.0,902.0,0.08172734866173058,134,0.017000000000000348,0.47500000000002274,1010482.0,,1977.0,34368.458752,197506.015232,3595561.0,61.0,,332,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,19.508517654220476,1681394300.0,,,10124.611584
,6.4,6996.094976,1.3,,,15.232332233993484,2.533333333333333,2.719744,,,,0.0,5.066666666666666,,1.6880000000000024,2777898.0,903.0,0.004084556471834672,135,0.017000000000000348,0.47500000000002274,1011649.0,,1977.0,34368.458752,197508.83328,3596657.0,61.0,,333,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,17.782132568737754,1681394301.0,,,10121.793536
,6.4,6996.094976,1.3,,,24.55837518757485,2.533333333333333,2.719744,,,,0.0,5.066666666666666,,1.6920000000000073,2782250.0,904.0,0.0040853121378550275,136,0.017000000000000348,0.47500000000002274,1013607.0,,1977.0,34368.458752,197505.261568,3599560.0,61.0,,334,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,24.2613442700838,1681394302.0,,,10125.365248
,6.4,6996.094976,1.3,,,0.11889806037083052,2.533333333333333,2.719744,,,,0.0,5.066666666666666,,1.695999999999998,2782876.0,905.0,0.004084802185566548,137,0.017000000000000348,0.47500000000002274,1014268.0,,1977.0,34368.458752,197508.038656,3600142.0,61.0,,335,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,11.068832601606735,1681394303.0,,,10122.584064
,6.4,6996.094976,1.3,,,13.982332621808206,2.533333333333333,2.719744,,,,0.0,5.066666666666666,,1.7000000000000028,2784447.0,906.0,0.004085538503554916,138,0.017000000000000348,0.4759999999999991,1015076.0,,1977.0,34368.458752,197506.84672,3601327.0,61.0,,336,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,0.2031438267610038,1681394304.0,,,10123.780096
,6.4,6996.094976,1.3,,,17.24768474986584,2.533333333333333,2.719744,,,,0.0,5.066666666666666,,1.7079999999999984,2793527.0,913.0,0.0816535452897855,139,0.017000000000000348,0.47900000000004184,1018198.0,,1977.0,34368.458752,197511.217152,3606862.0,61.0,,337,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,26.5545941166204,1681394305.0,,,10119.401472
,6.4,6996.094976,1.2666666666666666,,,11.833961736358008,2.466666666666667,2.719744,,,,0.0,4.666666666666666,,1.7120000000000033,2794546.0,914.0,0.004085337396303473,140,0.017000000000000348,0.4800000000000182,1019388.0,,1977.0,34368.458752,197512.155136,3607929.0,61.0,,338,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,9.054639678509258,1681394306.0,,,10118.467584
,6.4,6996.094976,1.2666666666666666,,,23.472507311503684,2.466666666666667,2.719744,,,,0.0,4.666666666666666,,1.7160000000000082,2798529.0,915.0,0.004085491868226088,141,0.017000000000000348,0.4800000000000182,1021429.0,,1977.0,34368.458752,197508.861952,3610663.0,61.0,,339,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,17.138159631456432,1681394307.0,,,10121.760768
,6.4,6996.094976,1.2666666666666666,,,10.961854660884052,2.466666666666667,2.719744,,,,0.0,4.666666666666666,,1.7199999999999989,2799500.0,916.0,0.004085664820174718,142,0.017000000000000348,0.4800000000000182,1023193.0,,1977.0,34368.458752,197515.710464,3611950.0,61.0,,340,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,18.201732512937163,1681394308.0,,,10114.912256
,6.4,6996.094976,1.2666666666666666,,,24.367988094955496,2.466666666666667,2.719744,,,,0.0,4.666666666666666,,1.7240000000000038,2801250.0,917.0,0.004087341580676619,143,0.017000000000000348,0.4800000000000182,1024838.0,,1977.0,34368.458752,197514.633216,3613519.0,61.0,,341,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,14.624907341056792,1681394309.0,,,10115.989504
,6.4,6996.094976,1.2666666666666666,,,29.286328690132432,2.466666666666667,2.719744,,,,0.0,4.666666666666666,,1.7280000000000086,2803970.0,920.0,0.053112202679258966,144,0.017000000000000348,0.48200000000002774,1026400.0,,1977.0,34368.458752,197512.06912,3615561.0,61.0,,342,,,,6556.913664,,3952.0,2452.250624,0.0,,0.0,0.3357016776675189,1681394310.0,,,10118.561792
29.70691655199971,,,,0.0001,,,,,9.0,,,,,,,,,,144,,,,2.0,,,,,,0.0,343,198.0,,7.2005615234375,,,,,,6368.0,,,1681394310.0,0.0028666820001035376,29.53459064799995,
0.41389229400010663,,,,0.0001,0.0005510159999175812,,,,9.0,0.13648074399998222,,,,0.020619942000166702,,,,,145,,,,2.0,,,,,,0.0,344,199.0,,7.3206787109375,,0.0034751590001178556,,,,6400.0,,,1681394311.0,0.002867703999982041,0.24989772899994023,
,6.4,6996.3776,1.4333333333333333,,,34.84941001587856,2.933333333333333,2.719744,,,,0.0,6.666666666666667,,1.7399999999999949,2864435.0,929.0,0.08590574794470453,145,0.017000000000000348,0.48600000000004684,1034814.0,,1999.0,34387.996672,197623.947264,3649095.0,61.0,,345,,,,6550.163456,,4020.0,2445.49632,0.0,,0.0,4.508421858875228,1681394311.0,,,10007.12192
0.20382681699970817,,,,0.0001,0.00038257899996096967,,,,9.0,0.1403739229999701,,,,0.017632082999853083,,,,,145,,,,2.0,,,,,,0.0,346,200.0,,6.9927978515625,,0.0030615590001161763,,,,6432.0,,,1681394311.0,0.0025218159998985357,0.039854856999909316,
0.20489608399975623,,,,0.0001,0.00037788999998156214,,,,9.0,0.14156385199999022,,,,0.017260486000168385,,,,,145,,,,2.0,,,,,,0.0,347,201.0,,7.2763671875,,0.0032236859999557055,,,,6464.0,,,1681394311.0,0.0029082889998335304,0.039561880999826826,
,6.4,6996.381696,1.4333333333333333,,0.00039337799989880295,50.846890243066944,2.933333333333333,2.719744,,0.1419160360001115,,0.0,6.666666666666667,0.01749871699985306,1.7519999999999953,2870694.0,933.0,0.016351700514870213,146,0.017000000000000348,0.4870000000000232,1038739.0,,2001.0,34368.720896,197626.155008,3653029.0,61.0,,348,,,,6556.91776,0.0031786869999450573,4050.0,2452.246528,0.0,,0.0,2.1749278694856895,1681394312.0,,0.039883486000007906,10004.840448
0.20542652899985114,,,,0.0001,,,,,9.0,,,,,,,,,,146,,,,2.0,,,,,,0.0,349,202.0,,7.322265625,,,,,,6496.0,,,1681394312.0,0.0025562250000348286,,
0.20872263099977317,,,,0.0001,0.0003926809999938996,,,,9.0,0.14511304500001643,,,,0.017276598000080412,,,,,146,,,,2.0,,,,,,0.0,350,203.0,,7.0716552734375,,0.0031692539998857683,,,,6528.0,,,1681394312.0,0.0028332689998933347,0.03993778399990333,
0.20733130799976607,,,,0.0001,0.00035415299998931005,,,,9.0,0.1438221009998415,,,,0.01702625600000829,,,,,146,,,,2.0,,,,,,0.0,351,204.0,,7.26708984375,,0.0032471249999161955,,,,6560.0,,,1681394312.0,0.0028876729998046358,0.03999400000020614,
,6.3,6996.41856,1.4333333333333333,,0.00032431900012852566,2.936481073201968,2.933333333333333,2.719744,,0.14569087199993191,,0.0,6.666666666666667,0.016574315000070783,1.7680000000000007,2874496.0,937.0,0.016348152824420755,147,0.017000000000000348,0.48799999999999955,1040759.0,,2001.0,34368.720896,197711.945728,3656179.0,61.0,,352,,,,6557.200384,0.003142969999998968,4093.0,2452.258816,0.0,,0.0,1.9230392831660028,1681394313.0,,0.03885572000012871,9976.471552
0.20746170100028394,,,,0.0001,,,,,9.0,,,,,,,,,,147,,,,2.0,,,,,,0.0,353,205.0,,7.2139892578125,,,,,,6592.0,,,1681394313.0,0.002873505000025034,,
0.20664004199988995,,,,0.0001,0.00029318199995032046,,,,9.0,0.1458409209999445,,,,0.016464338000105272,,,,,147,,,,2.0,,,,,,0.0,354,206.0,,7.22216796875,,0.003169576999880519,,,,6624.0,,,1681394313.0,0.0007882289999088243,0.04008379500010051,
0.06870666700001493,,,,0.0001,0.0003709850000177539,,,,9.0,0.03412429700006214,,,,0.016739492999931826,,,,,147,,,,2.0,,,,,,0.0,355,207.0,,7.8359375,,0.0015297850000024482,,,,6633.0,,,1681394313.0,0.0014399369999864575,0.014502170000014303,
,6.2,6996.41856,1.4333333333333333,,,4.366277223884042,2.933333333333333,2.719744,,,,0.0,6.666666666666667,,1.7879999999999967,2877633.0,941.0,0.016340218869673746,148,0.017000000000000348,0.4900000000000091,1042860.0,,2002.0,34354.87232,197990.268928,3658932.0,61.0,,356,,,,6544.244736,,4120.0,2439.303168,0.0,,0.0,1.610285484818768,1681394314.0,,,9711.98464
1.0081020650002301,,,,0.0001,0.0004042990001380531,,,,9.0,0.14033771499998693,,,,0.017418312000017977,,,,,148,,,,2.0,,,,,,0.0,357,208.0,,7.188720703125,,0.003067900000132795,,,,6665.0,,,1681394314.0,0.8070128929998646,0.039860946000089825,
0.206185233000042,,,,0.0001,0.0004307629999402707,,,,9.0,0.1416259469999659,,,,0.01741320600012841,,,,,149,,,,2.0,,,,,,0.0,358,209.0,,7.1708984375,,0.0032571479998750874,,,,6697.0,,,1681394315.0,0.0034876470001563575,0.03997052199997597,
,6.2,6996.41856,1.4333333333333333,,,190.5304840966457,2.933333333333333,2.719744,,,,0.0,6.666666666666667,,1.7999999999999972,2882423.0,944.0,0.01226020461517801,149,0.017000000000000348,0.4910000000000423,1049889.0,,2005.0,34368.720896,197963.075584,3664945.0,61.0,,359,,,,6540.849152,,4149.0,2435.907584,0.0,,0.0,2.6718625608894495,1681394315.0,,,9705.517056
0.20575375400017037,,,,0.0001,0.0004237169998759782,,,,9.0,0.14149078900004497,,,,0.017558408000013515,,,,,149,,,,2.0,,,,,,0.0,360,210.0,,7.3458251953125,,0.0033903170001394756,,,,6729.0,,,1681394315.0,0.003166897000028257,0.03972362600006818,
0.20989777500017226,,,,0.0001,0.0004002139999101928,,,,9.0,0.14610816200001864,,,,0.01717193100012082,,,,,149,,,,2.0,,,,,,0.0,361,211.0,,7.1483154296875,,0.003329368000095201,,,,6761.0,,,1681394315.0,0.0031068900000263966,0.03978121000000101,
,6.2,6996.41856,1.4333333333333333,,0.000390284000104657,94.85414725129192,2.933333333333333,2.719744,,0.14360538900018582,,0.0,6.4,0.017333551000092484,1.828000000000003,2886104.0,955.0,0.1021797229121134,150,0.017000000000000348,0.49500000000000455,1053748.0,,2014.0,34368.720896,197943.025664,3668858.0,61.0,,362,,,,6558.048256,0.0032397669999681966,4183.0,2453.106688,0.0,,0.0,1.9441927466215976,1681394316.0,,0.03984526999988702,9707.180032
0.20742734300029042,,,,0.0001,,,,,9.0,,,,,,,,,,150,,,,2.0,,,,,,0.0,363,212.0,,7.3411865234375,,,,,,6793.0,,,1681394316.0,0.0030130820000522363,,
0.20679311299977599,,,,0.0001,0.00038728699996681826,,,,9.0,0.14263099100003274,,,,0.017569090999813852,,,,,150,,,,2.0,,,,,,0.0,364,213.0,,7.1064453125,,0.0032692580000457383,,,,6825.0,,,1681394316.0,0.002984133999916594,0.039952352000000246,
0.20853537299967684,,,,0.0001,0.00039310299985118036,,,,9.0,0.1436646390000078,,,,0.017976802999783104,,,,,150,,,,2.0,,,,,,0.0,365,214.0,,7.19384765625,,0.003349338999896645,,,,6857.0,,,1681394316.0,0.0031420020000041404,0.04000948700013396,
,6.2,6996.41856,1.4333333333333333,,0.00039845200012678106,103.807879173502,2.933333333333333,2.719744,,0.14547106099985285,,0.0,6.4,0.017547899000192047,1.8440000000000083,2890169.0,959.0,0.016349389675777967,151,0.017000000000000348,0.49600000000003774,1058538.0,,2030.0,34368.724992,197938.683904,3673363.0,61.0,,366,,,,6558.060544,0.003286887000058414,4214.0,2453.118976,0.0,,0.0,2.266146751872441,1681394317.0,,0.03979680399993413,9711.017984
0.2096081070001219,,,,0.0001,,,,,9.0,,,,,,,,,,151,,,,2.0,,,,,,0.0,367,215.0,,7.3428955078125,,,,,,6889.0,,,1681394317.0,0.0031070039999576693,,
0.2084449260000838,,,,0.0001,0.00038584599997193436,,,,9.0,0.1442060350000247,,,,0.01751546400009829,,,,,151,,,,2.0,,,,,,0.0,368,216.0,,7.2374267578125,,0.0031663019999541575,,,,6921.0,,,1681394317.0,0.003280022999888388,0.03989125600014631,
0.20659173100011685,,,,0.0001,0.0003978730001108488,,,,9.0,0.14242046000003938,,,,0.01741341599995394,,,,,151,,,,2.0,,,,,,0.0,369,217.0,,7.015869140625,,0.0033060149999073474,,,,6953.0,,,1681394317.0,0.0030746930001441797,0.03997927399996115,
,6.2,6996.41856,1.4333333333333333,,0.00038791199995102943,87.6357925796763,2.933333333333333,2.719744,,0.14459978299987597,,0.0,6.4,0.017460384000060003,1.8599999999999994,2895286.0,963.0,0.016348860684998086,152,0.017000000000000348,0.4970000000000141,1063139.0,,2035.0,34368.720896,197935.833088,3677730.0,61.0,,370,,,,6558.04416,0.003316995999966821,4244.0,2453.102592,0.0,,0.0,2.2036476043655484,1681394318.0,,0.04014972300001318,9713.905664
0.20893318200000977,,,,0.0001,,,,,9.0,,,,,,,,,,152,,,,2.0,,,,,,0.0,371,218.0,,7.049560546875,,,,,,6985.0,,,1681394318.0,0.0030183840001427598,,
0.20826020399999834,,,,0.0001,0.0003983260000950395,,,,9.0,0.14417135799999414,,,,0.017134947000158718,,,,,152,,,,2.0,,,,,,0.0,372,219.0,,7.1199951171875,,0.0033265580000261252,,,,7017.0,,,1681394318.0,0.0033556439998392307,0.03987337099988508,
0.20794501400041554,,,,0.0001,0.0003978390000156651,,,,9.0,0.14385956700016322,,,,0.017204345999971338,,,,,152,,,,2.0,,,,,,0.0,373,220.0,,7.129638671875,,0.0032454009999582922,,,,7049.0,,,1681394318.0,0.0029996760001722578,0.04023818500013476,
,6.2,6996.41856,1.4333333333333333,,0.00038041500010876916,86.42104427485913,2.933333333333333,2.719744,,0.14380644299990308,,0.0,6.4,0.017445462999830852,1.8799999999999955,2901104.0,970.0,0.08994892844864641,153,0.017000000000000348,0.5,1068124.0,,2040.0,34368.720896,197935.611904,3682025.0,61.0,,374,,,,6558.056448,0.0032882630000585777,4279.0,2453.11488,0.0,,0.0,2.0326908638418733,1681394319.0,,0.04004319399996348,9714.049024
0.20756221400006325,,,,0.0001,,,,,9.0,,,,,,,,,,153,,,,2.0,,,,,,0.0,375,221.0,,7.1287841796875,,,,,,7081.0,,,1681394319.0,0.0025984360001984896,,
0.20858622299988383,,,,0.0001,0.00039393099996232195,,,,9.0,0.1443392789999507,,,,0.01726261799990425,,,,,153,,,,2.0,,,,,,0.0,376,222.0,,7.1314697265625,,0.0033349340001223027,,,,7113.0,,,1681394319.0,0.003121166000028097,0.040134294999916165,
0.20912996299989572,,,,0.0001,0.00039231699997799296,,,,9.0,0.14487329799999316,,,,0.017393997999988642,,,,,154,,,,2.0,,,,,,0.0,377,223.0,,7.0040283203125,,0.0033132220000879897,,,,7145.0,,,1681394320.0,0.0031374659999983123,0.04001966199984963,
,6.2,6996.41856,1.4333333333333333,,0.0003940609999517619,87.88564556763255,2.933333333333333,2.719744,,0.14440388399998483,,0.0,6.4,0.01725410499989266,1.8960000000000008,2906871.0,974.0,0.016344839918438214,154,0.017000000000000348,0.5010000000000332,1073315.0,,2044.0,34368.720896,197935.341568,3686312.0,61.0,,378,,,,6558.04416,0.0031903230001262273,4315.0,2453.102592,0.0,,0.0,2.1527223607348778,1681394320.0,,,9714.397184
0.20818444699989413,,,,0.0001,,,,,9.0,,,,,,,,,,154,,,,2.0,,,,,,0.0,379,224.0,,7.321044921875,,,,,,7177.0,,,1681394320.0,0.003054152000004251,0.039887921999934406,
0.20820382700003393,,,,0.0001,0.000393517000020438,,,,9.0,0.1444129819999489,,,,0.0170905859999948,,,,,154,,,,2.0,,,,,,0.0,380,225.0,,7.1007080078125,,0.003249718999995821,,,,7209.0,,,1681394320.0,0.003067152000085116,0.03998987099998885,
0.21071962999963034,,,,0.0001,0.0003821319999133266,,,,9.0,0.14658012999984749,,,,0.017032854000035513,,,,,155,,,,2.0,,,,,,0.0,381,226.0,,7.1187744140625,,0.003319439999813767,,,,7241.0,,,1681394321.0,0.0029100700000981305,0.04049500399992212,
,6.2,6996.41856,1.4666666666666666,,0.0006140499999673921,88.71910064301395,3.0000000000000004,2.719744,,,,0.0,6.433333333333333,0.01879405099998621,1.9159999999999968,2912498.0,985.0,0.061323984130898825,155,0.017000000000000348,0.5050000000000523,1078117.0,,2054.0,34368.720896,197931.712512,3690790.0,61.0,,382,,,,6558.056448,0.0032684590000826574,4377.0,2453.11488,0.0,,0.0,2.762629515412621,1681394321.0,,,9718.083584
0.2088690470000074,,,,0.0001,,,,,9.0,0.14200512999991588,,,,,,,,,155,,,,2.0,,,,,,0.0,383,227.0,,7.2532958984375,,,,,,7273.0,,,1681394321.0,0.0038868609999553883,0.040300496000099884,
0.2129708990000836,,,,0.0001,0.0005776880000212259,,,,9.0,0.1429986769999232,,,,0.017628490000106467,,,,,155,,,,2.0,,,,,,0.0,384,228.0,,7.121826171875,,0.0032472450000113895,,,,7305.0,,,1681394321.0,0.003840691000050356,0.04467810799997096,
0.21071139800005767,,,,0.0001,0.0004111779999220744,,,,9.0,0.14540523100004066,,,,0.017544725999869115,,,,,156,,,,2.0,,,,,,0.0,385,229.0,,7.1859130859375,,0.0032922929999585904,,,,7337.0,,,1681394322.0,0.0033005300001605065,0.040757440000106726,
,6.2,6996.41856,1.4666666666666666,,0.00042214499990222976,95.5683304962691,3.0000000000000004,2.719744,,,,0.0,6.433333333333333,0.017787528999861024,1.9320000000000022,2919075.0,989.0,0.016345570819795482,156,0.017000000000000348,0.5060000000000286,1084246.0,,2079.0,34368.720896,197936.27136,3697117.0,61.0,,386,,,,6558.040064,0.003385262999927363,4444.0,2453.098496,0.0,,0.0,3.0564142307463,1681394322.0,,,9713.532928
