_runtime,01_general/step,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,_step,process/memory/resident_set_size_proc_MB,03_hivemind/global_epoch,disk/time/disk_write_time_sys_s,02_timing/step_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/ctx_switches_count,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/backward_time_s,memory/used_memory_sys_percent,process/memory/data_resident_set_proc_MB,memory/used_memory_sys_MB,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,01_general/lr,03_hivemind/num_peers,cpu/logical_core_count,01_general/minibatch_loss,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,_timestamp,disk/counter/disk_write_sys_count,memory/available_memory_sys_MB
440,,897882.0,5147.004928,8403.0,74.0942165644463,0.14327639585710336,928,6607.142912,,1.5479999999997744,,,0.006747040000163906,2397.94176,6.0,,0.0,2.654208,10.25,28566.409216,466133.0,0.0009514060000128666,14.124999999999998,,30.2,0.0,7377.178624,,,422844.0,16.0,748.0,0.0,0.008169443142835036,0.02871380500005216,,,,,,5.1159999999999854,0.004999999999999005,1680986447.0,1737.0,22024.019968
441,489.0,,,,,,929,,0.0,,0.4992189000004146,0.0,,,,15680.0,,,,,,,,0.3505819639999572,,,,0.10720795500014901,,,,,,,,0.0001,2.0,,7.30712890625,0.005016730000079406,,,1680986448.0,,
441,,899192.0,5147.004928,8419.0,27.894559650701684,0.7221022739008819,930,6607.081472,,1.5489999999999782,,,0.006838158999926236,2397.88032,6.0,,0.0,2.654208,10.25,28566.409216,466983.0,0.000900575000059689,14.124999999999998,0.350106993000054,30.2,0.0,7378.550784,,,423677.0,16.0,749.0,0.0,0.00817088852848072,0.028037090999987413,,,,,,5.123999999999995,0.004999999999999005,1680986448.0,1739.0,22022.504448
441,490.0,,,,,,931,,0.0,,0.4993063050001183,0.0,,,,15712.0,,,,,,,,,,,,0.10806354700002885,,,,,,,,0.0001,2.0,,7.34619140625,0.0053599400000621245,,,1680986448.0,,
442,,900591.0,5147.004928,8441.0,22.88546642221307,0.09455488599606594,932,6607.142912,,1.5510000000003856,,,0.0067982810001012695,2397.94176,6.0,,0.0,2.654208,10.25,28566.409216,468073.0,0.0009754249999787135,14.124999999999998,0.350061629000038,30.2,0.0,7378.1248,0.10801572700006545,,424529.0,16.0,750.0,0.0,0.00817150841885881,0.02722361400014961,,,,,,5.135999999999996,0.004999999999999005,1680986449.0,1741.0,22022.930432
442,491.0,,,,,,933,,0.0,,0.49926353600017137,0.0,,,,15744.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.3619384765625,0.006188859999838314,,,1680986449.0,,
443,,901936.0,5147.004928,8458.0,31.22443032831297,0.07715263741975834,934,6607.077376,,1.555000000000291,,,0.0067983510000431124,2397.876224,6.0,,0.0,2.654208,10.25,28566.409216,468931.0,0.0009392290000960202,14.124999999999998,0.34831218099998296,30.2,0.0,7379.533824,0.10737418500002605,,425419.0,16.0,753.0,0.0,0.09395547655558234,0.028066618000138988,,,,,,5.147999999999996,0.004999999999999005,1680986450.0,1746.0,22021.517312
443,492.0,,,,,,935,,0.0,,0.4967791180001768,0.0,,,,15776.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.6529541015625,0.0052885539998897,,,1680986450.0,,
444,,903288.0,5147.004928,8474.0,28.03105747806638,0.0931235738882947,936,6607.17568,,1.556999999999789,,,0.006814649000034478,2397.974528,6.0,,0.0,2.654208,10.25,28566.409216,469797.0,0.0008600829999068083,14.124999999999998,0.35122176499999114,30.2,0.0,7379.57888,0.10812699299981432,,426272.0,16.0,753.0,0.0,0.008170554337525586,0.026995622999947955,,,,,,5.163999999999987,0.004999999999999005,1680986451.0,1748.0,22021.472256
444,493.0,,,,,,937,,0.0,,0.49911008999970363,0.0,,,,15808.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,6.9215087890625,0.005090977000008934,,,1680986451.0,,
445,494.0,,,,,,938,,0.0,,0.49742273900005785,0.0,0.006759206000197082,,,15840.0,,,,,,0.0008908149998205772,,0.35011349900014466,,,,0.10744827600001372,,,,,,,0.02705696199996055,0.0001,2.0,,7.625,0.005153980999921259,,,1680986452.0,,
445,,904979.0,5147.004928,8504.0,40.87639888761477,0.10344225699122338,939,6607.17568,,1.5590000000001965,,,0.00856134200012093,2397.974528,6.0,,0.0,2.654208,10.25,28566.409216,471077.0,,14.124999999999998,,30.2,0.0,7380.078592,,,427312.0,15.75,755.0,0.0,0.01224942615949856,,,,,,,5.175999999999988,0.004999999999999005,1680986452.0,1751.0,22040.113152
446,495.0,,,,,,940,,0.0,,0.49837558500030354,0.0,,,,15872.0,,,,,,0.002119276000030368,,0.3431034120001186,,,,0.10724257500010026,,,,,,,0.03201292199992167,0.0001,2.0,,6.942138671875,0.00533605800001169,,,1680986453.0,,
446,,906505.0,5147.004928,8537.0,29.93639040991951,0.1041575198433287,941,6607.11424,,1.5609999999996944,,,0.006827090000115277,2397.913088,6.0,,0.0,2.654208,10.25,28566.409216,472254.0,0.0009430239999801415,14.124999999999998,,30.2,0.0,7377.842176,,,428188.0,15.75,755.0,0.0,0.00817046884665058,0.027817096000035235,,,,,,5.1839999999999975,0.004999999999999005,1680986453.0,1753.0,22042.48064
447,496.0,,,,,,942,,0.0,,0.4991162629999053,0.0,,,,15904.0,,,,,,,,0.35061681799993494,,,,0.1077917829998114,,,,,,,,0.0001,2.0,,7.337158203125,0.005120452000028308,,,1680986454.0,,
447,,908165.0,5147.004928,8547.0,54.358585289795286,0.09416615073592613,943,6607.17568,,1.5619999999998981,,,0.00690166100002898,2397.974528,6.0,,0.0,2.654208,10.25,28566.409216,473165.0,0.0009420530000170402,14.124999999999998,,30.2,0.0,7379.197952,,,429375.0,15.75,757.0,0.0,0.008169629615941917,0.027824376999888045,,,,,,5.195999999999998,0.004999999999999005,1680986454.0,1755.0,22021.849088
448,497.0,,,,,,944,,0.0,,0.4995960589999413,0.0,,,,15936.0,,,,,,,,0.3508800560000509,,,,0.10774024800002735,,,,,,,,0.0001,2.0,,7.46142578125,0.005307663999928991,,,1680986455.0,,
448,,909507.0,5147.004928,8557.0,31.112208285169817,0.09209388022759712,945,6607.11424,,1.5659999999998035,,,0.006725006999886318,2397.913088,6.0,,0.0,2.654208,10.25,28566.409216,474027.0,0.0008166430000073888,14.124999999999998,0.3532013450001159,30.2,0.0,7379.861504,,,430231.0,15.75,759.0,0.0,0.05312218275766029,0.02677627399998528,,,,,,5.211999999999989,0.004999999999999005,1680986455.0,1759.0,22021.206016
448,498.0,,,,,,946,,0.0,,0.4997964350000075,0.0,,,,15968.0,,,,,,,,,,,,0.10704939800007196,,,,,,,,0.0001,2.0,,7.374267578125,0.005227767999940625,,,1680986455.0,,
449,,911031.0,5147.004928,8583.0,34.29883964636314,0.11298175435865028,947,6607.17568,,1.5670000000000073,,,0.006943328000033944,2397.974528,6.0,,0.0,2.654208,10.25,28566.409216,475154.0,0.0008492829999795504,14.124999999999998,0.3503328580000016,30.2,0.0,7379.193856,0.10770304999982727,,431162.0,15.75,762.0,0.0,0.008171009004302354,0.028059035000069343,,,,,,5.219999999999999,0.004999999999999005,1680986456.0,1761.0,22021.873664
449,499.0,,,,,,948,,0.0,,0.49932088099990324,0.0,,,,16000.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.0919189453125,0.00543332699999155,,,1680986456.0,,
450,,912652.0,5147.004928,8605.0,32.026610123233105,0.15378995316556296,949,6607.11424,,1.5690000000004147,,,0.006464109000035023,2397.913088,6.0,,0.0,2.654208,10.375,28566.409216,476414.0,0.0007837810001092294,14.249999999999998,0.34793899900000724,30.2,0.0,7380.004864,0.10756077200016989,,432111.0,16.5,763.0,0.0,0.0081706398229326,0.02790020599991294,,,,,,5.231999999999999,0.004999999999999005,1680986457.0,1763.0,22021.062656
450,500.0,,,,,,950,,0.0,,0.4963265740002498,0.0,,,,16032.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.259765625,0.005678707000015493,,,1680986457.0,,
451,,918316.0,5147.004928,8640.0,32.55654310472546,0.4811633305579462,951,6609.207296,,1.569999999999709,,,0.0067476750000423635,2400.006144,6.0,,0.0,2.654208,10.375,28566.417408,483913.0,0.0010868889999073872,14.249999999999998,0.3491111670000464,30.2,0.0,7380.426752,0.11578858699999728,,434353.0,16.5,764.0,0.0,0.008170457193065792,0.02729452800008403,,,,,,5.239999999999981,0.004999999999999005,1680986458.0,1765.0,22020.612096
451,501.0,,,,,,952,,0.0,,0.5051282540000557,0.0,,,,16064.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.2044677734375,0.005099407999978212,,,1680986458.0,,
452,502.0,,,,,,953,,0.0,,0.4959842949999711,0.0,0.006725610000103188,,,16096.0,,,,,,0.0011015260001840943,,0.3478398869999637,,,,0.10587281199991594,,,,,,,0.029766791999918496,0.0001,2.0,,7.1038818359375,0.004677667999885671,,,1680986459.0,,
452,,932706.0,5147.004928,8682.0,29.009305974300457,1.2530187267953141,954,6607.314944,,1.5720000000001164,,,0.006957800000009229,2398.109696,6.0,,0.0,2.654208,10.375,28566.417408,504208.0,0.0011348719999659806,14.249999999999998,,30.2,0.0,7381.757952,,,439539.0,16.5,768.0,0.0,0.01225516415225531,0.03316906299983202,,,,,,5.251999999999981,0.004999999999999005,1680986459.0,1768.0,22038.585344
453,503.0,,,,,,955,,0.0,,0.49522371399984877,0.0,,,,16128.0,,,,,,,,0.34107594700003574,,,,0.10756642100000136,,,,,,,,0.0001,2.0,,7.14501953125,0.005319611000004443,,,1680986460.0,,
453,,947960.0,5147.004928,8695.0,55.188075034686264,1.3278333962678734,956,6607.253504,,1.574999999999818,,,0.007185301000163236,2398.048256,6.0,,0.0,2.654208,10.375,28566.417408,525575.0,0.0007937360001051275,14.249999999999998,,30.2,0.0,7382.859776,,,445035.0,16.5,768.0,0.0,0.04900619551954518,0.03494478200013873,,,,,,5.268000000000001,0.004999999999999005,1680986460.0,1772.0,22037.479424
454,504.0,,,,,,957,,0.0,,0.5000387680004224,0.0,,,,16160.0,,,,,,,,0.3442637680000189,,,,0.10789232000001903,,,,,,,,0.0001,2.0,,7.0511474609375,0.0049588609999773325,,,1680986461.0,,
454,,962054.0,5147.004928,8710.0,67.85141681603125,1.1824738901903986,958,6607.314944,,1.5760000000000218,,,0.006904199000018707,2398.109696,6.0,,0.0,2.654208,10.375,28566.417408,544544.0,0.0007865530001254228,14.249999999999998,,30.2,0.0,7387.578368,,,450443.0,16.5,770.0,0.0,0.00817017936903287,0.02937262099999316,,,,,,5.275999999999982,0.004999999999999005,1680986461.0,1774.0,22013.489152
455,505.0,,,,,,959,,0.0,,0.4965217130002202,0.0,,,,16192.0,,,,,,,,0.3462210570000934,,,,0.10839527000007365,,,,,,,,0.0001,2.0,,7.3338623046875,0.0048420129999158235,,,1680986462.0,,
455,,963442.0,5147.004928,8723.0,27.936124494842804,0.09609903845212264,960,6607.253504,,1.5789999999997235,,,0.006765101999917533,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,545463.0,0.0008234860001721245,14.249999999999998,0.35063899600004333,30.2,0.0,7386.443776,,,451331.0,16.125,772.0,0.0,0.01633827251542732,0.02726809000000685,,,,,,5.2879999999999825,0.004999999999999005,1680986462.0,1778.0,22014.476288
455,506.0,,,,,,961,,0.0,,0.49781388000019433,0.0,,,,16224.0,,,,,,,,,,,,0.10711631700019097,,,,,,,,0.0001,2.0,,7.091064453125,0.005201888999863513,,,1680986462.0,,
456,,964876.0,5147.004928,8745.0,30.51975532253288,0.10982247268647032,962,6607.314944,,1.5830000000005384,,,0.006878203000042049,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,546486.0,0.0009011009999539965,14.249999999999998,0.34589723299995967,30.2,0.0,7388.073984,0.1082845199998701,,452213.0,16.125,774.0,0.0,0.09805264434352305,0.030916425999976127,,,,,,5.299999999999983,0.004999999999999005,1680986463.0,1783.0,22013.128704
456,507.0,,,,,,963,,0.0,,0.4983526279997932,0.0,,,,16256.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1729736328125,0.005475144999991244,,,1680986463.0,,
457,,966211.0,5147.004928,8754.0,27.12413923600032,0.09608573302803922,964,6607.253504,,1.5850000000000364,,,0.006709084000021903,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,547331.0,0.0007670830000279238,14.249999999999998,0.3523457500000404,30.2,0.0,7388.4672,0.1077368960000058,,453068.0,16.125,776.0,0.0,0.00816936156352755,0.026394323999966218,,,,,,5.307999999999993,0.004999999999999005,1680986464.0,1785.0,22012.452864
457,508.0,,,,,,965,,0.0,,0.4991109640002378,0.0,,,,16288.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.29833984375,0.00515782700017553,,,1680986464.0,,
458,,967868.0,5147.004928,8765.0,32.15293606468961,0.13772271240509054,966,6607.314944,,1.58600000000024,,,0.006755756000075053,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,548664.0,0.0009293460000208142,14.249999999999998,0.3505719190000036,30.2,0.0,7389.782016,0.10749641999996129,,454040.0,16.125,778.0,0.0,0.008169382925751239,0.027377685000146812,,,,,,5.3160000000000025,0.004999999999999005,1680986465.0,1787.0,22011.41248
458,509.0,,,,,,967,,0.0,,0.4982639380002638,0.0,,,,16320.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.4271240234375,0.005132812000056219,,,1680986465.0,,
459,510.0,,,,,,968,,0.0,,0.4997306729999309,0.0,0.006739404999962062,,,16352.0,,,,,,0.0007238109999434528,,0.3511556370001472,,,,0.10823492700001225,,,,,,,0.027379105999898457,0.0001,2.0,,7.402099609375,0.005497786999967502,,,1680986466.0,,
459,,969516.0,5147.004928,8792.0,34.75345257172625,0.08739284453065219,969,6607.31904,,1.5889999999999418,,,0.006815223000103288,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,549774.0,0.0007587049999528972,14.249999999999998,,30.2,0.0,7386.017792,,,455131.0,16.125,780.0,0.0,0.012255583789977572,0.026996830999905796,,,,,,5.331999999999994,0.004999999999999005,1680986466.0,1790.0,22034.313216
460,511.0,,,,,,970,,0.0,,0.49966038299999127,0.0,,,,16384.0,,,,,,,,0.3524361830000089,,,,0.10791515000005347,,,,,,,,0.0001,2.0,,7.031494140625,0.004738290999966921,,,1680986467.0,,
460,,971342.0,5147.009024,8804.0,49.24922870871045,0.1193768015290975,971,6607.261696,,1.592000000000553,,,0.00673515700009375,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,551004.0,0.000720491000038237,14.249999999999998,,30.2,0.0,7386.681344,,,456333.0,15.875,781.0,0.0,0.016327213131234225,0.027191539999876113,,,,,,5.343999999999994,0.004999999999999005,1680986467.0,1794.0,22015.11936
461,512.0,,,,,,972,,0.0,,0.498031346000289,0.0,,,,16416.0,,,,,,,,0.3503228710001167,,,,0.10811653600012505,,,,,,,,0.0001,2.0,,7.139892578125,0.004944751000039105,,,1680986468.0,,
461,,972772.0,5147.009024,8820.0,37.60159324768431,0.09312228953852258,973,6607.323136,,1.5950000000002547,,,0.006702764000010575,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,551872.0,0.0007329640000079962,14.249999999999998,,30.2,0.0,7387.967488,,,457253.0,15.875,781.0,0.0,0.04902264989374275,0.026362804999962464,,,,,,5.352000000000004,0.004999999999999005,1680986468.0,1798.0,22013.079552
462,513.0,,,,,,974,,0.0,,0.498015335999753,0.0,,,,16448.0,,,,,,,,0.35186168599989287,,,,0.10763782599997285,,,,,,,,0.0001,2.0,,7.3048095703125,0.004717290999906254,,,1680986469.0,,
462,,974138.0,5147.009024,8835.0,30.109724453673817,0.09090521451587184,975,6607.261696,,1.5960000000004584,,,0.006815260999928796,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,552806.0,0.0007727129998329474,14.249999999999998,0.3513791600000786,30.2,0.0,7388.24192,,,458114.0,15.875,782.0,0.0,0.008160510186062174,0.02686839400007557,,,,,,5.364000000000004,0.004999999999999005,1680986469.0,1800.0,22012.665856
462,514.0,,,,,,976,,0.0,,0.4974592070000199,0.0,,,,16480.0,,,,,,,,,,,,0.10690354100006516,,,,,,,,0.0001,2.0,,6.8787841796875,0.004720138000038787,,,1680986469.0,,
463,,975796.0,5147.009024,8859.0,28.156081173913133,0.16946203699809248,977,6607.323136,,1.5969999999997526,,,0.0068347039998570835,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,554226.0,0.0007938189999094902,14.249999999999998,0.3509171030000289,30.2,0.0,7388.704768,0.1078204469999946,,459087.0,15.875,786.0,0.0,0.00816338739744969,0.0267329640000753,,,,,,5.371999999999986,0.004999999999999005,1680986470.0,1802.0,22012.596224
463,515.0,,,,,,978,,0.0,,0.4976421859998936,0.0,,,,16512.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.216796875,0.004543149000028279,,,1680986470.0,,
464,,977139.0,5147.01312,8870.0,31.67264333736346,0.09413130294905625,979,6607.261696,,1.59900000000016,,,0.006962459000078525,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,555112.0,0.0008038649998525216,14.249999999999998,0.3502159649999612,30.2,0.0,7387.693056,0.10764569899993148,,459925.0,15.875,786.0,0.0,0.008166606301821611,0.027535883999917132,,,,,,5.3799999999999955,0.004999999999999005,1680986471.0,1804.0,22013.218816
464,516.0,,,,,,980,,0.0,,0.49792548999971586,0.0,,,,16544.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.148681640625,0.0047616179999749875,,,1680986471.0,,
465,,978416.0,5147.01312,8883.0,24.001755201500707,0.08185511376355566,981,6607.323136,,1.6140000000004875,,,0.007076609000023382,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,555958.0,0.0008514109999850916,14.124999999999998,0.3469057419999899,30.2,0.0,7388.012544,0.10674573500000406,,460732.0,15.625,789.0,0.0,0.10616282879590033,0.028205194000065603,,,,,,5.395999999999987,0.004999999999999005,1680986472.0,1816.0,22013.046784
465,517.0,,,,,,982,,0.0,,0.49457743700008905,0.0,,,,16576.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.37939453125,0.004792746000020998,,,1680986472.0,,
466,518.0,,,,,,983,,0.0,,0.4961887569997998,0.0,0.006749899000169535,,,16608.0,,,,,,0.0007112399998732144,,0.350237037999932,,,,0.10722537299989199,,,,,,,0.026553526000043348,0.0001,2.0,,7.1756591796875,0.0047116809998897224,,,1680986473.0,,
466,,979921.0,5147.01312,8910.0,23.149322583185377,0.11760656285677748,984,6607.335424,,1.618000000000393,,,0.006859197999801836,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,557224.0,0.0008480209999106592,14.124999999999998,,30.2,0.0,7387.111424,,,461619.0,15.625,791.0,0.0,0.06535293467578851,0.027827816000126404,,,,,,5.415999999999997,0.004999999999999005,1680986473.0,1821.0,22033.211392
467,519.0,,,,,,985,,0.0,,0.49527451099970676,0.0,,,,16640.0,,,,,,,,0.3477993700000752,,,,0.1069903179998164,,,,,,,,0.0001,2.0,,7.3380126953125,0.004949787999976252,,,1680986474.0,,
467,,981356.0,5147.01312,8922.0,20.395353449166766,0.07494927280629354,986,6607.273984,,1.6199999999998909,,,0.00671317700016516,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,558260.0,0.0007296470000710542,14.124999999999998,,30.2,0.0,7384.797184,,,462550.0,15.625,792.0,0.0,0.008169901567521195,0.026245854000080726,,,,,,5.424000000000007,0.004999999999999005,1680986474.0,1823.0,22016.258048
468,520.0,,,,,,987,,0.0,,0.49697219000040604,0.0,,,,16672.0,,,,,,,,0.3508202990001337,,,,0.1076407369998833,,,,,,,,0.0001,2.0,,7.0880126953125,0.004822476000072129,,,1680986475.0,,
468,,982945.0,5147.0336,8935.0,33.86059993291331,0.1480253177267386,988,6607.335424,,1.6210000000000946,,,0.00685248199988564,2398.109696,6.0,,0.0,2.654208,10.375,28566.421504,559398.0,0.0008441210000000865,14.124999999999998,,30.2,0.0,7384.653824,,,463534.0,15.625,793.0,0.0,0.00817043582159464,0.027250220000041736,,,,,,5.436000000000007,0.004999999999999005,1680986475.0,1825.0,22016.4096
469,521.0,,,,,,989,,0.0,,0.49618273300006877,0.0,,,,16704.0,,,,,,,,0.34876611899994714,,,,0.10760357800018028,,,,,,,,0.0001,2.0,,7.2218017578125,0.004866213000013886,,,1680986476.0,,
469,,984244.0,5147.0336,8988.0,0.17606033056624007,0.13543286506518074,990,6607.273984,,1.623000000000502,,,0.00681847500004551,2398.048256,6.0,,0.0,2.654208,10.375,28566.421504,560654.0,0.0007195539999429457,14.124999999999998,0.3462340809999205,30.2,0.0,7382.122496,0.10750383200002034,,464251.0,15.625,795.0,0.0,0.008171778555672981,0.03047174600010294,,,,,,5.443999999999988,0.004999999999999005,1680986476.0,1827.0,22038.216704
469,522.0,,,,,,991,,0.0,,0.4963487959998929,0.0,,,,16736.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.20703125,0.004601107999860687,,,1680986476.0,,
470,,987005.0,5147.32032,9000.0,98.43254252757525,0.33795499010499064,992,6607.335424,,1.6260000000002037,,,0.006819930000119712,2398.109696,6.0,,0.0,2.654208,10.75,28566.683648,562715.0,0.0007857660000354372,15.25,0.3479625059999307,30.3,0.0,7404.126208,0.10735895699986031,,466013.0,20.375,795.0,0.0,0.08578931091684365,0.027149496999982148,,,,,,5.451999999999998,0.004999999999999005,1680986477.0,1832.0,21996.93312
470,523.0,,,,,,993,,0.0,,0.49479750099999364,0.0,,,,16768.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1251220703125,0.00472084500006531,,,1680986477.0,,
471,,988663.0,5147.365376,9019.0,23.738643550386676,0.8105771258230049,994,6607.532032,,1.6279999999997017,,,0.006802253999921959,2398.048256,6.0,,0.0,2.654208,10.75,28566.683648,564269.0,0.0008053889998791419,15.25,0.347418474000051,30.3,0.0,7405.314048,,,466926.0,20.375,799.0,0.0,0.008169837462162842,0.02997348899998542,,,,,,5.460000000000008,0.004999999999999005,1680986478.0,1834.0,21995.884544
472,,989518.0,5147.394048,9020.0,0.010253263741212305,0.02333914123424719,995,6609.645568,,1.6289999999999054,,,,2400.141312,7.0,,0.05719485959924821,2.654208,10.75,28566.683648,564584.0,,15.25,,30.3,0.0,7405.985792,,,467250.0,20.375,800.0,0.0,0.00408534711480302,,,,,,,5.467999999999989,0.005999999999998451,1680986479.0,1835.0,21995.044864
473,,990029.0,5147.394048,9020.0,3.2120263946501146,0.03444722719940136,996,6609.645568,,1.6289999999999054,,,,2400.141312,7.0,,0.0,2.654208,10.75,28566.683648,564889.0,,15.25,,30.3,0.0,7405.662208,,,467474.0,20.375,800.0,0.0,0.004085471469233138,,,,,,,5.472000000000008,0.005999999999998451,1680986480.0,1836.0,21995.364352
474,,1027657.0,5147.394048,9020.0,619.9598408708106,645.8484342424357,997,6609.645568,,1.6300000000001091,,,,2400.141312,7.0,,0.0,2.654208,10.75,28566.683648,624591.0,,15.25,,30.8,0.0,7578.443776,,,478162.0,20.375,800.0,0.0,0.004084783728646884,,,,,,,5.47999999999999,0.005999999999998451,1680986481.0,1837.0,21822.619648
475,,1065132.0,5147.394048,9020.0,822.0911410025418,799.2324850462462,998,6609.645568,,1.6329999999998108,,,,2400.141312,7.0,,0.0,2.654208,11.0,28566.683648,683149.0,,15.75,,31.3,0.0,7732.252672,,,489705.0,22.75,800.0,0.0,0.049028747342662285,,,,,,,5.4879999999999995,0.005999999999998451,1680986482.0,1840.0,21668.810752
476,,1102733.0,5147.394048,9020.0,900.7016624705051,874.5193812823003,999,6609.645568,,1.6329999999998108,,,,2400.141312,7.0,,0.0,2.654208,11.0,28566.683648,741830.0,,15.75,,31.9,0.0,7920.8448,,,501362.0,22.75,800.0,0.0,0.004083326445278343,,,,,,,5.49199999999999,0.005999999999998451,1680986483.0,1841.0,21480.218624
477,,1141742.0,5147.394048,9020.0,831.755943163004,834.300206618848,1000,6609.645568,,1.6340000000000146,,,,2400.141312,7.0,,0.0,2.654208,11.0,28566.683648,802850.0,,15.75,,32.6,0.0,8123.604992,,,513191.0,22.75,800.0,0.0,0.004083851568788907,,,,,,,5.495999999999981,0.005999999999998451,1680986484.0,1842.0,21277.454336
477,524.0,,,,,,1001,,1.0,,6.938074907999862,0.0,,,,16800.0,,,,,,,,,,,,6.548210334000032,,,,,,,,0.0001,2.0,,6.949462890625,0.0048649679999925866,,,1680986484.0,,
478,,1393770.0,5181.489152,9104.0,28.787598103371916,21.95295685618829,1002,6609.92,,1.6350000000002183,,,0.00904138799978682,2398.08512,7.0,,0.0,2.654208,11.0,28868.68992,819249.0,0.0015788949999659962,15.75,0.36786731999995936,34.6,0.0,8760.066048,0.10673368800007665,,516679.0,22.75,919.0,0.0,0.008158539571721836,0.07525270099995396,,,,,,5.507999999999981,0.005999999999998451,1680986485.0,1844.0,20640.997376
