02_timing/loss_calc_time_s,01_general/locally_processed_samples,process/memory/resident_set_size_proc_MB,_step,03_hivemind/global_epoch,02_timing/opt_step_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/step,disk/time/disk_read_time_sys_s,process/memory/lib_memory_proc_MB,02_timing/step_time_s,01_general/minibatch_loss,bandwidth/disk_write_sys_bandwidth_MBs,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,03_hivemind/num_peers,02_timing/backward_time_s,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,01_general/lr,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,02_timing/dataload_time_s,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches
,,6273.667072,244,,,3.8,34089.127936,,0.015999999999998238,6713.933824,,,0.061284768193473026,,1.2080000000000126,61.0,2451.29216,1.866666666666667,1681394271.0,,9527.148544,,,,3139.0,681127.0,0.0,3.680613157833618,98,,198121.6768,1589848.0,796.0,0.0031849370000145427,0.0,0.0,,2958275.0,0.3580000000000041,1.0666666666666667,101.63751633983526,2.719744,,6.1,2705.0
0.0004915489998893463,4704.0,,245,1.0,0.040289222999945196,,,146.0,,,0.2078528780000397,7.0584716796875,,,,,,,1681394271.0,,,9.0,0.14132170500010943,0.0,,,,,98,0.0001,,,,,,,0.019458525000118243,,,,,,0.0031069389999629493,,
0.0006757380001545243,4736.0,,246,1.0,0.04127672200002053,,,147.0,,,0.21010790600007567,7.061767578125,,,,,,,1681394271.0,,,9.0,0.1416300930000034,0.0,,,,,98,0.0001,,,,0.0033234840000204713,,,0.01982911699997203,,,,,,0.0033727519999047217,,
0.0004952960000537132,,6273.667072,247,,0.040792865999947026,3.8,34089.127936,,0.015999999999998238,6713.933824,,,0.07763965158598538,,1.2240000000000038,61.0,2451.29216,1.866666666666667,1681394272.0,,9525.518336,,0.14327887400008876,,3201.0,685956.0,0.0,2.543736125904426,99,,198104.510464,1595826.0,801.0,0.003194725999946968,0.0,0.0,0.019251623999934964,2963015.0,0.3599999999999852,1.0666666666666667,91.95709609360104,2.719744,,6.1,2711.0
,4768.0,,248,1.0,,,,148.0,,,0.21036985699993238,7.2677001953125,,,,,,,1681394272.0,,,9.0,,0.0,,,,,99,0.0001,,,,,,,,,,,,,0.0033564709999609477,,
0.0005119320001085725,4800.0,,249,1.0,0.04079471900013232,,,149.0,,,0.2083302100002129,7.2440185546875,,,,,,,1681394272.0,,,9.0,0.14200159200004236,0.0,,,,,99,0.0001,,,,0.0030870400000821974,,,0.01899638899999445,,,,,,0.002938537999852997,,
0.0004857869998886599,4832.0,,250,1.0,0.04026835999979994,,,150.0,,,0.20744308499956787,7.278076171875,,,,,,,1681394272.0,,,9.0,0.1419676850000542,0.0,,,,,99,0.0001,,,,0.0031728940000448347,,,0.018283713999835527,,,,,,0.0032646449999447213,,
0.0004984489999060315,,6273.687552,251,,0.040453996999985975,3.8,34089.127936,,0.015999999999998238,6713.933824,,,0.0163443306587932,,1.240000000000009,61.0,2451.31264,1.866666666666667,1681394273.0,,9525.424128,,0.14340613999979723,,3252.0,691363.0,0.0,2.5496996211548066,100,,198105.02656,1602862.0,805.0,0.003389029999880222,0.0,0.0,0.0189346330000717,2967951.0,0.36099999999999,1.0666666666666667,89.1135204732914,2.719744,,6.1,2713.0
,4864.0,,252,1.0,,,,151.0,,,0.20964294899977176,7.28759765625,,,,,,,1681394273.0,,,9.0,,0.0,,,,,100,0.0001,,,,,,,,,,,,,0.0029607000001306005,,
0.000495224999895072,4896.0,,253,1.0,0.04057932999990044,,,152.0,,,0.20959586999993007,7.1307373046875,,,,,,,1681394273.0,,,9.0,0.14350457499995173,0.0,,,,,100,0.0001,,,,0.0032152369999494113,,,0.019065685000214216,,,,,,0.002735818000019208,,
0.0008150059998115466,4928.0,,254,1.0,0.0401877610001975,,,153.0,,,0.20760471299990968,7.218017578125,,,,,,,1681394273.0,,,9.0,0.14227938799990625,0.0,,,,,100,0.0001,,,,0.003239583999857132,,,0.01825035799993202,,,,,,0.0028326160002052347,,
0.0005107009999392176,,6273.667072,255,,0.04036739499997566,3.8,34089.127936,,0.015999999999998238,6713.933824,,,0.01634506151460446,,1.2560000000000002,61.0,2451.29216,1.866666666666667,1681394274.0,,9530.40896,,0.14276620999999068,,3297.0,697212.0,0.0,2.54362038798418,101,,198100.066304,1609899.0,809.0,0.0031558940002014424,0.0,0.0,0.018412292999983038,2973156.0,0.36199999999999477,1.0666666666666667,104.99890337601228,2.719744,,6.1,2715.0
,4960.0,,256,1.0,,,,154.0,,,0.2080350730000191,7.271728515625,,,,,,,1681394274.0,,,9.0,,0.0,,,,,101,0.0001,,,,,,,,,,,,,0.0028225799999290757,,
0.0005091369998808659,4992.0,,257,1.0,0.04106969899999058,,,155.0,,,0.2115952730000572,7.4197998046875,,,,,,,1681394274.0,,,9.0,0.14597458399998686,0.0,,,,,101,0.0001,,,,0.0030998880001789075,,,0.018232248999993317,,,,,,0.002709716000026674,,
0.0005083300000023883,5024.0,,258,1.0,0.04049016100020708,,,156.0,,,0.20849611900007403,7.22021484375,,,,,,,1681394274.0,,,9.0,0.14276922099998046,0.0,,,,,101,0.0001,,,,0.0031440989998827717,,,0.018786358999932418,,,,,,0.002797949000068911,,
0.0004870729999311152,,6273.724416,259,,0.0406358170000658,3.8,34089.127936,,0.015999999999998238,6713.933824,,,0.01631988857057346,,1.2720000000000056,61.0,2451.33312,1.866666666666667,1681394275.0,,9532.542976,,0.14098393299991585,,3341.0,702745.0,0.0,2.4977477903125456,102,,198097.412096,1617159.0,813.0,0.003034307000007175,0.0,0.0,0.01862772499998755,2978034.0,0.36299999999999955,1.0666666666666667,123.3032128316335,2.719744,,6.1,2717.0
,5056.0,,260,1.0,,,,157.0,,,0.2067652729999736,7.463134765625,,,,,,,1681394275.0,,,9.0,,0.0,,,,,102,0.0001,,,,,,,,,,,,,0.0029964180000661145,,
0.0005603970000720437,5088.0,,261,1.0,0.04118061899998793,,,158.0,,,0.2084401119998347,7.176025390625,,,,,,,1681394275.0,,,9.0,0.14133935199993175,0.0,,,,,102,0.0001,,,,0.0032083309999961784,,,0.018934600999955364,,,,,,0.0032168119998914335,,
0.0004939469999953872,5120.0,,262,1.0,0.04064226900004542,,,159.0,,,0.20744778900007077,7.143798828125,,,,,,,1681394276.0,,,9.0,0.14084357499996258,0.0,,,,,103,0.0001,,,,0.0031541959999685787,,,0.01938539499997205,,,,,,0.0029284070001267537,,
0.000523579999935464,,6273.703936,263,,,4.033333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.15937864126148943,,1.2960000000000065,61.0,2451.31264,1.9333333333333331,1681394276.0,,9532.788736,,0.14029538400018282,,3386.0,708251.0,0.0,2.488583185249633,103,,198098.132992,1624180.0,830.0,0.003209248000075604,0.0,0.0,0.019466565000129776,2983232.0,0.37000000000000455,1.1,78.50003094996478,2.719744,,6.1,2720.0
,5152.0,,264,1.0,0.04045789599990712,,,160.0,,,0.2068391230002362,7.22900390625,,,,,,,1681394276.0,,,9.0,,0.0,,,,,103,0.0001,,,,,,,,,,,,,0.002886450000005425,,
0.0004815760000838054,5184.0,,265,1.0,0.040337980999993306,,,161.0,,,0.20915522200016312,7.5177001953125,,,,,,,1681394276.0,,,9.0,0.14298131900000044,0.0,,,,,103,0.0001,,,,0.003259388000060426,,,0.018928502999870034,,,,,,0.0031664550001551106,,
0.0004742300000089017,5216.0,,266,1.0,0.04110303700008444,,,162.0,,,0.20823861799999577,6.985107421875,,,,,,,1681394277.0,,,9.0,0.1411753200000021,0.0,,,,,104,0.0001,,,,0.0032142430000021704,,,0.01905196600000636,,,,,,0.003219821999891792,,
0.0005432030000065424,,6273.724416,267,,,4.033333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.016346177354779185,,1.3120000000000118,61.0,2451.33312,1.9333333333333331,1681394277.0,,9533.734912,,,,3436.0,713756.0,0.0,2.8373867062151206,104,,198096.728064,1631165.0,834.0,0.0032788309999887133,0.0,0.0,0.019011312999964503,2988264.0,0.3709999999999809,1.1,92.87718391343643,2.719744,,6.1,2722.0
,5248.0,,268,1.0,0.04047941599992555,,,163.0,,,0.20756411299976207,7.2738037109375,,,,,,,1681394277.0,,,9.0,0.14122872600000846,0.0,,,,,104,0.0001,,,,,,,,,,,,,0.0030226239998683013,,
0.00047563299995090347,5280.0,,269,1.0,0.040653802000178985,,,164.0,,,0.20743048500048644,7.1376953125,,,,,,,1681394277.0,,,9.0,0.14122633400006634,0.0,,,,,104,0.0001,,,,0.0032230400001935777,,,0.018878379999932804,,,,,,0.0029732960001638276,,
0.0004884160000528937,5312.0,,270,1.0,0.04082781499982957,,,165.0,,,0.20977365099975032,7.0047607421875,,,,,,,1681394278.0,,,9.0,0.14295786599996063,0.0,,,,,105,0.0001,,,,0.0033701810000366095,,,0.01917716200000541,,,,,,0.0029522109998652013,,
0.0005276169999888225,,6273.703936,271,,,4.033333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.01634484769364058,,1.328000000000003,61.0,2451.31264,1.9333333333333331,1681394278.0,,9532.575744,,,,3490.0,720538.0,0.0,2.757131590522176,105,,198116.306944,1638212.0,838.0,0.003227184000024863,0.0,0.0,0.0199384210000062,2993903.0,0.3719999999999857,1.1,99.16012069330085,2.719744,,6.1,2724.0
,5344.0,,272,1.0,0.041082353999854604,,,166.0,,,0.2085063380000065,7.02880859375,,,,,,,1681394278.0,,,9.0,0.1402775940000538,0.0,,,,,105,0.0001,,,,,,,,,,,,,0.0034531680000782217,,
0.00048624900000504567,5376.0,,273,1.0,0.04174357900001269,,,167.0,,,0.2089867609997782,7.33984375,,,,,,,1681394278.0,,,9.0,0.14134636399990086,0.0,,,,,105,0.0001,,,,0.003260316000023522,,,0.01867810599992481,,,,,,0.003472146999911274,,
0.0004812530000890547,5408.0,,274,1.0,0.041130373000214604,,,168.0,,,0.20817777100046442,7.3017578125,,,,,,,1681394279.0,,,9.0,0.14137487700008933,0.0,,,,,106,0.0001,,,,0.003285996999920826,,,0.019058472000097026,,,,,,0.0028467990000535792,,
0.00048657900015314226,,6273.724416,275,,,4.033333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.016345504724963256,,1.3440000000000083,61.0,2451.33312,1.9333333333333331,1681394279.0,,9535.2832,,,,3557.0,726143.0,0.0,3.3039788037344993,106,,198114.021376,1645520.0,842.0,0.0031578400000853435,0.0,0.0,0.020138998999982505,2999233.0,0.37299999999999045,1.1,97.1622772448028,2.719744,,6.1,2726.0
,5440.0,,276,1.0,0.04053913100005957,,,169.0,,,0.20731566100016607,7.4136962890625,,,,,,,1681394279.0,,,9.0,0.14023993699993298,0.0,,,,,106,0.0001,,,,,,,,,,,,,0.0027531749999525346,,
0.000526672999967559,5472.0,,277,1.0,0.04099265600007129,,,170.0,,,0.20756773600010092,7.1314697265625,,,,,,,1681394279.0,,,9.0,0.14062451900008455,0.0,,,,,106,0.0001,,,,0.003219256999955178,,,0.019350272999872686,,,,,,0.0028543580001496593,,
0.0008604180000020278,5504.0,,278,1.0,0.04121816699989722,,,171.0,,,0.21030071500013037,6.9412841796875,,,,,,,1681394280.0,,,9.0,0.1426638200000525,0.0,,,,,107,0.0001,,,,0.0031563269999423937,,,0.01885649100017872,,,,,,0.003545492000057493,,
0.0005354480001642514,,6273.69984,279,,,4.033333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.0163451314863308,,1.3599999999999994,61.0,2451.308544,1.9333333333333331,1681394280.0,,9560.625152,,,,3626.0,735218.0,0.0,3.423530888368175,107,,198088.617984,1656324.0,846.0,0.003199721000100908,0.0,0.0,0.01878190400020685,3007011.0,0.375,1.1,184.82709957697074,2.719744,,6.2,2739.0
,5536.0,,280,1.0,0.04048086099987813,,,172.0,,,0.20964124500051184,7.2452392578125,,,,,,,1681394280.0,,,9.0,0.14295849700010876,0.0,,,,,107,0.0001,,,,,,,,,,,,,0.0036848140000529384,,
0.00047038999991855235,5568.0,,281,1.0,0.040804443999832074,,,173.0,,,0.2079200289997516,7.1966552734375,,,,,,,1681394280.0,,,9.0,0.14251500399996075,0.0,,,,,107,0.0001,,,,0.0030760679999275453,,,0.017999977000044964,,,,,,0.0030541460000677034,,
0.0004677990000345744,5600.0,,282,1.0,0.04045214500001748,,,174.0,,,0.20703575000015917,7.1778564453125,,,,,,,1681394281.0,,,9.0,0.14272638399984316,0.0,,,,,108,0.0001,,,,0.0030182020000211196,,,0.017821755000113626,,,,,,0.002549465000129203,,
,,6273.72032,283,,,4.233333333333333,34089.127936,,0.015999999999998238,6713.933824,,,0.1060779153743617,,1.3800000000000097,61.0,2451.329024,2.0,1681394281.0,,9560.129536,,,,3663.0,741906.0,0.0,3.6675212077185093,108,,198070.689792,1665844.0,855.0,,0.0,0.0,,3013379.0,0.3789999999999907,1.1333333333333333,128.7994908845665,2.719744,,6.2,2742.0
0.00046773000008215604,,6273.69984,284,,,4.233333333333333,34089.127936,,0.015999999999998238,6713.987072,,,0.008174070578451391,,1.3840000000000003,61.0,2451.308544,2.0,1681394282.0,,9566.240768,,0.14283058499995605,,3808.0,744482.0,0.0,1.577635533874485,109,,198063.616,1681788.0,857.0,0.003071965999879467,0.0,0.0,0.018395586999986335,3022278.0,0.3789999999999907,1.1333333333333333,40.456987583053575,2.719744,,6.2,2743.0
,,6273.69984,285,,,4.233333333333333,34089.127936,,0.015999999999998238,6713.987072,,,0.08172419958493252,,1.3920000000000101,61.0,2451.308544,2.0,1681394283.0,,9566.367744,,,,3808.0,753207.0,0.0,224.78607417030096,110,,198063.497216,1714261.0,861.0,,0.0,0.0,,3042015.0,0.382000000000005,1.1333333333333333,242.5063307692228,2.719744,,6.2,2743.0
,,6273.69984,286,,,4.233333333333333,34089.127936,,0.015999999999998238,6713.987072,,,0.004086499622660164,,1.3960000000000008,61.0,2451.308544,2.0,1681394284.0,,9582.022656,,,,3808.0,769783.0,0.0,193.40587024889456,111,,198047.830016,1762278.0,862.0,,0.0,0.0,,3072871.0,0.382000000000005,1.1333333333333333,116.91061192206915,2.719744,,6.2,2743.0
,,6273.69984,287,,,4.233333333333333,34089.127936,,0.015999999999998238,6713.987072,,,0.0040864374131994305,,1.4000000000000057,61.0,2451.308544,2.0,1681394285.0,,9579.118592,,,,3808.0,785003.0,0.0,293.9653779821936,112,,198050.73408,1808505.0,863.0,,0.0,0.0,,3101950.0,0.382000000000005,1.1333333333333333,184.6617490382832,2.719744,,6.2,2743.0
,,6273.69984,288,,,3.9,34089.127936,,0.015999999999998238,6713.987072,,,0.04086521983277332,,1.4080000000000013,61.0,2451.308544,1.9666666666666666,1681394286.0,,9592.512512,,,,3808.0,795775.0,0.0,214.98172116818864,113,,198037.344256,1843979.0,871.0,,0.0,0.0,,3123761.0,0.38399999999998613,1.1333333333333333,255.15877707855535,2.719744,,6.2,2743.0
,,6273.69984,289,,,3.9,34089.127936,,0.015999999999998238,6713.987072,,,0.00408619831321557,,1.4120000000000061,61.0,2451.308544,1.9666666666666666,1681394287.0,,9596.23168,,,,3808.0,821057.0,0.0,508.6331986311106,114,,198033.629184,1934383.0,872.0,,0.0,0.0,,3178487.0,0.38399999999998613,1.1333333333333333,687.412691020126,2.719744,,6.2,2743.0
,,6273.69984,290,,,3.9,34089.127936,,0.015999999999998238,6713.987072,,,0.05721036877541752,,1.416000000000011,61.0,2451.308544,1.9666666666666666,1681394288.0,,9604.07552,,,,3808.0,843480.0,0.0,703.1994360258811,115,,198025.793536,2038250.0,875.0,,0.0,0.0,,3237912.0,0.3859999999999957,1.1333333333333333,666.4458286176322,2.719744,,6.2,2743.0
,,6273.69984,291,,,3.9,34089.127936,,0.015999999999998238,6713.987072,,,0.0040858572067988845,,1.4200000000000017,61.0,2451.308544,1.9666666666666666,1681394289.0,,9619.607552,,,,3808.0,855836.0,0.0,293.1754091877708,116,,198010.261504,2079246.0,876.0,,0.0,0.0,,3262939.0,0.3859999999999957,1.1333333333333333,332.8433529191585,2.719744,,6.2,2743.0
,,6273.69984,292,,,3.9,34089.127936,,0.015999999999998238,6713.987072,,,0.004086232337057309,,1.4280000000000115,61.0,2451.308544,1.9666666666666666,1681394290.0,,9628.172288,,,,3808.0,872601.0,0.0,569.3696674729897,117,,198001.692672,2158753.0,877.0,,0.0,0.0,,3308556.0,0.3859999999999957,1.1333333333333333,527.8732917734925,2.719744,,6.2,2743.0
,,6273.69984,293,,,3.5666666666666664,34089.127936,,0.015999999999998238,6713.987072,,,0.004086207060282854,,1.4320000000000022,61.0,2451.308544,1.9333333333333331,1681394291.0,,9639.85408,,,,3808.0,896880.0,0.0,631.6720012682619,118,,197990.014976,2264222.0,878.0,,0.0,0.0,,3369762.0,0.38700000000000045,1.1333333333333333,702.7841510593619,2.719744,,6.2,2743.0
,,6273.69984,294,,,3.5666666666666664,34089.127936,,0.015999999999998238,6714.01984,,,0.03269141379814871,,1.440000000000012,61.0,2451.308544,1.9333333333333331,1681394292.0,,9655.660544,,,,3808.0,918009.0,0.0,661.0665986458839,119,,197974.208512,2367071.0,884.0,,0.0,0.0,,3428571.0,0.3889999999999816,1.1333333333333333,687.2504098063815,2.719744,,6.2,2743.0
,,6273.69984,295,,,3.5666666666666664,34089.127936,,0.015999999999998238,6714.01984,,,0.0653777424579171,,1.4440000000000026,61.0,2451.308544,1.9333333333333331,1681394293.0,,9661.947904,,,,3808.0,934859.0,0.0,379.66701778124025,120,,197967.921152,2434733.0,887.0,,0.0,0.0,,3468801.0,0.39099999999999113,1.1333333333333333,549.8592875091537,2.719744,,6.2,2743.0
,,6273.69984,296,,,3.5666666666666664,34089.127936,,0.015999999999998238,6714.01984,,,0.004085946615359698,,1.4480000000000075,61.0,2451.308544,1.9333333333333331,1681394294.0,,9672.568832,,,,3808.0,963456.0,0.0,152.72675491433844,121,,197957.292032,2502467.0,888.0,,0.0,0.0,,3518175.0,0.39099999999999113,1.1333333333333333,159.32005223986974,2.719744,,6.2,2743.0
,,6273.69984,297,,,3.5666666666666664,34089.127936,,0.015999999999998238,6714.01984,,,0.004086307168275215,,1.4520000000000124,61.0,2451.308544,1.9333333333333331,1681394295.0,,9678.024704,,,,3808.0,974697.0,0.0,235.66456541903392,122,,197951.844352,2543281.0,889.0,,0.0,0.0,,3552853.0,0.39099999999999113,1.1333333333333333,216.33217436183824,2.719744,,6.2,2743.0
,,6273.69984,298,,,3.3000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.004086458804746931,,1.456000000000003,61.0,2451.308544,1.9,1681394296.0,,9679.560704,,,,3808.0,986459.0,0.0,293.3981323159453,123,,197950.308352,2596152.0,890.0,,0.0,0.0,,3585363.0,0.39099999999999113,1.1333333333333333,185.6625409455903,2.719744,,6.2,2743.0
,,6273.69984,299,,,3.3000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.04086175962672715,,1.4640000000000128,61.0,2451.308544,1.9,1681394297.0,,9681.34656,,,,3808.0,992558.0,0.0,195.9026722580929,124,,197948.5184,2630655.0,898.0,,0.0,0.0,,3604313.0,0.39400000000000546,1.1333333333333333,142.85245627444866,2.719744,,6.2,2743.0
,,6273.69984,300,,,3.3000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.057209633940494956,,1.4680000000000035,61.0,2451.308544,1.9,1681394298.0,,9671.962624,,,,3808.0,998576.0,0.0,221.45652959213612,125,,197957.890048,2664688.0,901.0,,0.0,0.0,,3623106.0,0.3949999999999818,1.1333333333333333,40.20139653082621,2.719744,,6.2,2743.0
,,6273.69984,301,,,3.3000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.00408615166282251,,1.4720000000000084,61.0,2451.308544,1.9,1681394299.0,,9695.961088,,,,3808.0,1041675.0,0.0,36.938795098029445,126,,197933.89568,2752383.0,902.0,,0.0,0.0,,3683503.0,0.3949999999999818,1.1333333333333333,41.71998360459377,2.719744,,6.2,2743.0
,,6273.69984,302,,,3.3000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.004086203179951326,,1.480000000000004,61.0,2451.308544,1.9,1681394300.0,,9704.98048,,,,3808.0,1052805.0,0.0,27.617697541896923,127,,197924.88448,2767980.0,903.0,,0.0,0.0,,3696233.0,0.3949999999999818,1.1333333333333333,30.79483224316235,2.719744,,6.2,2743.0
,,6273.69984,303,,,3.033333333333333,34089.127936,,0.015999999999998238,6714.01984,,,0.004086175959769312,,1.4840000000000089,61.0,2451.308544,1.866666666666667,1681394301.0,,9701.650432,,,,3808.0,1055526.0,0.0,13.892679041115366,128,,197928.214528,2770598.0,904.0,,0.0,0.0,,3698889.0,0.3959999999999866,1.1,22.516010715415806,2.719744,,6.2,2743.0
,,6273.69984,304,,,3.033333333333333,34089.127936,,0.015999999999998238,6714.01984,,,0.004085945636327277,,1.4879999999999995,61.0,2451.308544,1.866666666666667,1681394302.0,,9700.94592,,,,3808.0,1058754.0,0.0,35.540185620016665,129,,197928.91904,2775029.0,905.0,,0.0,0.0,,3702366.0,0.3959999999999866,1.1,17.958800453684802,2.719744,,6.2,2743.0
,,6273.69984,305,,,3.033333333333333,34089.127936,,0.015999999999998238,6714.01984,,,0.27376799429550036,,1.4960000000000093,61.0,2451.308544,1.866666666666667,1681394303.0,,9701.1712,,,,3808.0,1059075.0,0.0,0.02588122683980346,130,,197928.69376,2775695.0,953.0,,0.0,0.0,,3702877.0,0.42199999999999704,1.1,4.386137720318106,2.719744,,6.2,2743.0
,,6273.69984,306,,,3.033333333333333,34089.127936,,0.015999999999998238,6714.01984,,,0.004086191509966906,,1.5,61.0,2451.308544,1.866666666666667,1681394304.0,,9700.020224,,,,3808.0,1060198.0,0.0,0.4432639898920139,131,,197929.836544,2781422.0,954.0,,0.0,0.0,,3705961.0,0.42199999999999704,1.1,13.535341789197213,2.719744,,6.2,2743.0
,,6273.69984,307,,,3.033333333333333,34089.127936,,0.015999999999998238,6714.01984,,,0.0694398209289797,,1.5080000000000098,61.0,2451.308544,1.866666666666667,1681394305.0,,9704.247296,,,,3808.0,1062468.0,0.0,29.802998328523238,132,,197925.60128,2785389.0,958.0,,0.0,0.0,,3708744.0,0.4230000000000018,1.1,13.235370280687823,2.719744,,6.2,2743.0
,,6273.69984,308,,,2.8000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.004085569601623052,,1.5120000000000005,61.0,2451.308544,1.8333333333333333,1681394306.0,,9702.531072,,,,3808.0,1063245.0,0.0,5.5896816202696815,133,,197927.317504,2786482.0,959.0,,0.0,0.0,,3709612.0,0.4230000000000018,1.1,18.855605899385836,2.719744,,6.2,2743.0
,,6273.69984,309,,,2.8000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.00408434186704405,,1.5160000000000053,61.0,2451.308544,1.8333333333333333,1681394307.0,,9704.824832,,,,3808.0,1065735.0,0.0,35.1071280662852,134,,197925.02784,2790579.0,960.0,,0.0,0.0,,3712649.0,0.4240000000000066,1.1,16.52463295969907,2.719744,,6.2,2743.0
,,6273.69984,310,,,2.8000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.03677063355802549,,1.5280000000000058,61.0,2451.308544,1.8333333333333333,1681394308.0,,9700.401152,,,,3808.0,1066436.0,0.0,0.1301415500600218,135,,197929.45152,2791730.0,968.0,,0.0,0.0,,3713546.0,0.4259999999999877,1.1,17.582746630564092,2.719744,,6.2,2743.0
,,6273.69984,311,,,2.8000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.004085921342119458,,1.5320000000000107,61.0,2451.308544,1.8333333333333333,1681394309.0,,9702.977536,,,,3808.0,1068451.0,0.0,14.674299219859611,136,,197926.89152,2793364.0,969.0,,0.0,0.0,,3715200.0,0.4259999999999877,1.1,17.705470294978475,2.719744,,6.2,2743.0
,,6273.69984,312,,,2.8000000000000003,34089.127936,,0.015999999999998238,6714.01984,,,0.049028409203479395,,1.5400000000000063,61.0,2451.308544,1.8333333333333333,1681394310.0,,9698.000896,,,,3808.0,1070005.0,0.0,0.38935451527966924,137,,197931.855872,2796160.0,972.0,,0.0,0.0,,3717305.0,0.42799999999999727,1.1,35.28693670276947,2.719744,,6.2,2743.0
,5632.0,,313,2.0,29.199983497999938,,,175.0,,,29.368759457999886,7.4136962890625,,,,,,,1681394310.0,,,9.0,,0.0,,,,,137,0.0001,,,,,,,,,,,,,0.0040100920000440965,,
0.000574224000047252,5664.0,,314,2.0,0.243765145999987,,,176.0,,,0.40886884399992596,7.058349609375,,,,,,,1681394310.0,,,9.0,0.1370108410001194,0.0,,,,,137,0.0001,,,,0.0031473589999677642,,,0.021335032999786563,,,,,,0.0030362410000179807,,
0.0004978209999535466,,6273.69984,315,,0.04021479399989403,3.1000000000000005,34089.127936,,0.015999999999998238,6714.01984,,,0.012258078900023568,,1.5520000000000067,61.0,2451.308544,1.9333333333333331,1681394311.0,,9698.512896,,0.13931568200018773,,3929.0,1081816.0,0.0,6.3844559935789045,138,,197932.388352,2860364.0,975.0,0.003134982000119635,0.0,0.0,0.0195360590000746,3753898.0,0.42900000000000205,1.1333333333333333,49.63791734755759,2.719744,,6.2,2756.0
,5696.0,,316,2.0,,,,177.0,,,0.2068131930002437,7.3712158203125,,,,,,,1681394311.0,,,9.0,,0.0,,,,,138,0.0001,,,,,,,,,,,,,0.004113855000014155,,
0.0005464760001814284,5728.0,,317,2.0,0.040160806999892884,,,178.0,,,0.20701948200053266,7.4451904296875,,,,,,,1681394311.0,,,9.0,0.14136559700000362,0.0,,,,,138,0.0001,,,,0.0031583500001488574,,,0.018525631000102294,,,,,,0.0032626210002035805,,
0.0004942470000059984,5760.0,,318,2.0,0.040113689999998314,,,179.0,,,0.20712774800017542,7.228515625,,,,,,,1681394312.0,,,9.0,0.1416298189999452,0.0,,,,,139,0.0001,,,,0.0031376370000089082,,,0.018385422000164908,,,,,,0.003366933000052086,,
0.0005154560001301434,,6273.72032,319,,0.039960608999990654,3.1000000000000005,34089.127936,,0.015999999999998238,6714.01984,,,0.016342476592550535,,1.568000000000012,61.0,2451.329024,1.9333333333333331,1681394312.0,,9683.345408,,0.14102109800001017,,3970.0,1085008.0,0.0,3.0511595320978615,139,,197966.331904,2866707.0,979.0,0.003109709999989718,0.0,0.0,0.01867041499986044,3757763.0,0.4300000000000068,1.1333333333333333,26.170361643831367,2.719744,,6.2,2786.0
,5792.0,,320,2.0,,,,180.0,,,0.2069069629999376,7.3583984375,,,,,,,1681394312.0,,,9.0,,0.0,,,,,139,0.0001,,,,,,,,,,,,,0.003629674999956478,,
0.0004551399999854766,5824.0,,321,2.0,0.04017754200003765,,,181.0,,,0.20908895600018695,7.0584716796875,,,,,,,1681394312.0,,,9.0,0.14352034500006994,0.0,,,,,139,0.0001,,,,0.003158382000037818,,,0.01848771899994972,,,,,,0.003289828000106354,,
0.0004784399998243316,5856.0,,322,2.0,0.04051034499980233,,,182.0,,,0.20903846099940893,7.1943359375,,,,,,,1681394313.0,,,9.0,0.14109237299999222,0.0,,,,,140,0.0001,,,,0.003142510999850856,,,0.02024710299997423,,,,,,0.0035676889999649575,,
